	S12Hp	S22Hp	F8H1	F14H1B	S29H1	S25Hp	S6Hp	31452	S3Hp	S21H1	S19H1	S7Hp	s24H1	S23Hp	S18H1	S26Hp	S14Hp	F7H1	S15Hp	S4Hp	s24pp	w26pp	f24pp	w1pp	w12pp	w16pp	w6pp	s14pp	w18pp	f7pp	f16ppA	f14ppB	f8pp	f6ppB	f13pp	f31pp	w17pp	f9pp	f30pp	f20ppB	f2pp	w11pp	w9pp	w27pp	w24pp	f29pp	f16ppB	s1pp	s25pp	s7pp	s16pp	s19pp	f22ppB	f21pp	w21pp	f17ppB	w20pp	w10pp	f10pp	f23ppA	f32pp	w7pp	f18pp	f26pp	f19pp	w15pp	f12ppB	f12ppA	f1pp	w14pp	w4pp	f15pp	w19pp	w13pp	w32pp	f3pp	w8pp	f25pp	w25pp	f20ppA	f17ppA	f22ppA	f23ppB	f11pp	f4pp	f6ppA	f14ppA	w3pp	w28pp	F23HpA	S9H1	S20H1	31328	F14H1A	530167	S13Hp	S17H1	S11Hp	F29H1	530295	530331	S8Hp	S31Hp	S16H2	31267	31300	S1Hp	S28Hp	F6H1
w20pp	0.6809994936873267	0.6982555059280796	0.7603265865631729	0.639963722156215	0.8034586587702836	0.7359459404829669	0.7351782614885161	0.6667282369288785	0.6429104118138902	0.5778437036120152	0.6144205787411234	0.617011623437757	0.8003871753207494	0.6100259545468972	0.4750359411759645	0.4737432650798991	0.6852778623867322	0.5443524610665902	0.4404222238864114	0.43577077130083786	0.2777655388479957	0.17918327269957213	0.1195643446658465	0.1613042539654866	0.16020078876084023	0.14118670918955584	0.13892001429879985	0.17343968778782953	0.14199901878309332	0.12090147726751338	0.11065589170617182	0.09465998334478021	0.09709093619964315	0.10194058274558639	0.14571271448098613	0.12705510807676346	0.12330504380797089	0.1147316640534648	0.11962997028586653	0.10343516904109964	0.11100953955807591	0.10589680855933359	0.09215775639726206	0.12353086681958322	0.111677933224635	0.11804945100335278	0.09662551028414532	0.1639683417282033	0.17561888605587872	0.13358395916694507	0.18982709332116962	0.17140585643607997	0.07410633811087937	0.08537623747500976	0.08742571343237036	0.040704965837447885	0.0	0.05987535231333712	0.07746390683729544	0.08293403743384428	0.07459622494592005	0.163457271358472	0.14203897439657417	0.12470236905279958	0.116270093311302	0.13075634335644562	0.11704856884445003	0.11179558013986737	0.10634512214731622	0.13433008582348974	0.11391812427138837	0.10649522550429323	0.13106115913203	0.14829382849036526	0.18969185996756627	0.156041549091822	0.15196702287550537	0.11264096598806327	0.11934090749933715	0.10915693849221558	0.13118975282894282	0.09774057411929343	0.1341319697862566	0.1292366836474538	0.10359850150502772	0.10474704796564821	0.10902378255578	0.1523302748517523	0.17721947378202454	0.4606253874725802	0.4898315588238214	0.5225012680013374	0.6648117572051923	0.5168962385852215	0.7993517326672124	0.6469490392617648	0.6664786009695618	0.7258391915898134	0.7283127161175931	0.7497121240927602	0.7443018331048012	0.754567916584346	0.6769996589064738	0.5288722912828955	0.6664239062623954	0.6064294975939517	0.5969835708334879	0.6858180128733385	0.6898588896308923
w10pp	0.6351335856829966	0.6523895979237495	0.7144606785588428	0.5940978141518849	0.7575927507659534	0.6900800324786367	0.6893123534841861	0.6208623289245483	0.5970445038095601	0.5319777956076851	0.5685546707367932	0.5711457154334268	0.7545212673164194	0.5641600465425671	0.4291700331716344	0.427877357075569	0.6394119543824022	0.4984865530622601	0.3945563158820813	0.38990486329650775	0.2318996308436656	0.13331736469524208	0.07369843666151643	0.11543834596115651	0.11433488075651016	0.09532080118522576	0.09305410629446978	0.12757377978349949	0.09613311077876324	0.07503556926318332	0.06478998370184175	0.04879407534045013	0.05122502819531306	0.05607467474125631	0.09984680647665604	0.08118920007243335	0.0774391358036408	0.06886575604913472	0.07376406228153645	0.057569261036769556	0.06514363155374582	0.060030900555003514	0.04629184839293199	0.07766495881525315	0.06581202522030491	0.07218354299902269	0.05075960227981524	0.11810243372387322	0.12975297805154865	0.087718051162615	0.14396118531683955	0.12553994843174987	0.028240430106549287	0.03951032947067967	0.041559805428040275	0.042608654176314306	0.05987535231333712	0.0	0.03159799883296536	0.03706812942951421	0.02873031694158997	0.11759136335414191	0.0961730663922441	0.0788364610484695	0.07040418530697193	0.08489043535211555	0.07118266084011995	0.06592967213553728	0.06047921414298613	0.08846417781915966	0.06805221626705828	0.06062931749996315	0.08519525112769993	0.10242792048603519	0.14382595196323616	0.11017564108749192	0.1061011148711753	0.06677505798373318	0.07347499949500708	0.06329103048788551	0.08532384482461274	0.05187466611496335	0.08826606178192653	0.08337077564312372	0.057732593500697635	0.058881139961318135	0.06315787455144993	0.10646436684742222	0.13135356577769447	0.4147594794682501	0.4439656508194913	0.4766353599970073	0.6189458492008622	0.4710303305808914	0.7534858246628824	0.6010831312574347	0.6206126929652318	0.6799732835854833	0.682446808113263	0.70384621608843	0.698435925100471	0.708702008580016	0.6311337509021437	0.4830063832785654	0.6205579982580653	0.5605635895896217	0.5511176628291578	0.6399521048690084	0.6439929816265622
f10pp	0.6381685989887668	0.6554246112295197	0.7174956918646129	0.5971328274576551	0.7606277640717236	0.6931150457844069	0.6923473667899562	0.6238973422303185	0.6000795171153303	0.5350128089134553	0.5715896840425634	0.574180728739197	0.7575562806221896	0.5671950598483373	0.43220504647740454	0.43091237038133917	0.6424469676881723	0.5015215663680302	0.39759132918785145	0.3929398766022779	0.23493464414943577	0.13635237800101221	0.07673344996728658	0.11847335926692665	0.11736989406228032	0.09835581449099591	0.09608911960023993	0.13060879308926962	0.09916812408453338	0.07807058256895345	0.0678249970076119	0.051829088646220274	0.054260041501083205	0.05910968804702645	0.10288181978242619	0.0842242133782035	0.08047414910941095	0.07190076935490486	0.07679907558730659	0.0606042743425397	0.06817864485951597	0.06306591386077365	0.04932686169870213	0.08069997212102328	0.06884703852607506	0.07521855630479284	0.05379461558558538	0.12113744702964335	0.13278799135731878	0.09075306446838513	0.14699619862260968	0.12857496173752003	0.03127544341231943	0.04254534277644982	0.044594818733810423	0.06019720870027263	0.07746390683729544	0.03159799883296536	0.0	0.03011468620801991	0.03176533024736011	0.12062637665991205	0.09920807969801423	0.08187147435423964	0.07343919861274206	0.08792544865788568	0.07421767414589009	0.06896468544130743	0.06351422744875627	0.0914991911249298	0.07108722957282843	0.06366433080573329	0.08823026443347007	0.10546293379180532	0.14686096526900633	0.11321065439326207	0.10913612817694543	0.06981007128950333	0.07651001280077721	0.06632604379365564	0.08835885813038288	0.05490967942073349	0.09130107508769666	0.08640578894889386	0.06076760680646778	0.06191615326708827	0.06619288785722006	0.10949938015319238	0.13438857908346463	0.41779449277402025	0.44700066412526146	0.47967037330277745	0.6219808625066323	0.47406534388666155	0.7565208379686525	0.6041181445632049	0.623647706271002	0.6830082968912534	0.6854818214190331	0.7068812293942002	0.7014709384062412	0.7117370218857861	0.6341687642079139	0.48604139658433554	0.6235930115638355	0.5635986028953919	0.5541526761349279	0.6429871181747786	0.6470279949323323
f23ppA	0.6436387295853156	0.6608947418260686	0.7229658224611618	0.6026029580542039	0.7660978946682725	0.6985851763809559	0.697817497386505	0.6293674728268674	0.6055496477118791	0.5404829395100041	0.5770598146391124	0.5796508593357459	0.7630264112187384	0.5726651904448862	0.4376751770739534	0.43638250097788805	0.6479170982847211	0.5069916969645791	0.40306145978440033	0.3984100071988268	0.2404047747459846	0.14182250859756107	0.08220358056383542	0.1239434898634755	0.12284002465882915	0.10382594508754475	0.10155925019678877	0.13607892368581848	0.10463825468108223	0.08354071316550231	0.07329512760416074	0.05729921924276912	0.05973017209763205	0.0645798186435753	0.10835195037897503	0.08969434397475234	0.08594427970595979	0.07737089995145371	0.08226920618385544	0.06607440493908855	0.07364877545606481	0.0685360444573225	0.05479699229525098	0.08617010271757214	0.0743171691226239	0.08068868690134168	0.05926474618213423	0.1266075776261922	0.13825812195386764	0.09622319506493399	0.15246632921915854	0.13404509233406886	0.03674557400886827	0.04801547337299866	0.050064949330359265	0.06566733929682148	0.08293403743384428	0.03706812942951421	0.03011468620801991	0.0	0.03723546084390896	0.1260965072564609	0.10467821029456309	0.08734160495078849	0.07890932920929092	0.09339557925443454	0.07968780474243894	0.07443481603785627	0.06898435804530512	0.09696932172147865	0.07655736016937727	0.06913446140228213	0.09370039503001892	0.11093306438835418	0.15233109586555516	0.11868078498981091	0.11460625877349429	0.07528020188605217	0.08198014339732607	0.0717961743902045	0.09382898872693173	0.06037981001728234	0.09677120568424552	0.0918759195454427	0.06623773740301662	0.06738628386363713	0.07166301845376892	0.11496951074974121	0.13985870968001346	0.42326462337056914	0.45247079472181034	0.48514050389932634	0.6274509931031812	0.47953547448321043	0.7619909685652013	0.6095882751597538	0.6291178368675507	0.6884784274878023	0.690951952015582	0.7123513599907492	0.7069410690027902	0.7172071524823349	0.6396388948044628	0.4915115271808844	0.6290631421603844	0.5690687334919406	0.5596228067314768	0.6484572487713275	0.6524981255288812
f32pp	0.6250390636638089	0.6422950759045618	0.7043661565396551	0.5840032921326972	0.7474982287467657	0.679985510459449	0.6792178314649984	0.6107678069053606	0.5869499817903724	0.5218832735884974	0.5584601487176055	0.5610511934142391	0.7444267452972317	0.5540655245233794	0.4190755111524467	0.4177828350563813	0.6293174323632145	0.4883920310430724	0.3844617938628936	0.37981034127732005	0.2218051088244779	0.12322284267605435	0.06360391464232872	0.10534382394196878	0.10424035873732246	0.08522627916603805	0.08295958427528206	0.11747925776431176	0.08603858875957551	0.0649410472439956	0.05469546168265404	0.03869955332126242	0.04113050617612535	0.045980152722068596	0.08975228445746833	0.07109467805324564	0.06734461378445308	0.058771234029946995	0.06366954026234872	0.047474739017581834	0.0550491095345581	0.04993637853581579	0.03619732637374427	0.06757043679606542	0.055717503201117194	0.06208902097983497	0.04066508026062752	0.10800791170468549	0.11965845603236092	0.07762352914342727	0.13386666329765182	0.11544542641256215	0.018145908087361565	0.029415807451491954	0.03146528340885256	0.05732952680889724	0.07459622494592005	0.02873031694158997	0.03176533024736011	0.03723546084390896	0.0	0.10749684133495419	0.08607854437305637	0.06874193902928177	0.0603096632877842	0.07479591333292782	0.061088138820932225	0.05583515011634956	0.05038469212379841	0.07836965579997193	0.057957694247870555	0.05053479548077543	0.0751007291085122	0.09233339846684746	0.13373142994404846	0.1000811190683042	0.09600659285198757	0.05668053596454546	0.06338047747581935	0.05319650846869778	0.07522932280542502	0.04178014409577563	0.0781715397627388	0.073276253623936	0.04763807148150992	0.04878661794213042	0.053063352532262215	0.09636984482823452	0.12125904375850675	0.4046649574490624	0.4338711288003036	0.4665408379778196	0.6088513271816745	0.4609358085617037	0.7433913026436947	0.590988609238247	0.6105181709460441	0.6698787615662956	0.6723522860940753	0.6937516940692423	0.6883414030812833	0.6986074865608283	0.621039228882956	0.4729118612593777	0.6104634762388776	0.550469067570434	0.54102314080997	0.6298575828498207	0.6338984596073745
w7pp	0.6804844686655576	0.6977404809063105	0.7598115615414037	0.6394486971344459	0.8029436337485144	0.7354309154611978	0.7346632364667469	0.6662132119071094	0.642395386792121	0.5773286785902461	0.6139055537193543	0.6164965984159878	0.7998721502989803	0.6095109295251281	0.47452091615419534	0.47322824005812997	0.684762837364963	0.543837436044821	0.43990719886464225	0.4352557462790687	0.2772505138262265	0.17866824767780298	0.11904931964407733	0.16078922894371742	0.15968576373907106	0.14067168416778666	0.13840498927703068	0.1729246627660604	0.14148399376132414	0.12038645224574421	0.11014086668440265	0.09414495832301104	0.09657591117787398	0.10142555772381721	0.14519768945921696	0.12654008305499426	0.12279001878620172	0.11421663903169563	0.11911494526409735	0.11383366184864555	0.12140803236562181	0.11629530136687949	0.10255624920480796	0.13392935962712912	0.1220764260321809	0.1284479438108987	0.10702400309169122	0.1743668345357492	0.18601737886342462	0.14398245197449097	0.20022558612871552	0.18180434924362587	0.09181615470799653	0.11214849293486147	0.11777322480066617	0.14619057322144918	0.163457271358472	0.11759136335414191	0.12062637665991205	0.1260965072564609	0.10749684133495419	0.0	0.10142689864347923	0.08409029329970463	0.07565801755820706	0.09417693767852525	0.09464817025857973	0.08939518155399706	0.08394472356144592	0.11192968723761944	0.09151772568551807	0.08534067655100232	0.12232550800673117	0.13955817736506643	0.18095620884226743	0.14730589796652316	0.14323137175020653	0.10390531486276443	0.11060525637403831	0.10042128736691674	0.13067472780717365	0.09722554909752426	0.13361694476448743	0.12872165862568463	0.10308347648325855	0.10423202294387904	0.10850875753401083	0.15181524982998312	0.17670444876025537	0.46011036245081105	0.48931653380205226	0.5219862429795683	0.6642967321834231	0.5163812135634523	0.7988367076454432	0.6464340142399957	0.6659635759477927	0.7253241665680442	0.7277976910958239	0.7491970990709911	0.7437868080830321	0.7540528915625768	0.6764846338847047	0.5283572662611263	0.6659088812406263	0.6059144725721826	0.5964685458117187	0.6853029878515694	0.6893438646091231
f18pp	0.6590661717036598	0.6763221839444127	0.7383932645795059	0.6180304001725481	0.7815253367866166	0.7140126184992999	0.7132449395048492	0.6447949149452115	0.6209770898302233	0.5559103816283483	0.5924872567574564	0.59507830145409	0.7784538533370826	0.5880926325632303	0.45310261919229755	0.4518099430962322	0.6633445404030653	0.5224191390829233	0.41848890190274446	0.4138374493171709	0.2558322168643287	0.15724995071590517	0.09763102268217953	0.1393709319818196	0.13826746677717328	0.11925338720588886	0.11698669231513288	0.15150636580416257	0.12006569679942633	0.0989681552838464	0.08872256972250485	0.07272666136111323	0.07515761421597618	0.08000726076191941	0.12377939249731915	0.10512178609309647	0.1013717218243039	0.09279834206979783	0.09769664830219955	0.09241536488674773	0.099989735403724	0.09487700440498169	0.08113795224291016	0.11251106266523131	0.1006581290702831	0.10702964684900088	0.08560570612979342	0.15294853757385138	0.1645990819015268	0.12256415501259316	0.1788072891668177	0.16038605228172806	0.07039785774609872	0.09073019597296367	0.09635492783876837	0.12477227625955137	0.14203897439657417	0.0961730663922441	0.09920807969801423	0.10467821029456309	0.08607854437305637	0.10142689864347923	0.0	0.04008472766564555	0.04599648734490844	0.07275864071662742	0.0732298732966819	0.06797688459209925	0.0625264265995481	0.09051139027572161	0.07009942872362024	0.0639223795891045	0.10090721104483336	0.11813988040316861	0.15953791188036962	0.12588760100462537	0.12181307478830872	0.08248701790086663	0.0891869594121405	0.07900299040501893	0.10925643084527584	0.07580725213562646	0.11219864780258963	0.10730336166378682	0.08166517952136075	0.08281372598198124	0.08709046057211303	0.13039695286808534	0.15528615179835759	0.43869206548891326	0.46789823684015447	0.5005679460176705	0.6428784352215253	0.49496291660155456	0.7774184106835456	0.6250157172780979	0.644545278985895	0.7039058696061464	0.7063793941339261	0.7277788021090932	0.7223685111211342	0.7326345946006791	0.6550663369228069	0.5069389692992285	0.6444905842787285	0.5844961756102849	0.5750502488498209	0.6638846908896716	0.6679255676472253
f26pp	0.6417295663598852	0.6589855786006381	0.7210566592357314	0.6006937948287735	0.764188731442842	0.6966760131555254	0.6959083341610746	0.627458309601437	0.6036404844864487	0.5385737762845736	0.5751506514136818	0.5777416961103153	0.7611172479933079	0.5707560272194556	0.4357660138485229	0.43447333775245756	0.6460079350592907	0.5050825337391486	0.40115229655896983	0.39650084397339624	0.23849561152055415	0.13991334537213057	0.08029441733840494	0.122034326638045	0.12093086143339868	0.10191678186211427	0.09965008697135828	0.13416976046038798	0.10272909145565173	0.08163154994007182	0.07138596437873027	0.05539005601733864	0.05782100887220157	0.06267065541814482	0.10644278715354455	0.08778518074932187	0.0840351164805293	0.07546173672602322	0.08036004295842494	0.07507875954297313	0.0826531300599494	0.07754039906120709	0.06380134689913557	0.09517445732145671	0.0833215237265085	0.08969304150522628	0.06826910078601882	0.13561193223007678	0.1472624765577522	0.10522754966881856	0.1614706838230431	0.14304944693795346	0.05306125240232412	0.07339359062918907	0.07901832249499377	0.10743567091577677	0.12470236905279958	0.0788364610484695	0.08187147435423964	0.08734160495078849	0.06874193902928177	0.08409029329970463	0.04008472766564555	0.0	0.02865988200113384	0.055422035372852826	0.05589326795290731	0.05064027924832465	0.045189821255773505	0.07317478493194701	0.05276282337984564	0.046585774245329906	0.08357060570105876	0.10080327505939402	0.14220130653659502	0.10855099566085077	0.10447646944453412	0.06515041255709203	0.0718503540683659	0.06166638506124434	0.09191982550150124	0.058470646791851856	0.09486204245881502	0.08996675632001222	0.06432857417758614	0.06547712063820664	0.06975385522833843	0.11306034752431074	0.13794954645458296	0.42135546014513864	0.45056163149637984	0.48323134067389584	0.6255418298777506	0.47762631125777993	0.7600818053397709	0.6076791119343232	0.6272086736421203	0.6865692642623717	0.6890427887901516	0.7104421967653186	0.7050319057773596	0.7152979892569045	0.6377297315790322	0.4896023639554539	0.627153978934954	0.5671595702665102	0.5577136435060464	0.646548085545897	0.6505889623034508
f19pp	0.6332972906183876	0.6505533028591405	0.7126243834942337	0.5922615190872759	0.7557564557013444	0.6882437374140278	0.6874760584195769	0.6190260338599394	0.5952082087449511	0.5301415005430761	0.5667183756721843	0.5693094203688178	0.7526849722518103	0.5623237514779581	0.42733373810702535	0.42604106201096	0.637575659317793	0.49665025799765106	0.39272002081747226	0.3880685682318987	0.23006333577905658	0.131481069630633	0.07186214159690736	0.11360205089654743	0.1124985856919011	0.09348450612061669	0.09121781122986071	0.1257374847188904	0.09429681571415416	0.07319927419857424	0.06295368863723268	0.046957780275841056	0.049388733130703986	0.054238379676647235	0.09801051141204697	0.07935290500782428	0.07560284073903173	0.06702946098452564	0.07192776721692737	0.06664648380147556	0.07422085431845182	0.0691081233197095	0.055369071157637985	0.08674218157995914	0.07488924798501091	0.08126076576372869	0.05983682504452124	0.1271796564885792	0.13883020081625463	0.09679527392732099	0.15303840808154553	0.1346171711964559	0.04462897666082654	0.06496131488769148	0.07058604675349618	0.0990033951742792	0.116270093311302	0.07040418530697193	0.07343919861274206	0.07890932920929092	0.0603096632877842	0.07565801755820706	0.04599648734490844	0.02865988200113384	0.0	0.04698975963135525	0.04746099221140973	0.04220800350682707	0.036757545514275916	0.06474250919044944	0.04433054763834807	0.038153498503832324	0.07513832995956118	0.09237099931789644	0.13376903079509744	0.10011871991935319	0.09604419370303655	0.05671813681559444	0.06341807832686833	0.05323410931974676	0.08348754976000367	0.050038371050354274	0.08642976671731745	0.08153448057851465	0.055896298436088565	0.05704484489670905	0.061321579486840846	0.10462807178281316	0.1295172707130854	0.41292318440364106	0.44212935575488227	0.47479906493239826	0.6171095541362531	0.46919403551628236	0.7516495295982732	0.5992468361928257	0.6187763979006227	0.6781369885208742	0.6806105130486539	0.7020099210238211	0.6965996300358621	0.7068657135154068	0.6292974558375347	0.48117008821395635	0.6187217031934563	0.5587272945250126	0.5492813677645487	0.6381158098043994	0.6421566865619531
w15pp	0.6477835406635312	0.6650395529042841	0.7271106335393773	0.6067477691324195	0.770242705746488	0.7027299874591713	0.7019623084647206	0.6335122839050829	0.6096944587900947	0.5446277505882197	0.5812046257173278	0.5837956704139614	0.767171222296954	0.5768100015231017	0.44181998815216894	0.44052731205610357	0.6520619093629367	0.5111365080427946	0.40720627086261585	0.4025548182770423	0.24454958582420017	0.1459673196757766	0.08634839164205098	0.12808830094169105	0.12698483573704472	0.10797075616576031	0.10570406127500433	0.14022373476403402	0.10878306575929778	0.08768552424371785	0.0774399386823763	0.06144403032098468	0.06387498317584761	0.06872462972179086	0.11249676145719059	0.09383915505296792	0.09008909078417535	0.08151571102966926	0.08641401726207099	0.08113273384661918	0.08870710436359544	0.08359437336485313	0.06985532120278161	0.10122843162510275	0.08937549803015454	0.09574701580887232	0.07432307508966486	0.14166590653372282	0.15331645086139825	0.1112815239724646	0.16752465812668915	0.1491034212415995	0.059115226705970164	0.07944756493283511	0.08507229679863981	0.11348964521942281	0.13075634335644562	0.08489043535211555	0.08792544865788568	0.09339557925443454	0.07479591333292782	0.09417693767852525	0.07275864071662742	0.055422035372852826	0.04698975963135525	0.0	0.061947242256553355	0.05669425355197069	0.05124379555941955	0.07922875923559305	0.058816797683491684	0.05263974854897595	0.0896245800047048	0.10685724936304006	0.14825528084024106	0.11460496996449682	0.11053044374818016	0.07120438686073807	0.07790432837201194	0.06772035936489038	0.09797379980514728	0.06452462109549789	0.10091601676246106	0.09602073062365826	0.07038254848123218	0.07153109494185268	0.07580782953198448	0.11911432182795678	0.14400352075822903	0.42740943444878465	0.45661560580002586	0.48928531497754185	0.6315958041813967	0.48368028556142595	0.766135779643417	0.6137330862379693	0.6332626479457664	0.6926232385660178	0.6950967630937975	0.7164961710689646	0.7110858800810056	0.7213519635605505	0.6437837058826783	0.49565633825909994	0.6332079532385999	0.5732135445701563	0.5637676178096923	0.652602059849543	0.6566429366070967
f12ppB	0.6340757661515356	0.6513317783922885	0.7134028590273818	0.5930399946204239	0.7565349312344924	0.6890222129471757	0.6882545339527251	0.6198045093930873	0.5959866842780991	0.5309199760762241	0.5674968512053322	0.5700878959019658	0.7534634477849584	0.5631022270111061	0.4281122136401734	0.426819537544108	0.6383541348509412	0.4974287335307991	0.3934984963506203	0.38884704376504675	0.2308418113122046	0.13225954516378102	0.07264061713005539	0.11438052642969546	0.11327706122504913	0.09426298165376472	0.09199628676300874	0.12651596025203843	0.09507529124730218	0.07397774973172226	0.0637321641703807	0.04773625580898908	0.05016720866385201	0.05501685520979526	0.098788986945195	0.08013138054097231	0.07638131627217976	0.06780793651767367	0.0727062427500754	0.06742495933462359	0.07499932985159985	0.06988659885285753	0.05614754669078601	0.08752065711310716	0.07566772351815894	0.08203924129687672	0.060615300577669264	0.12795813202172723	0.13960867634940266	0.09757374946046901	0.15381688361469356	0.1353956467296039	0.045407452193974567	0.06573979042083951	0.07136452228664421	0.09978187070742722	0.11704856884445003	0.07118266084011995	0.07421767414589009	0.07968780474243894	0.061088138820932225	0.09464817025857973	0.0732298732966819	0.05589326795290731	0.04746099221140973	0.061947242256553355	0.0	0.020282785749929748	0.028254504213267643	0.05623946788944116	0.03582750633733979	0.03893197403698035	0.07591680549270921	0.09314947485104447	0.13454750632824547	0.10089719545250121	0.09682266923618457	0.05749661234874247	0.06419655386001635	0.054012584852894785	0.08426602529315169	0.0508168465835023	0.08720824225046547	0.08231295611166267	0.05667477396923659	0.05782332042985708	0.06210005501998887	0.10540654731596119	0.1302957462462334	0.4137016599367891	0.4429078312880303	0.4755775404655463	0.6178880296694012	0.4699725110494304	0.7524280051314214	0.6000253117259737	0.6195548734337708	0.6789154640540223	0.681388988581802	0.702788396556969	0.69737810556901	0.707644189048555	0.6300759313706827	0.4819485637471044	0.6195001787266043	0.5595057700581607	0.5500598432976967	0.6388942853375474	0.6429351620951012
f12ppA	0.6288227774469529	0.6460787896877058	0.7081498703227991	0.5877870059158412	0.7512819425299098	0.683769224242593	0.6830015452481424	0.6145515206885046	0.5907336955735164	0.5256669873716414	0.5622438625007495	0.5648349071973832	0.7482104590803758	0.5578492383065234	0.4228592249355907	0.4215665488395253	0.6331011461463585	0.4921757448262164	0.3882455076460376	0.38359405506046407	0.22558882260762192	0.12700655645919834	0.06738762842547272	0.1091275377251128	0.10802407252046645	0.08900999294918205	0.08674329805842607	0.12126297154745576	0.08982230254271953	0.0687247610271396	0.05847917546579804	0.04248326710440642	0.04491421995926935	0.0497638665052126	0.09353599824061233	0.07487839183638964	0.07112832756759709	0.06255494781309101	0.06745325404549274	0.062171970630040915	0.06974634114701718	0.06463361014827487	0.05089455798620335	0.08226766840852451	0.07041473481357627	0.07678625259229405	0.0553623118730866	0.12270514331714458	0.13435568764482	0.09232076075588636	0.1485638949101109	0.13014265802502123	0.0401544634893919	0.06048680171625685	0.06611153358206154	0.09452888200284457	0.11179558013986737	0.06592967213553728	0.06896468544130743	0.07443481603785627	0.05583515011634956	0.08939518155399706	0.06797688459209925	0.05064027924832465	0.04220800350682707	0.05669425355197069	0.020282785749929748	0.0	0.02300151550868498	0.0509864791848585	0.030574517632757123	0.03367898533239769	0.07066381678812655	0.08789648614646181	0.12929451762366279	0.09564420674791854	0.09156968053160192	0.05224362364415981	0.05894356515543369	0.04875959614831212	0.07901303658856902	0.04556385787891964	0.08195525354588282	0.07705996740708	0.05142178526465392	0.05257033172527442	0.05684706631540622	0.10015355861137851	0.12504275754165076	0.4084486712322064	0.4376548425834476	0.4703245517609636	0.6126350409648185	0.4647195223448477	0.7471750164268387	0.594772323021391	0.6143018847291881	0.6736624753494396	0.6761359998772193	0.6975354078523863	0.6921251168644273	0.7023912003439723	0.6248229426661001	0.4766955750425217	0.6142471900220217	0.554252781353578	0.5448068545931141	0.6336412966329648	0.6376821733905185
f1pp	0.6233723194544017	0.6406283316951547	0.7026994123302479	0.58233654792329	0.7458314845373586	0.6783187662500418	0.6775510872555912	0.6091010626959534	0.5852832375809652	0.5202165293790902	0.5567934045081985	0.559384449204832	0.7427600010878246	0.5523987803139723	0.4174087669430396	0.4161160908469742	0.6276506881538073	0.4867252868336652	0.3827950496534865	0.3781435970679129	0.22013836461507078	0.12155609846664721	0.06193717043292157	0.10367707973256166	0.1025736145279153	0.0835595349566309	0.08129284006587492	0.11581251355490461	0.08437184455016838	0.06327430303458846	0.053028717473246896	0.037032809111855275	0.039463761966718205	0.044313408512661454	0.08808554024806119	0.0694279338438385	0.06567786957504594	0.05710448982053985	0.06200279605294158	0.056721512637489764	0.06429588315446602	0.05918315215572372	0.0454440999936522	0.07681721041597335	0.06496427682102512	0.0713357945997429	0.04991185388053545	0.11725468532459342	0.12890522965226886	0.0868703027633352	0.14311343691755973	0.12469220003247009	0.03470400549684075	0.055036343723705694	0.060661075589510394	0.08907842401029341	0.10634512214731622	0.06047921414298613	0.06351422744875627	0.06898435804530512	0.05038469212379841	0.08394472356144592	0.0625264265995481	0.045189821255773505	0.036757545514275916	0.05124379555941955	0.028254504213267643	0.02300151550868498	0.0	0.03956119727585587	0.019149235723754494	0.028228527339846536	0.0652133587955754	0.08244602815391065	0.12384405963111164	0.0901937487553674	0.08611922253905076	0.046793165651608654	0.05349310716288254	0.04330913815576097	0.07356257859601788	0.040113399886368487	0.07650479555333166	0.07160950941452886	0.04597132727210278	0.04711987373272328	0.05139660832285507	0.09470310061882736	0.11959229954909961	0.4029982132396553	0.4322043845908965	0.4648740937684125	0.6071845829722673	0.4592690643522966	0.7417245584342875	0.5893218650288399	0.608851426736637	0.6682120173568884	0.6706855418846682	0.6920849498598353	0.6866746588718763	0.6969407423514211	0.6193724846735489	0.4712451170499706	0.6087967320294706	0.5488023233610269	0.5393563966005629	0.6281908386404136	0.6322317153979673
