	530331	w4pp	w26pp	w11pp	w3pp	s21pp	w32pp	w1pp	s26pp	s30pp	s2pp	s31pp	s25pp	s23pp	s28pp	s17pp	s7pp	s32pp	s12pp	s6pp	s27pp	s24pp	s29pp	s3pp	w14pp	w8pp	w17pp	w2pp	f8pp	w29pp	w19pp	w15pp	w16pp	f2pp	31009	31333	31232	31428	530444	31021	530394	31360	530075	31766	31379	31750	S27H1	31112	530364	31700	F7H1	F14H1B	530050	S3Hp	S12Hp	F23HpA	F14H1A	S2Hp	F22H1A	F1H1	S13Hp	S29H1	S16H2	S8Hp	S15Hp	S7Hp	F3H1	S6Hp	F8H1	S30H1	S20H1	S21H1	31219	S26Hp	F16H1	S10H1	S31Hp	S23Hp	s24H1	S11Hp	F6H1	S14Hp	F22HpB	S17H1	S19H1	31267	S4Hp	31749	S1Hp	S25Hp	31071
w17pp	0.7750873037747643	0.09843605141296169	0.10882206583432084	0.10733906599472502	0.12559003974313002	0.15536270359407856	0.07808012801755339	0.08635572142141754	0.15770376667324634	0.17545691139592023	0.15735740687978278	0.19975228766972725	0.1589401763286463	0.1786463872255284	0.18419670178520758	0.23520776500201113	0.21747343341960262	0.2152105292893624	0.19265519208969897	0.18933821596463224	0.11291776111914584	0.13281186083575994	0.135201485716871	0.12186361719934063	0.04628246456253994	0.042757905220422776	0.0	0.06214868676455542	0.08039412862555681	0.11915436351469844	0.10185394746448674	0.11833365915493704	0.0883995057976517	0.11866230057696087	0.7653347616044094	0.8086300688407216	0.7444680736398959	0.756190890225688	0.7392946790999522	0.7599793074527778	0.7628277835909496	0.7537970239372145	0.7658035564644108	0.7663112251701466	0.8184489548610404	0.7626077241403415	0.8588779960894126	0.8170470899159084	0.8109506429382038	0.7625782178804386	0.8000924824509676	0.8455757853045258	0.8248927644089439	0.8098405374086977	0.7812381272037292	0.76828314719704	0.7842318160388583	0.851777082469377	0.8581008135763383	0.9022967703177989	0.8811618471900653	0.9062720986291802	0.9042426695772804	0.9602953778751305	0.8521141494119664	0.8648676229298731	0.8413283627119098	0.784581912494491	0.8323914774211841	0.8868392801453133	0.9007054998167956	0.9241003776941673	0.8369335432692353	0.8119183824391834	0.8766422884980486	0.8018945861029236	0.8676873426877612	0.815610890891665	0.7982367262367501	0.774082874378812	0.8292935118256333	0.900247280388307	0.7893460450229304	0.923499521820147	0.898248384414257	0.8217032278513515	0.7521660556616667	0.8543064430326471	0.8607888223591752	0.7843680876858711	0.7394528350140402
w2pp	0.7539847688224685	0.07733351646066584	0.087719530882025	0.08623653104242918	0.10448750479083416	0.1342601686417827	0.05697759306525753	0.06525318646912169	0.1366012317209505	0.15435437644362437	0.13625487192748692	0.1786497527174314	0.13783764137635046	0.15754385227323253	0.16309416683291172	0.21410523004971527	0.19637089846730676	0.19410799433706655	0.17155265713740311	0.16823568101233638	0.09181522616684999	0.11170932588346408	0.11409895076457514	0.10076108224704478	0.044374138780822255	0.05931882016329264	0.06214868676455542	0.0	0.048989569503194365	0.0980518285624026	0.0807514125121909	0.09723112420264118	0.06729697084535585	0.09755976562466502	0.7442322266521135	0.7875275338884258	0.7233655386876	0.7350883552733921	0.7181921441476563	0.7388767725004819	0.7417252486386537	0.7326944889849186	0.7447010215121149	0.7452086902178507	0.7973464199087446	0.7415051891880458	0.8377754611371168	0.7959445549636125	0.789848107985908	0.7414756829281427	0.7789899474986718	0.82447325035223	0.803790229456648	0.7887380024564019	0.7601355922514335	0.7471806122447442	0.7631292810865624	0.8306745475170811	0.8369982786240424	0.8811942353655029	0.8600593122377695	0.8851695636768844	0.8831401346249845	0.9391928429228347	0.8310116144596704	0.8437650879775772	0.820225827759614	0.7634793775421953	0.8112889424688883	0.8657367451930175	0.8796029648644997	0.9029978427418714	0.8158310083169393	0.7908158474868875	0.8555397535457527	0.7807920511506277	0.8465848077354653	0.7945083559393693	0.7771341912844543	0.752980339426516	0.8081909768733374	0.8791447454360112	0.7682435100706344	0.9023969868678512	0.8771458494619612	0.8006006928990557	0.7310635207093709	0.8332039080803513	0.8396862874068793	0.7632655527335752	0.7183503000617444
f8pp	0.7722302106834699	0.09557895832166723	0.10596497274302638	0.10448197290343056	0.12273294665183554	0.1525056105027841	0.07522303492625892	0.08349862833012309	0.1548466735819519	0.17259981830462576	0.1545003137884883	0.19689519457843277	0.15608308323735184	0.17578929413423391	0.1813396086939131	0.23235067191071665	0.21461634032830815	0.21235343619806793	0.1897980989984045	0.18648112287333776	0.11006066802785139	0.12995476774446546	0.13234439262557654	0.11900652410804616	0.06261958064182364	0.07756426202429403	0.08039412862555681	0.048989569503194365	0.0	0.11629727042340399	0.09899685437319228	0.11547656606364257	0.08554241270635723	0.1158052074856664	0.7624776685131149	0.8057729757494272	0.7416109805486014	0.7533337971343935	0.7364375860086577	0.7571222143614833	0.7599706904996552	0.75093993084592	0.7629464633731163	0.7634541320788522	0.815591861769746	0.7597506310490472	0.8560209029981182	0.8141899968246139	0.8080935498469094	0.7597211247891441	0.7972353893596732	0.8427186922132314	0.8220356713176494	0.8069834443174033	0.7783810341124349	0.7654260541057456	0.7813747229475638	0.8489199893780826	0.8552437204850438	0.8994396772265043	0.878304754098771	0.9034150055378858	0.9013855764859859	0.9574382847838361	0.8492570563206718	0.8620105298385786	0.8384712696206154	0.7817248194031967	0.8295343843298897	0.8839821870540189	0.8978484067255011	0.9212432846028729	0.8340764501779407	0.8090612893478889	0.8737851954067541	0.7990374930116291	0.8648302495964667	0.8127537978003707	0.7953796331454557	0.7712257812875174	0.8264364187343388	0.8973901872970126	0.7864889519316358	0.9206424287288526	0.8953912913229626	0.8188461347600571	0.7493089625703723	0.8514493499413527	0.8579317292678807	0.7815109945945766	0.7365957419227458
w29pp	0.7535022465040722	0.0768509941422695	0.08723700856362865	0.08575400872403283	0.1040049824724378	0.13377764632338635	0.07681008638540252	0.08508567978926668	0.16990782578365804	0.1876609705063319	0.16956146599019448	0.21195634678013892	0.171144235439058	0.19085044633594006	0.19640076089561925	0.2474118241124228	0.2296774925300143	0.22741458839977408	0.20485925120011064	0.2015422750750439	0.12512182022955753	0.14501591994617163	0.1474055448272827	0.13406767630975233	0.10137981553096528	0.11632449691343566	0.11915436351469844	0.0980518285624026	0.11629727042340399	0.0	0.06218977550503175	0.07866948719548204	0.04873533383819671	0.09707724330626867	0.7437497043337172	0.7870450115700295	0.7228830163692037	0.7346058329549958	0.71770962182926	0.7383942501820856	0.7412427263202575	0.7322119666665223	0.7442184991937186	0.7447261678994544	0.7968638975903483	0.7410226668696493	0.8372929388187205	0.7954620326452162	0.7893655856675117	0.7409931606097464	0.7785074251802755	0.8239907280338337	0.8033077071382517	0.7882554801380055	0.759653069933037	0.7466980899263479	0.7626467587681661	0.8301920251986848	0.8365157563056461	0.8807117130471067	0.8595767899193731	0.8846870413584881	0.8826576123065882	0.9387103206044384	0.8305290921412742	0.8432825656591809	0.8197433054412177	0.7629968552237989	0.810806420150492	0.8652542228746212	0.8791204425461034	0.9025153204234752	0.8153484859985431	0.7903333251684912	0.8550572312273564	0.7803095288322315	0.846102285417069	0.7940258336209729	0.776651668966058	0.7524978171081198	0.8077084545549411	0.8786622231176149	0.7677609877522382	0.9019144645494549	0.8766633271435649	0.8001181705806594	0.7305809983909746	0.832721385761955	0.839203765088483	0.7627830304151789	0.7178677777433481
w19pp	0.7362018304538605	0.059550578092057785	0.06993659251341694	0.06845359267382112	0.0867045664222261	0.11647723027317465	0.05950967033519082	0.06778526373905498	0.15260740973344633	0.1703605544561202	0.15226104993998277	0.1946559307299272	0.15384381938884628	0.17355003028572835	0.17910034484540754	0.2301114080622111	0.21237707647980258	0.21011417234956237	0.18755883514989896	0.1842418590248322	0.10782140417934584	0.12771550389595993	0.13010512877707098	0.11676726025954062	0.08407939948075357	0.09902408086322396	0.10185394746448674	0.0807514125121909	0.09899685437319228	0.06218977550503175	0.0	0.05176546353542523	0.028759933341065302	0.07977682725605696	0.7264492882835055	0.7697445955198178	0.705582600318992	0.7173054169047841	0.7004092057790483	0.7210938341318739	0.7239423102700457	0.7149115506163106	0.7269180831435069	0.7274257518492427	0.7795634815401365	0.7237222508194376	0.8199925227685088	0.7781616165950045	0.7720651696173	0.7236927445595347	0.7612070091300638	0.806690311983622	0.78600729108804	0.7709550640877938	0.7423526538828253	0.7293976738761362	0.7453463427179544	0.8128916091484731	0.8192153402554344	0.863411296996895	0.8422763738691614	0.8673866253082764	0.8653571962563765	0.9214099045542267	0.8132286760910625	0.8259821496089692	0.8024428893910059	0.7456964391735872	0.7935060041002803	0.8479538068244095	0.8618200264958917	0.8852149043732634	0.7980480699483314	0.7730329091182795	0.8377568151771447	0.7630091127820198	0.8288018693668573	0.7767254175707612	0.7593512529158463	0.7351974010579081	0.7904080385047294	0.8613618070674032	0.7504605717020265	0.8846140484992432	0.8593629110933532	0.7828177545304477	0.7132805823407629	0.8154209697117433	0.8219033490382713	0.7454826143649672	0.7005673616931364
w15pp	0.7526815421443107	0.07603028978250809	0.08641630420386723	0.0849333043642714	0.1031842781126764	0.13295694196362495	0.07598938202564112	0.08426497542950528	0.16908712142389665	0.1868402661465705	0.16874076163043306	0.21113564242037752	0.1703235310792966	0.19002974197617867	0.19558005653585786	0.2465911197526614	0.2288567881702529	0.22659388404001268	0.20403854684034925	0.20072157071528252	0.12430111586979614	0.1441952155864102	0.1465848404675213	0.1332469719499909	0.10055911117120388	0.11550379255367427	0.11833365915493704	0.09723112420264118	0.11547656606364257	0.07866948719548204	0.05176546353542523	0.0	0.0452396450315156	0.09625653894650726	0.7429289999739558	0.786224307210268	0.7220623120094423	0.7337851285952344	0.7168889174694986	0.7375735458223242	0.740422021960496	0.7313912623067609	0.7433977948339572	0.743905463539693	0.7960431932305868	0.7402019625098879	0.836472234458959	0.7946413282854548	0.7885448813077502	0.740172456249985	0.777686720820514	0.8231700236740722	0.8024870027784903	0.7874347757782441	0.7588323655732756	0.7458773855665864	0.7618260544084047	0.8293713208389234	0.8356950519458847	0.8798910086873453	0.8587560855596117	0.8838663369987266	0.8818369079468268	0.9378896162446769	0.8297083877815128	0.8424618612994195	0.8189226010814562	0.7621761508640374	0.8099857157907305	0.8644335185148597	0.878299738186342	0.9016946160637137	0.8145277816387817	0.7895126208087297	0.854236526867595	0.77948882447247	0.8452815810573076	0.7932051292612115	0.7758309646062965	0.7516771127483584	0.8068877501951797	0.8778415187578534	0.7669402833924768	0.9010937601896934	0.8758426227838034	0.7992974662208979	0.7297602940312131	0.8319006814021935	0.8383830607287216	0.7619623260554175	0.7170470733835866
w16pp	0.7227473887870254	0.04609613642522274	0.0564821508465819	0.054999151006986075	0.07325012475539106	0.10302278860633961	0.04605522866835578	0.05433082207221994	0.13915296806661132	0.15690611278928518	0.13880660827314772	0.1812014890630922	0.14038937772201127	0.16009558861889334	0.16564590317857253	0.21665696639537607	0.19892263481296757	0.19665973068272735	0.1741043934830639	0.17078741735799718	0.0943669625125108	0.11426106222912488	0.11665068711023595	0.10331281859270558	0.07062495781391853	0.08556963919638892	0.0883995057976517	0.06729697084535585	0.08554241270635723	0.04873533383819671	0.028759933341065302	0.0452396450315156	0.0	0.06632238558922192	0.7129948466166705	0.7562901538529827	0.6921281586521569	0.703850975237949	0.6869547641122132	0.7076393924650388	0.7104878686032107	0.7014571089494755	0.7134636414766719	0.7139713101824077	0.7661090398733015	0.7102678091526027	0.8065380811016737	0.7647071749281694	0.7586107279504649	0.7102383028926996	0.7477525674632287	0.7932358703167869	0.772552849421205	0.7575006224209588	0.7288982122159904	0.7159432322093011	0.7318919010511193	0.7994371674816381	0.8057608985885993	0.8499568553300598	0.8288219322023265	0.8539321836414413	0.8519027545895415	0.9079554628873916	0.7997742344242273	0.8125277079421341	0.7889884477241709	0.7322419975067522	0.7800515624334452	0.8344993651575744	0.8483655848290567	0.8717604627064284	0.7845936282814963	0.7595784674514444	0.8243023735103097	0.7495546711151846	0.8153474277000222	0.7632709759039262	0.7458968112490112	0.7217429593910729	0.7769535968378943	0.8479073654005681	0.7370061300351913	0.8711596068324081	0.8459084694265181	0.7693633128636126	0.6998261406739278	0.8019665280449082	0.8084489073714363	0.7320281726981321	0.6871129200263013
f2pp	0.6884307306181333	0.04394041221325881	0.0692747835215836	0.06779178368198778	0.08604275743039277	0.11581542128134131	0.07631802344766495	0.08459361685152911	0.1694157628459205	0.18716890756859436	0.16906940305245693	0.21146428384240137	0.17065217250132045	0.19035838339820252	0.1959086979578817	0.24691976117468525	0.22918542959227675	0.22692252546203653	0.2043671882623731	0.20105021213730637	0.12462975729181996	0.14452385700843406	0.14691348188954514	0.13357561337201476	0.10088775259322771	0.11583243397569809	0.11866230057696087	0.09755976562466502	0.1158052074856664	0.09707724330626867	0.07977682725605696	0.09625653894650726	0.06632238558922192	0.0	0.6786781884477784	0.7219734956840906	0.6578115004832649	0.669534317069057	0.6526381059433212	0.6733227342961468	0.6761712104343186	0.6671404507805835	0.6791469833077798	0.6796546520135156	0.7317923817044094	0.6759511509837106	0.7722214229327816	0.7303905167592774	0.7242940697815728	0.6759216447238076	0.7134359092943366	0.7589192121478948	0.7382361912523129	0.7231839642520668	0.6945815540470983	0.681626574040409	0.6975752428822273	0.765120509312746	0.7714442404197073	0.8156401971611678	0.7945052740334344	0.8196155254725492	0.8175860964206494	0.8736388047184995	0.7654575762553353	0.7782110497732421	0.7546717895552788	0.6979253393378602	0.7457349042645531	0.8001827069886823	0.8140489266601646	0.8374438045375363	0.7502769701126042	0.7252618092825523	0.7899857153414176	0.7152380129462925	0.7810307695311302	0.7289543177350342	0.7115801530801191	0.6874263012221808	0.7426369386690023	0.813590707231676	0.7026894718662993	0.836842948663516	0.811591811257626	0.7350466546947205	0.6655094825050357	0.7676498698760161	0.7741322492025442	0.6977115145292401	0.6527962618574092
31009	0.251597040549622	0.6906128732407074	0.7159472445490321	0.7144642447094364	0.7327152184578414	0.7624878823087898	0.7229904844751135	0.7312660778789777	0.8160882238733691	0.8338413685960429	0.8157418640799055	0.8581367448698499	0.8173246335287689	0.8370308444256511	0.8425811589853303	0.8935922222021337	0.8758578906197253	0.8735949864894851	0.8510396492898217	0.8477226731647549	0.7713022183192685	0.7911963180358826	0.7935859429169937	0.7802480743994633	0.7475602136206763	0.7625048950031467	0.7653347616044094	0.7442322266521135	0.7624776685131149	0.7437497043337172	0.7264492882835055	0.7429289999739558	0.7129948466166705	0.6786781884477784	0.0	0.17382257416183505	0.1809522215798705	0.22765707116855982	0.21076086004282402	0.2314454883956496	0.23933752036580738	0.23030676071207223	0.2423132932392686	0.2428209619450044	0.2949586916358982	0.23911746091519934	0.3353877328642704	0.2935568266907661	0.2874603797130616	0.2390879546552963	0.2766022192258254	0.3220855220793836	0.30140250118380163	0.2863502741835555	0.25774786397858707	0.24479288397189783	0.2607415528137161	0.32828681924423475	0.334610550351196	0.3788065070926566	0.35767158396492316	0.382781835404038	0.38075240635213814	0.4368051146499883	0.32862388618682414	0.3413773597047309	0.31783809948676756	0.2610916492693489	0.3089012141960419	0.3633490169201711	0.37721523659165335	0.40061011446902506	0.31344328004409305	0.2884281192140411	0.35315202527290634	0.2784043228777814	0.3441970794626189	0.2921206276665229	0.2747464630116079	0.2505926111536697	0.305803248600491	0.37675701716316484	0.2658557817977881	0.4000092585950048	0.3747581211891148	0.29821296462620933	0.22867579243652447	0.33081617980750494	0.33729855913403295	0.2608778244607288	0.21596257178889802
31333	0.2948923477859343	0.7339081804770197	0.7592425517853444	0.7577595519457486	0.7760105256941536	0.8057831895451021	0.7662857917114257	0.7745613851152899	0.8593835311096814	0.8771366758323551	0.8590371713162177	0.9014320521061622	0.8606199407650812	0.8803261516619634	0.8858764662216425	0.936887529438446	0.9191531978560376	0.9168902937257973	0.8943349565261339	0.8910179804010672	0.8145975255555807	0.8344916252721949	0.8368812501533059	0.8235433816357756	0.7908555208569885	0.8058002022394589	0.8086300688407216	0.7875275338884258	0.8057729757494272	0.7870450115700295	0.7697445955198178	0.786224307210268	0.7562901538529827	0.7219734956840906	0.17382257416183505	0.0	0.2242475288161828	0.2709523784048721	0.2540561672791363	0.27474079563196185	0.28263282760211966	0.27360206794838454	0.2856086004755809	0.28611626918131666	0.3382539988722105	0.2824127681515116	0.37868304010058274	0.33685213392707836	0.3307556869493739	0.28238326189160856	0.3198975264621377	0.36538082931569593	0.3446978084201139	0.3296455814198678	0.3010431712148993	0.2880881912082101	0.3040368600500284	0.37158212648054706	0.3779058575875083	0.42210181432896887	0.4009668912012354	0.4260771426403503	0.42404771358845045	0.4801004218863006	0.3719191934231364	0.3846726669410432	0.36113340672307986	0.30438695650566117	0.3521965214323542	0.4066443241564833	0.4205105438279656	0.44390542170533737	0.3567385872804053	0.3317234264503534	0.3964473325092186	0.32169963011409364	0.3874923866989312	0.33541593490283517	0.31804177024792013	0.29388791838998196	0.34909855583680327	0.42005232439947715	0.3091510890341004	0.4433045658313171	0.4180534284254271	0.34150827186252164	0.2719710996728367	0.37411148704381725	0.3805938663703452	0.30417313169704113	0.2592578790252103
31232	0.2307303525851085	0.6697461852761939	0.6950805565845186	0.6935975567449228	0.7118485304933279	0.7416211943442763	0.7021237965106	0.7103993899144642	0.7952215359088556	0.8129746806315293	0.7948751761153919	0.8372700569053364	0.7964579455642554	0.8161641564611376	0.8217144710208167	0.8727255342376202	0.8549912026552118	0.8527282985249716	0.8301729613253082	0.8268559852002414	0.750435530354755	0.7703296300713691	0.7727192549524802	0.7593813864349498	0.7266935256561627	0.7416382070386331	0.7444680736398959	0.7233655386876	0.7416109805486014	0.7228830163692037	0.705582600318992	0.7220623120094423	0.6921281586521569	0.6578115004832649	0.1809522215798705	0.2242475288161828	0.0	0.2067903832040463	0.1898941720783105	0.21057880043113608	0.2184708324012939	0.20944007274755874	0.2214466052747551	0.2219542739804909	0.2740920036713847	0.21825077295068585	0.3145210448997569	0.2726901387262526	0.26659369174854813	0.2182212666907828	0.25573553126131193	0.3012188341148701	0.2805358132192881	0.265483586219042	0.23688117601407355	0.22392619600738434	0.23987486484920256	0.3074201312797213	0.3137438623866825	0.3579398191281431	0.33680489600040964	0.3619151474395245	0.3598857183876247	0.4159384266854748	0.3077571982223106	0.32051067174021736	0.2969714115222541	0.2402249613048354	0.2880345262315284	0.34248232895565756	0.3563485486271398	0.3797434265045116	0.29257659207957953	0.26756143124952764	0.3322853373083928	0.25753763491326787	0.32333039149810544	0.2712539397020094	0.25387977504709436	0.2297259231891562	0.2849365606359775	0.3558903291986513	0.2449890938332746	0.37914257063049134	0.3538914332246013	0.2773462766616958	0.20780910447201095	0.3099494918429914	0.31643187116951943	0.24001113649621536	0.1950958838243845
31428	0.24245316917090062	0.681469001861986	0.7068033731703107	0.705320373330715	0.72357134707912	0.7533440109300684	0.7138466130963921	0.7221222065002563	0.8069443524946477	0.8246974972173214	0.806597992701184	0.8489928734911285	0.8081807621500475	0.8278869730469297	0.8334372876066088	0.8844483508234123	0.8667140192410039	0.8644511151107637	0.8418957779111003	0.8385788017860335	0.7621583469405471	0.7820524466571612	0.7844420715382723	0.7711042030207419	0.7384163422419548	0.7533610236244253	0.756190890225688	0.7350883552733921	0.7533337971343935	0.7346058329549958	0.7173054169047841	0.7337851285952344	0.703850975237949	0.669534317069057	0.22765707116855982	0.2709523784048721	0.2067903832040463	0.0	0.16834386059350348	0.2029732015530043	0.230193648987086	0.22116288933335088	0.23316942186054723	0.233677090566283	0.28581482025717686	0.22997358953647795	0.32624386148554907	0.2844129553120447	0.27831650833434024	0.22994408327657492	0.26745834784710404	0.31294165070066227	0.2922586298050802	0.2772064028048341	0.24860399259986565	0.23564901259317644	0.2515976814349947	0.3191429478655134	0.3254666789724746	0.3696626357139352	0.34852771258620174	0.3736379640253166	0.3716085349734168	0.4276612432712669	0.31948001480810273	0.3322334883260095	0.3086942281080462	0.2519477778906275	0.2997573428173205	0.35420514554144966	0.36807136521293193	0.3914662430903037	0.30429940866537164	0.27928424783531974	0.34400815389418493	0.26926045149905997	0.33505320808389755	0.2829767562878015	0.26560259163288646	0.2414487397749483	0.2966593772217696	0.3676131457844435	0.2567119104190667	0.39086538721628344	0.3656142498103934	0.289069093247488	0.2195319210578031	0.3216723084287836	0.32815468775531154	0.25173395308200747	0.20681870041017664
530444	0.22555695804516485	0.6645727907362502	0.6899071620445749	0.6884241622049792	0.7066751359533842	0.7364477998043326	0.6969504019706563	0.7052259953745205	0.7900481413689119	0.8078012860915856	0.7897017815754482	0.8320966623653927	0.7912845510243117	0.8109907619211939	0.816541076480873	0.8675521396976765	0.8498178081152681	0.8475549039850279	0.8249995667853645	0.8216825906602977	0.7452621358148113	0.7651562355314254	0.7675458604125365	0.7542079918950061	0.721520131116219	0.7364648124986894	0.7392946790999522	0.7181921441476563	0.7364375860086577	0.71770962182926	0.7004092057790483	0.7168889174694986	0.6869547641122132	0.6526381059433212	0.21076086004282402	0.2540561672791363	0.1898941720783105	0.16834386059350348	0.0	0.1860769904272685	0.2132974378613502	0.20426667820761507	0.21627321073481143	0.21678087944054722	0.26891860913144106	0.21307737841074215	0.30934765035981326	0.26751674418630894	0.26142029720860444	0.21304787215083915	0.25056213672136823	0.29604543957492646	0.27536241867934447	0.2603101916790983	0.23170778147412985	0.21875280146744064	0.23470147030925892	0.3022467367397776	0.30857046784673886	0.3527664245881994	0.33163150146046594	0.3567417528995808	0.354712323847681	0.4107650321455311	0.3025838036823669	0.3153372772002737	0.2917980169823104	0.2350515667648917	0.2828611316915847	0.3373089344157139	0.3511751540871962	0.3745700319645679	0.28740319753963584	0.26238803670958394	0.3271119427684492	0.25236424037332417	0.31815699695816174	0.2660805451620657	0.24870638050715071	0.2245525286492125	0.27976316609603386	0.3507169346587077	0.2398156992933309	0.37396917609054764	0.3487180386846576	0.27217288212175217	0.2026357099320673	0.3047760973030478	0.3112584766295758	0.23483774195627166	0.18992248928444083
31021	0.24624158639799043	0.6852574190890758	0.7105917903974005	0.7091087905578047	0.7273597643062097	0.7571324281571582	0.7176350303234819	0.725910623727346	0.8107327697217375	0.8284859144444112	0.8103864099282738	0.8527812907182183	0.8119691793771373	0.8316753902740195	0.8372257048336986	0.8882367680505021	0.8705024364680937	0.8682395323378534	0.84568419513819	0.8423672190131233	0.7659467641676369	0.785840863884251	0.7882304887653621	0.7748926202478317	0.7422047594690446	0.757149440851515	0.7599793074527778	0.7388767725004819	0.7571222143614833	0.7383942501820856	0.7210938341318739	0.7375735458223242	0.7076393924650388	0.6733227342961468	0.2314454883956496	0.27474079563196185	0.21057880043113608	0.2029732015530043	0.1860769904272685	0.0	0.23398206621417578	0.22495130656044066	0.236957839087637	0.23746550779337278	0.28960323748426664	0.23376200676356773	0.33003227871263885	0.28820137253913447	0.28210492556143	0.2337325005036647	0.2712467650741938	0.31673006792775205	0.29604704703217	0.2809948200319239	0.25239240982695543	0.23943742982026622	0.2553860986620845	0.3229313650926032	0.3292550961995644	0.373451052941025	0.3523161298132915	0.3774263812524064	0.37539695220050656	0.4314496604983567	0.3232684320351925	0.3360219055530993	0.312482645335136	0.2557361951177173	0.3035457600444103	0.35799356276853944	0.3718597824400217	0.3952546603173935	0.3080878258924614	0.2830726650624095	0.3477965711212747	0.27304886872614975	0.3388416253109873	0.2867651735148913	0.26939100885997624	0.24523715700203808	0.3004477944488594	0.37140156301153326	0.2605003276461565	0.3946538044433732	0.3694026670374832	0.29285751047457775	0.22332033828489287	0.32546072565587336	0.3319431049824013	0.25552237030909725	0.21060711763726642
530394	0.236198137737368	0.6881058952272476	0.7134402665355724	0.7119572666959766	0.7302082404443816	0.75998090429533	0.7204835064616537	0.7287590998655179	0.8135812458599093	0.8313343905825831	0.8132348860664457	0.8556297668563901	0.8148176555153092	0.8345238664121913	0.8400741809718705	0.891085244188674	0.8733509126062655	0.8710880084760253	0.8485326712763619	0.8452156951512951	0.7687952403058087	0.7886893400224229	0.7910789649035339	0.7777410963860035	0.7450532356072165	0.7599979169896869	0.7628277835909496	0.7417252486386537	0.7599706904996552	0.7412427263202575	0.7239423102700457	0.740422021960496	0.7104878686032107	0.6761712104343186	0.23933752036580738	0.28263282760211966	0.2184708324012939	0.230193648987086	0.2132974378613502	0.23398206621417578	0.0	0.175199141278076	0.18720567380527237	0.18771334251100813	0.23985107220190197	0.1983442924022798	0.2946145643513509	0.25278365817784654	0.2466872112001421	0.19831478614237677	0.23582905071290589	0.2813123535664641	0.26062933267088206	0.24557710567063595	0.2169746954656675	0.2040197154589783	0.21996838430079654	0.28751365073131524	0.29383738183827646	0.33803333857973705	0.3168984154520036	0.3420086668911185	0.3399792378392186	0.3960319461370687	0.2878507176739046	0.30060419119181137	0.27706493097384804	0.22031848075642935	0.2681280456831224	0.3225758484072515	0.3364420680787338	0.3598369459561055	0.2726701115311735	0.2476549507011216	0.3123788567599868	0.23763115436486182	0.3034239109496994	0.25134745915360335	0.23397329449868834	0.20981944264075014	0.26503008008757145	0.33598384865024533	0.22508261328486856	0.35923609008208524	0.33398495267619527	0.2574397961132898	0.18790262392360493	0.29004301129458543	0.2965253906211134	0.2201046559478093	0.20056366897664402
31360	0.22716737808363285	0.6790751355735125	0.7044095068818372	0.7029265070422415	0.7211774807906465	0.7509501446415949	0.7114527468079186	0.7197283402117828	0.8045504862061742	0.822303630928848	0.8042041264127106	0.846599007202655	0.805786895861574	0.8254931067584562	0.8310434213181354	0.8820544845349388	0.8643201529525304	0.8620572488222902	0.8395019116226268	0.83618493549756	0.7597644806520736	0.7796585803686877	0.7820482052497988	0.7687103367322684	0.7360224759534814	0.7509671573359518	0.7537970239372145	0.7326944889849186	0.75093993084592	0.7322119666665223	0.7149115506163106	0.7313912623067609	0.7014571089494755	0.6671404507805835	0.23030676071207223	0.27360206794838454	0.20944007274755874	0.22116288933335088	0.20426667820761507	0.22495130656044066	0.175199141278076	0.0	0.1606626212864651	0.1611702899922009	0.2133080196830947	0.18931353274854468	0.28558380469761574	0.24375289852411142	0.23765645154640697	0.18928402648864162	0.22679829105917076	0.27228159391272894	0.25159857301714694	0.23654634601690083	0.20794393581193238	0.19498895580524317	0.2109376246470614	0.2784828910775801	0.28480662218454134	0.32900257892600193	0.30786765579826847	0.33297790723738335	0.33094847818548345	0.3870011864833336	0.27881995802016946	0.2915734315380762	0.2680341713201129	0.21128772110269423	0.25909728602938725	0.3135450887535164	0.32741130842499866	0.35080618630237037	0.26363935187743837	0.23862419104738647	0.30334809710625166	0.2286003947111267	0.2943931512959643	0.24231669949986823	0.2249425348449532	0.20078868298701502	0.25599932043383633	0.32695308899651015	0.21605185363113344	0.3502053304283501	0.32495419302246015	0.24840903645955464	0.17887186426986978	0.28101225164085025	0.28749463096737826	0.2110738962940742	0.19153290932290887
