	f9pp	w17pp	w9pp	s17pp	f23ppB	f12ppB	s27pp	S9H1	S27H1	f17ppB	w31pp	F32H1	S22Hp	S3Hp	f17ppA	s10pp	s8pp	w8pp	F6H1	w21pp	S18H1	f22ppB	w27pp	f19pp	f29pp	w16pp	f16ppB	f25pp	f16ppA	s25pp	f2pp	F7H1	w25pp	w24pp	s24pp	w19pp	f11pp	f14ppA	S20H1	w28pp	f28pp	f30pp	w3pp	S30H1	w30pp	s3pp	S19H1	F23HpA	f3pp	f20ppB	w15pp	w22pp	f22ppA	w14pp	s14pp	s22pp	w1pp	f1pp	s28pp	w10pp	w11pp	w18pp	f13pp	S13Hp	w6pp	w20pp	w12pp	w13pp	s12pp	f20ppA	s32pp	w32pp	f6ppB	f6ppA	f26pp	s11pp	w26pp	s30pp	f10pp	f23ppA	w2pp	s2pp	S2Hp	F14H1A	s31pp	f14ppB	s29pp	w29pp	w7pp	s7pp	f4pp	f15pp	f7pp	w4pp	f8pp	S4Hp	s26pp	F8H1	s23pp	w23pp	f32pp	f24pp	f12ppA	f18pp	f31pp	f21pp
s22pp	0.17946689016006384	0.19807361967106418	0.20087119201977993	0.23922714659457908	0.215525505883413	0.1523861024479814	0.15258717755426987	0.32200693136733893	0.32023950583813365	0.19046612066440546	0.17710797726311428	0.3440430991080947	0.3232930380328525	0.3421704687746139	0.1803811662348373	0.23419878561450982	0.3258613473561415	0.18737824352713622	0.3125122872720678	0.18378789414387825	0.3335468663645428	0.14377209197188595	0.15763544915673322	0.12063234933764547	0.1483896629280563	0.16484114474611408	0.146829635016406	0.14620449475453196	0.16250020091340786	0.15030062098011204	0.1579843401719842	0.32411434991625065	0.14171666797044277	0.18961407921855822	0.17308929683414312	0.1638080104006928	0.16570019226651567	0.1528437240661179	0.3379195250571808	0.14117068747314193	0.1415764458927559	0.1217519924516315	0.13376346301015093	0.3051994024882863	0.2247799045593583	0.24055904896402924	0.31558585633984515	0.29336659597873704	0.17438806165871573	0.1591756222978552	0.12521594802319558	0.15664313781203598	0.11005896122344411	0.1173262906070901	0.17753822179724613	0.0	0.10316562163383988	0.08739437188994148	0.15334088910807847	0.11581401426275666	0.14536951980059762	0.13888924936159766	0.17054375676801758	0.3469826764712226	0.1664928049690124	0.15471322197054976	0.15919447282847976	0.16327091763785695	0.2459826376862836	0.18137861260823182	0.31448237548627783	0.22340951633216102	0.16118484773069514	0.15896304078942763	0.16036710040296354	0.25675726519503966	0.17175088390844334	0.1728150063761476	0.14790094268590576	0.16347496885737106	0.18734141005067173	0.1878976341082804	0.36522541688391214	0.3759930606333022	0.24310983379529355	0.20350177702743458	0.21681485935506875	0.1772499144518382	0.25096532263387367	0.25403194134172263	0.149631490429615	0.14668579227203765	0.15057272697354118	0.20679922298208564	0.16802111419217752	0.33488089042098834	0.2830098777816925	0.3329470731853043	0.21718796468658413	0.1816155673805639	0.16017606968233566	0.14341072593142418	0.1531639051621856	0.1527217656468371	0.14776470862784202	0.15515303698342792
w1pp	0.12575565029388866	0.14436237980488897	0.14715995215360475	0.1855159067284039	0.1618142660172378	0.09867486258180622	0.09887593768809466	0.2682956915011637	0.2665282659719585	0.13675488079823028	0.12339673739693907	0.2903318592419195	0.2695817981666773	0.28845922890843867	0.1266699263686621	0.18048754574833464	0.27215010748996626	0.13366700366096104	0.2588010474058926	0.13007665427770307	0.2798356264983676	0.09006085210571076	0.10392420929055801	0.06692110947147027	0.09467842306188111	0.11112990487993887	0.09311839515023079	0.09249325488835676	0.10878896104723265	0.09658938111393685	0.104273100305809	0.27040311005007545	0.08800542810426758	0.135902839352383	0.11937805696796792	0.11009677053451758	0.11198895240034047	0.0991324841999427	0.28420828519100566	0.08745944760696672	0.08786520602658068	0.0680407525854563	0.08005222314397573	0.2514881626221111	0.1710686646931831	0.18684780909785406	0.26187461647366994	0.23965535611256183	0.12067682179254052	0.10546438243167999	0.07150470815702037	0.10293189794586076	0.0563477213572689	0.07351445405032715	0.1337263852404832	0.10316562163383988	0.0	0.019361081099361424	0.09962964924190326	0.06210277439658145	0.09165827993442244	0.08517800949542247	0.11683251690184238	0.2932714366050474	0.1127815651028372	0.10100198210437457	0.10548323296230458	0.10955967777168174	0.1922713978201084	0.12766737274205664	0.2607711356201026	0.16969827646598584	0.10747360786451995	0.10525180092325244	0.10665586053678834	0.20304602532886445	0.11803964404226815	0.11910376650997244	0.09418970281973058	0.10976372899119588	0.13363017018449655	0.1341863942421052	0.311514177017737	0.322281820767127	0.18939859392911837	0.1497905371612594	0.16310361948889357	0.123538674585663	0.19725408276769849	0.20032070147554745	0.09592025056343978	0.09297455240586244	0.09686148710736599	0.15308798311591043	0.11430987432600234	0.28116965055481313	0.22929863791551736	0.2792358333191291	0.16347672482040895	0.1279043275143887	0.10646482981616047	0.089699486065249	0.0994526652960104	0.09901052578066191	0.09405346876166683	0.10144179711725275
f1pp	0.10998440054999026	0.1285911300609906	0.13138870240970635	0.1697446569845055	0.1460430162733394	0.08290361283790781	0.08310468794419626	0.2525244417572653	0.25075701622806007	0.12098363105433185	0.10762548765304067	0.2745606094980211	0.2538105484227789	0.27268797916454024	0.11089867662476369	0.1647162960044362	0.25637885774606783	0.11789575391706263	0.24302979766199417	0.11430540453380465	0.26406437675446914	0.07428960236181235	0.08815295954665961	0.051149859727571856	0.07890717331798269	0.09535865513604047	0.07734714540633239	0.07672200514445834	0.09301771130333425	0.08081813137003843	0.0885018505619106	0.254631860306177	0.07223417836036918	0.12013158960848459	0.10360680722406951	0.09432552079061918	0.09621770265644206	0.08336123445604429	0.26843703544710723	0.0716881978630683	0.07209395628268228	0.05226950284155789	0.06428097340007732	0.23571691287821267	0.15529741494928467	0.17107655935395566	0.2461033667297715	0.2238841063686634	0.1049055720486421	0.08969313268778159	0.05573345841312195	0.08716064820196236	0.040576471613370496	0.05774320430642875	0.11795513549658479	0.08739437188994148	0.019361081099361424	0.0	0.08385839949800486	0.04633152465268304	0.07588703019052402	0.06940675975152406	0.10106126715794397	0.27750018686114897	0.09701031535893878	0.08523073236047615	0.08971198321840616	0.09378842802778334	0.17650014807621	0.11189612299815821	0.24499988587620422	0.1539270267220874	0.09170235812062154	0.08948055117935402	0.09088461079288992	0.18727477558496605	0.10226839429836973	0.10333251676607402	0.07841845307583217	0.09399247924729748	0.11785892044059815	0.1184151444982068	0.29574292727383855	0.3065105710232286	0.17362734418521997	0.134019287417361	0.14733236974499517	0.10776742484176459	0.18148283302380008	0.18454945173164905	0.08014900081954138	0.07720330266196404	0.08109023736346758	0.13731673337201206	0.09853862458210394	0.26539840081091476	0.21352738817161893	0.2634645835752307	0.14770547507651055	0.11213307777049031	0.09069358007226207	0.0739282363213506	0.083681415552112	0.08323927603676351	0.07828221901776843	0.08567054737335435
s28pp	0.12496287328374141	0.14356960279474174	0.14636717514345748	0.18472312971825666	0.16102148900709057	0.09788208557165896	0.09808316067794741	0.2675029144910165	0.2657354889618112	0.13596210378808302	0.12260396038679182	0.28953908223177227	0.26878902115653003	0.28766645189829143	0.12587714935851485	0.17969476873818738	0.271357330479819	0.13287422665081378	0.25800827039574536	0.1292838772675558	0.27904284948822033	0.0892680750955635	0.10313143228041077	0.06612833246132302	0.09388564605173386	0.11033712786979163	0.09232561814008354	0.09170047787820951	0.10799618403708541	0.0957966041037896	0.10348032329566176	0.26961033303992815	0.08721265109412032	0.13511006234223574	0.11858527995782067	0.10930399352437033	0.11119617539019322	0.09833970718979544	0.28341550818085837	0.08666667059681946	0.08707242901643343	0.07459680720513255	0.08660827776365197	0.25804421724178733	0.17762471931285936	0.1934038637175303	0.2684306710933462	0.2462114107322381	0.12723287641221676	0.11202043705135625	0.0780607627766966	0.13249758103378384	0.085913404445192	0.12368972152456575	0.18390165271472178	0.15334088910807847	0.09962964924190326	0.08385839949800486	0.0	0.05018006656954144	0.09086550292427517	0.08438523248527521	0.11603973989169512	0.29247865959490016	0.11198878809268994	0.10020920509422732	0.10469045595215731	0.10876690076153449	0.19147862080996114	0.12687459573190937	0.2599783586099554	0.16890549945583858	0.10668083085437269	0.10445902391310519	0.10586308352664109	0.20225324831871722	0.1172468670321209	0.11831098949982519	0.09339692580958332	0.10897095198104863	0.1328373931743493	0.13339361723195794	0.3107214000075897	0.3214890437569798	0.1886058169189711	0.14899776015111216	0.16231084247874633	0.12274589757551574	0.19646130575755122	0.19952792446540019	0.09512747355329253	0.09218177539571519	0.09606871009721873	0.1522952061057632	0.11351709731585509	0.2803768735446659	0.2285058609053701	0.27844305630898186	0.1626839478102617	0.12711155050424144	0.10567205280601322	0.08890670905510173	0.09865988828586315	0.09821774877051467	0.09326069175151958	0.1006490201071055
w10pp	0.0874359984384196	0.10604272794941993	0.10884030029813568	0.14719625487293483	0.12349461416176874	0.06035521072633714	0.060556285832625595	0.22997603964569463	0.2282086141164894	0.0984352289427612	0.08507708554147	0.2520122073864504	0.23126214631120823	0.2501395770529696	0.08835027451319304	0.14216789389286555	0.23383045563449717	0.09534735180549198	0.2204813955504235	0.091757002422234	0.24151597464289848	0.05174120025024169	0.06560455743508894	0.028601457616001205	0.05635877120641204	0.07281025302446982	0.054798743294761726	0.05417360303288769	0.0704693091917636	0.05826972925846778	0.06595344845033994	0.23208345819460635	0.04968577624879852	0.09758318749691394	0.08105840511249886	0.07177711867904851	0.0736693005448714	0.06081283234447363	0.24588863333553657	0.049139795751497656	0.04954555417111162	0.03706993235981074	0.04908140291833016	0.22051734239646553	0.14009784446753754	0.15587698887220847	0.23090379624802437	0.20868453588691627	0.08970600156689496	0.07449356220603444	0.040533887931374794	0.09497070618846204	0.04838652959987018	0.08616284667924394	0.14637477786939995	0.11581401426275666	0.06210277439658145	0.04633152465268304	0.05018006656954144	0.0	0.053338628078953364	0.0468583576399534	0.07851286504637331	0.25495178474957836	0.07446191324736813	0.0626823302489055	0.06716358110683551	0.07124002591621267	0.15395174596463934	0.08934772088658756	0.22245148376463356	0.13137862461051675	0.06915395600905089	0.06693214906778337	0.06833620868131927	0.1647263734733954	0.07971999218679908	0.08078411465450337	0.05587005096426151	0.07144407713572681	0.09531051832902748	0.09586674238663614	0.2731945251622679	0.28396216891165793	0.1510789420736493	0.11147088530579033	0.1247839676334245	0.08521902273019394	0.15893443091222942	0.16200104962007839	0.05760059870797071	0.05465490055039338	0.05854183525189692	0.11476833126044138	0.07599022247053328	0.2428499986993441	0.19097898606004826	0.24091618146366006	0.12515707296493989	0.08958467565891964	0.0681451779606914	0.05137983420977992	0.06113301344054134	0.06069087392519285	0.05573381690619776	0.06312214526178368
w11pp	0.08575505536815328	0.10436178487915362	0.10715935722786937	0.14551531180266852	0.12181367109150243	0.05867426765607083	0.058875342762359284	0.22829509657542832	0.2265276710462231	0.09675428587249488	0.0833961424712037	0.25033126431618413	0.22958120324094192	0.24845863398270326	0.08666933144292671	0.14048695082259924	0.23214951256423086	0.09366640873522565	0.2188004524801572	0.09007605935196768	0.23983503157263217	0.05006025717997538	0.06392361436482263	0.03872000755232698	0.06647732114273783	0.08292880296079559	0.0649172932310875	0.06429215296921348	0.08058785912808937	0.06838827919479357	0.07607199838666572	0.24220200813093215	0.05980432618512429	0.10770173743323971	0.09117695504882464	0.08189566861537428	0.08378785048119719	0.0709313822807994	0.25600718327186234	0.071567756201582	0.07197351462119597	0.06662543789765171	0.07863690845617113	0.2500728479343065	0.16965335000537854	0.18543249441004947	0.26045930178586535	0.23824004142475727	0.11926150710473593	0.1040490677438754	0.07008939346921578	0.12452621172630302	0.07794203513771117	0.1157183522170849	0.17593028340724096	0.14536951980059762	0.09165827993442244	0.07588703019052402	0.09086550292427517	0.053338628078953364	0.0	0.025036943899861188	0.06962906088363793	0.24606798058684295	0.06557810908463275	0.053798526086170126	0.05827977694410012	0.0623562217534773	0.14506794180190397	0.08046391672385218	0.21356767960189818	0.12249482044778139	0.0602701518463155	0.058048344905048	0.0594524045185839	0.15584256931066	0.0708361880240637	0.07910317158423705	0.0541891078939952	0.0697631340654605	0.09362957525876117	0.09418579931636982	0.27151358209200155	0.28228122584139165	0.149397999003383	0.10978994223552402	0.12310302456315819	0.08353807965992761	0.1572534878419631	0.16032010654981207	0.055919655637704395	0.052973957480127065	0.0568608921816306	0.11308738819017505	0.07430927940026696	0.24116905562907776	0.18929804298978195	0.23923523839339372	0.12347612989467358	0.08790373258865333	0.06646423489042508	0.049698891139513604	0.059452070370275015	0.059009930854926534	0.05405287383593144	0.06144120219151738
w18pp	0.07927478492915332	0.09788151444015367	0.10067908678886942	0.13903504136366857	0.11533340065250247	0.052193997217070874	0.05239507232335932	0.22181482613642836	0.22004740060722314	0.09027401543349492	0.07691587203220372	0.24385099387718415	0.22310093280194196	0.2419783635437033	0.08018906100392675	0.13400668038359928	0.2256692421252309	0.0871861382962257	0.21232018204115724	0.08359578891296772	0.2333547611336322	0.043579986740975414	0.057443343925822676	0.03223973711332702	0.059997050703737856	0.07644853252179563	0.05843702279208754	0.05781188253021351	0.07410758868908941	0.061908008755793595	0.06959172794766576	0.2357217376919322	0.053324055746124324	0.10122146699423974	0.08469668460982467	0.07541539817637433	0.07730758004219722	0.06445111184179944	0.2495269128328624	0.06508748576258204	0.065493244182196	0.060145167458651755	0.07215663801717118	0.24359257749530658	0.16317307956637858	0.1789522239710495	0.2539790313468654	0.2317597709857573	0.11278123666573596	0.09756879730487544	0.06360912303021582	0.11804594128730304	0.0714617646987112	0.10923808177808494	0.169450012968241	0.13888924936159766	0.08517800949542247	0.06940675975152406	0.08438523248527521	0.0468583576399534	0.025036943899861188	0.0	0.06314879044463798	0.239587710147843	0.05909783864563279	0.04731825564717016	0.051799506505100165	0.05587595131447733	0.138587671362904	0.07398364628485221	0.20708740916289822	0.11601455000878141	0.05378988140731554	0.05156807446604803	0.052972134079583934	0.14936229887166005	0.06435591758506373	0.07262290114523709	0.04770883745499523	0.06328286362646053	0.08714930481976121	0.08770552887736986	0.2650333116530016	0.2758009554023917	0.14291772856438303	0.10330967179652405	0.11662275412415822	0.07705780922092766	0.15077321740296315	0.15383983611081212	0.04943938519870444	0.04649368704112711	0.050380621742630645	0.1066071177511751	0.067829008961267	0.2346887851900778	0.182817772550782	0.23275496795439377	0.11699585945567362	0.08142346214965338	0.05998396445142513	0.043218620700513646	0.05297179993127506	0.05252966041592658	0.047572603396931486	0.05496093175251742
f13pp	0.11092929233557322	0.12953602184657353	0.1323335941952893	0.17068954877008846	0.14698790805892237	0.08384850462349078	0.08404957972977922	0.2534693335428483	0.25170190801364306	0.12192852283991483	0.10857037943862363	0.27550550128360407	0.2547554402083619	0.27363287095012323	0.11184356841034666	0.1656611877900192	0.2573237495316508	0.1188406457026456	0.24397468944757716	0.11525029631938763	0.26500926854005213	0.07523449414739532	0.08909785133224257	0.06389424451974693	0.09165155811015777	0.10810303992821554	0.09009153019850745	0.08946638993663342	0.10576209609550932	0.0935625161622135	0.10124623535408567	0.2673762450983521	0.08497856315254423	0.13287597440065965	0.11635119201624458	0.10706990558279424	0.10896208744861713	0.09610561924821935	0.2811814202392823	0.09674199316900195	0.09714775158861591	0.09179967486507166	0.10381114542359109	0.27524708490172645	0.19482758697279848	0.2106067313774694	0.28563353875328534	0.26341427839217724	0.14443574407215587	0.12922330471129534	0.09526363043663572	0.14970044869372295	0.10311627210513111	0.14089258918450487	0.2011045203746609	0.17054375676801758	0.11683251690184238	0.10106126715794397	0.11603973989169512	0.07851286504637331	0.06962906088363793	0.06314879044463798	0.0	0.23073327434692004	0.05024340284470981	0.03846381984624718	0.06791980628410159	0.07199625109347876	0.15470797114190543	0.09010394606385363	0.22320770894189967	0.13213484978778284	0.06991018118631696	0.06768837424504946	0.06909243385858536	0.1654825986506615	0.08047621736406517	0.104277408551657	0.07936334486141514	0.09493737103288044	0.11880381222618111	0.11936003628378977	0.29668781905942154	0.3074554628088116	0.17457223597080293	0.13496417920294396	0.14827726153057813	0.10871231662734757	0.18242772480938305	0.185494343517232	0.08109389260512434	0.078148194447547	0.08203512914905055	0.138261625157595	0.0994835163676869	0.2663432925964977	0.21447227995720192	0.26440947536081366	0.1486503668620935	0.11307796955607327	0.09163847185784503	0.07487312810693356	0.08462630733769497	0.08418416782234647	0.07922711080335139	0.08661543915893731
S13Hp	0.28736821203877827	0.30597494154977856	0.30877251389849436	0.3471284684732935	0.3234268277621274	0.26028742432669577	0.26048849943298424	0.4299082532460533	0.4281408277168481	0.29836744254311987	0.28500929914182865	0.4519444209868091	0.4311943599115669	0.45007179065332825	0.2882824881135517	0.3421001074932242	0.43376266923485585	0.29527956540585065	0.4204136091507822	0.2916892160225927	0.44144818824325716	0.2516734138506004	0.2655367710354476	0.24033316422295195	0.2680904778133628	0.28454195963142054	0.2665304499017125	0.26590530963983844	0.2822010157987143	0.2700014358654185	0.2776851550572907	0.44381516480155714	0.2614174828557493	0.3093148941038647	0.2927901117194496	0.28350882528599924	0.28540100715182215	0.2725445389514244	0.4576203399424873	0.27318091287220697	0.2735866712918209	0.2682385945682767	0.2802500651267961	0.45168600460493147	0.37126650667600347	0.38704565108067446	0.46207245845649036	0.43985319809538226	0.3208746637753609	0.30566222441450036	0.27170255013984074	0.326139368396928	0.2795551918083361	0.3173315088877099	0.3775434400778659	0.3469826764712226	0.2932714366050474	0.27750018686114897	0.29247865959490016	0.25495178474957836	0.24606798058684295	0.239587710147843	0.23073327434692004	0.0	0.2008023696984522	0.2001861438709071	0.24435872598730662	0.2484351707966838	0.3311468908451105	0.26654286576705866	0.3996466286451047	0.3085737694909879	0.246349100889522	0.2441272939482545	0.2455313535617904	0.3419215183538665	0.2569151370672702	0.28071632825486204	0.2558022645646202	0.2713762907360855	0.29524273192938616	0.2957989559869948	0.47312673876262656	0.4838943825120166	0.351011155674008	0.311403098906149	0.32471618123378315	0.28515123633055256	0.3588666445125881	0.36193326322043706	0.25753281230832936	0.254587114150752	0.25847404885225556	0.3147005448608	0.27592243607089195	0.4427822122997027	0.39091119966040694	0.44084839506401874	0.32508928656529856	0.2895168892592783	0.26807739156105004	0.2513120478101386	0.26106522704089996	0.2606230875255515	0.2556660305065564	0.26305435886214235
w6pp	0.10687834053656804	0.12548507004756837	0.12828264239628412	0.1666385969710833	0.1429369562599172	0.0797975528244856	0.07999862793077404	0.2494183817438431	0.24765095621463787	0.11787757104090965	0.10451942763961845	0.2714545494845989	0.25070448840935666	0.26958191915111807	0.10779261661134149	0.161610235991014	0.25327279773264566	0.11478969390364041	0.23992373764857197	0.11119934452038244	0.26095831674104697	0.07118354234839014	0.08504689953323741	0.05984329272074174	0.08760060631115259	0.10405208812921035	0.08604057839950227	0.08541543813762824	0.10171114429650413	0.08951156436320833	0.09719528355508048	0.2633252932993469	0.08092761135353906	0.12882502260165446	0.1123002402172394	0.10301895378378906	0.10491113564961195	0.09205466744921417	0.2771304684402771	0.09269104136999676	0.09309679978961073	0.08774872306606649	0.09976019362458591	0.2711961331027213	0.19077663517379329	0.20655577957846422	0.2815825869542801	0.259363326593172	0.1403847922731507	0.12517235291229017	0.09121267863763055	0.1456494968947178	0.09906532030612593	0.13684163738549968	0.1970535685756557	0.1664928049690124	0.1127815651028372	0.09701031535893878	0.11198878809268994	0.07446191324736813	0.06557810908463275	0.05909783864563279	0.05024340284470981	0.2008023696984522	0.0	0.019696272368696893	0.06386885448509641	0.06794529929447359	0.15065701934290027	0.08605299426484847	0.21915675714289448	0.12808389798877767	0.06585922938731179	0.06363742244604428	0.06504148205958019	0.1614316468516563	0.07642526556505999	0.10022645675265182	0.07531239306240996	0.09088641923387526	0.11475286042717595	0.11530908448478458	0.2926368672604163	0.3034045110098064	0.17052128417179774	0.1309132274039388	0.14422630973157297	0.10466136482834237	0.17837677301037785	0.18144339171822682	0.07704294080611916	0.07409724264854183	0.07798417735004537	0.13421067335858983	0.09543256456868172	0.26229234079749253	0.21042132815819672	0.2603585235618085	0.14459941506308832	0.10902701775706809	0.08758752005883985	0.07082217630792836	0.08057535553868979	0.08013321602334131	0.07517615900434621	0.08256448735993213
w20pp	0.09509875753810543	0.11370548704910574	0.11650305939782152	0.15485901397262067	0.13115737326145457	0.06801796982602297	0.06821904493231142	0.23763879874538046	0.23587137321617524	0.10609798804244702	0.09273984464115582	0.25967496648613625	0.23892490541089406	0.2578023361526554	0.09601303361287886	0.14983065299255138	0.241493214734183	0.10301011090517778	0.22814415465010934	0.09941976152191981	0.2491787337425843	0.05940395934992751	0.07326731653477478	0.048063709722279115	0.07582102331268996	0.09227250513074772	0.07426099540103964	0.07363585513916561	0.0899315612980415	0.0777319813647457	0.08541570055661785	0.2515457103008843	0.06914802835507643	0.11704543960319184	0.10052065721877677	0.09123937078532643	0.09313155265114932	0.08027508445075154	0.2653508854418145	0.08091145837153413	0.0813172167911481	0.07596914006760386	0.08798061062612328	0.2594165501042587	0.17899705217533068	0.19477619658000161	0.2698030039558175	0.24758374359470942	0.12860520927468805	0.11339276991382755	0.07943309563916792	0.13386991389625513	0.0872857373076633	0.12506205438703705	0.1852739855771931	0.15471322197054976	0.10100198210437457	0.08523073236047615	0.10020920509422732	0.0626823302489055	0.053798526086170126	0.04731825564717016	0.03846381984624718	0.2001861438709071	0.019696272368696893	0.0	0.05208927148663378	0.056165716296010956	0.13887743634443764	0.07427341126638584	0.20737717414443185	0.11630431499031504	0.054079646388849156	0.051857839447581655	0.05326189906111756	0.14965206385319368	0.06464568256659736	0.08844687375418919	0.06353281006394733	0.07910683623541263	0.10297327742871332	0.10352950148632195	0.2808572842619537	0.29162492801134376	0.15874170117333514	0.11913364440547615	0.1324467267331103	0.09288178182987974	0.16659719001191525	0.16966380871976422	0.06526335780765653	0.0623176596500792	0.06620459435158274	0.1224310903601272	0.0836529815702191	0.25051275779902993	0.1986417451597341	0.24857894056334587	0.13281983206462572	0.09724743475860546	0.07580793706037722	0.05904259330946574	0.06879577254022716	0.06835363302487868	0.06339657600588358	0.0707849043614695
w12pp	0.09958000839603542	0.11818673790703575	0.12098431025575151	0.15934026483055067	0.13563862411938457	0.07249922068395298	0.07270029579024143	0.24212004960331046	0.24035262407410524	0.11057923890037702	0.09722109549908584	0.26415621734406625	0.24340615626882406	0.2622835870105854	0.10049428447080885	0.15431190385048138	0.245974465592113	0.10749136176310779	0.23262540550803934	0.10390101237984982	0.2536599846005143	0.06388521020785752	0.07774856739270478	0.05254496058020912	0.08030227417061997	0.09675375598867773	0.07874224625896964	0.07811710599709562	0.09441281215597151	0.08221323222267571	0.08989695141454786	0.2560269611588143	0.07362927921300644	0.12152669046112186	0.10500190807670678	0.09572062164325643	0.09761280350907933	0.08475633530868154	0.2698321362997445	0.08539270922946414	0.08579846764907811	0.08045039092553385	0.09246186148405328	0.2638978009621887	0.18347830303326068	0.1992574474379316	0.2742842548137475	0.2520649944526394	0.13308646013261807	0.11787402077175754	0.08391434649709792	0.13835116475418516	0.09176698816559331	0.12954330524496704	0.1897552364351231	0.15919447282847976	0.10548323296230458	0.08971198321840616	0.10469045595215731	0.06716358110683551	0.05827977694410012	0.051799506505100165	0.06791980628410159	0.24435872598730662	0.06386885448509641	0.05208927148663378	0.0	0.03195834760936219	0.11467006765778887	0.05462260231118364	0.18772636518922964	0.09665350603511286	0.04675967075131504	0.04453786381004753	0.045941923423583435	0.14233208821565957	0.05732570692906325	0.09292812461211919	0.06801406092187734	0.08358808709334264	0.10745452828664331	0.10801075234425196	0.2853385351198837	0.29610617886927376	0.16322295203126513	0.12361489526340616	0.13692797759104033	0.09736303268780976	0.17107844086984525	0.17414505957769422	0.06974460866558654	0.06679891050800921	0.07068584520951274	0.1269123412180572	0.0881342324281491	0.2549940086569599	0.2031229960176641	0.2530601914212759	0.13730108292255572	0.10172868561653547	0.08028918791830722	0.06352384416739575	0.07327702339815716	0.07283488388280868	0.06787782686381359	0.07526615521939951
w13pp	0.10365645320541259	0.12226318271641291	0.12506075506512868	0.16341670963992783	0.13971506892876173	0.07657566549333014	0.07677674059961859	0.24619649441268765	0.24442906888348243	0.1146556837097542	0.101297540308463	0.26823266215344344	0.24748260107820125	0.2663600318199626	0.10457072928018603	0.15838834865985857	0.2500509104014902	0.11156780657248497	0.23670185031741653	0.107977457189227	0.2577364294098915	0.06796165501723468	0.08182501220208194	0.056621405389586286	0.08437871897999713	0.10083020079805491	0.08281869106834681	0.08219355080647278	0.09848925696534869	0.08628967703205287	0.09397339622392503	0.2601034059681915	0.0777057240223836	0.12560313527049902	0.10907835288608395	0.0997970664526336	0.1016892483184565	0.08883278011805872	0.27390858110912164	0.08946915403884131	0.08987491245845527	0.08452683573491103	0.09653830629343045	0.2679742457715658	0.18755474784263784	0.20333389224730877	0.2783606996231247	0.2561414392620166	0.13716290494199523	0.12195046558113472	0.08799079130647508	0.14242760956356232	0.09584343297497047	0.13361975005434423	0.19383168124450026	0.16327091763785695	0.10955967777168174	0.09378842802778334	0.10876690076153449	0.07124002591621267	0.0623562217534773	0.05587595131447733	0.07199625109347876	0.2484351707966838	0.06794529929447359	0.056165716296010956	0.03195834760936219	0.0	0.11433790172378969	0.05869904712056082	0.19180280999860683	0.10072995084449003	0.050836115560692216	0.04861430861942471	0.05001836823296061	0.14640853302503676	0.06140215173844042	0.09700456942149636	0.0720905057312545	0.0876645319027198	0.11153097309602047	0.11208719715362914	0.2894149799292609	0.30018262367865095	0.1672993968406423	0.12769134007278332	0.1410044224004175	0.10143947749718693	0.1751548856792224	0.17822150438707138	0.0738210534749637	0.07087535531738637	0.07476229001888991	0.13098878602743436	0.09221067723752627	0.25907045346633706	0.20719944082704128	0.257136636230653	0.14137752773193288	0.10580513042591264	0.0843656327276844	0.06760028897677292	0.07735346820753433	0.07691132869218584	0.07195427167319075	0.07934260002877667
s12pp	0.18636817325383925	0.2049749027648396	0.20777247511355534	0.2461284296883545	0.2224267889771884	0.1592873855417568	0.15948846064804528	0.3289082144611143	0.3271407889319091	0.19736740375818088	0.1840092603568897	0.3509443822018701	0.33019432112662794	0.34907175186838924	0.1872824493286127	0.24110006870828524	0.33276263044991683	0.19427952662091164	0.31941357036584317	0.19068917723765366	0.34044814945831814	0.15067337506566136	0.16453673225050863	0.13933312543801296	0.1670904390284238	0.18354192084648158	0.16553041111677347	0.16490527085489945	0.18120097701377536	0.16900139708047954	0.1766851162723517	0.3428151260166181	0.16041744407081027	0.20831485531892568	0.1917900729345106	0.18250878650106028	0.18440096836688316	0.17154450016648537	0.35662030115754834	0.17218087408726798	0.17258663250688194	0.16723855578333768	0.1792500263418571	0.3506859658199925	0.2702664678910645	0.28604561229573544	0.36107241967155135	0.33885315931044324	0.2198746249904219	0.2046621856295614	0.17070251135490175	0.225139329611989	0.17855515302339714	0.21633147010277087	0.2765434012929269	0.2459826376862836	0.1922713978201084	0.17650014807621	0.19147862080996114	0.15395174596463934	0.14506794180190397	0.138587671362904	0.15470797114190543	0.3311468908451105	0.15065701934290027	0.13887743634443764	0.11467006765778887	0.11433790172378969	0.0	0.1414107671689875	0.2745145300470335	0.18344167089291671	0.1335478356091189	0.1313260286678514	0.1327300882813873	0.22912025307346343	0.1441138717868671	0.17971628946992302	0.15480222577968117	0.17037625195114647	0.19424269314444714	0.1947989172020558	0.37212669997768755	0.38289434372707765	0.25001111688906896	0.21040306012121	0.22371614244884416	0.1841511975456136	0.2578666057276491	0.26093322443549805	0.1565327735233904	0.15358707536581306	0.1574740100673166	0.21370050607586105	0.17492239728595294	0.34178217351476375	0.289911160875468	0.3398483562790797	0.22408924778035955	0.1885168504743393	0.16707735277611108	0.1503120090251996	0.160065188255961	0.1596230487406125	0.15466599172161744	0.16205432007720333
