	s9pp	f28pp	f22ppA	w24pp	s10pp	s12pp	s18pp	f25pp	f9pp	S1Hp	F6H1	w30pp	w9pp	s27pp	w11pp	s20pp	w32pp	s13pp	w17pp	f10pp	w16pp	f16ppB	w12pp	f12ppB	f22ppB	f32pp	s25pp	w8pp	f31pp	w28pp	w2pp	f14ppB	f6ppB	f7pp	w10pp	f11pp	f18pp	w31pp	f23ppA	f2pp	f15pp	f3pp	w15pp	s17pp	w26pp	w27pp	f8pp	w18pp	w6pp	s2pp	w20pp	s28pp	s32pp	S3Hp	s6pp	S30H1	w23pp	S23Hp	S15Hp	S9H1	F7H1	S27H1	s14pp	S14Hp	w14pp	s23pp	w7pp	s7pp	s15pp	F14H1A	s26pp	F8H1	s4pp	f16ppA	s16pp	f19pp	f26pp	f1pp	w3pp	w1pp	w4pp	s3pp	f17ppB	f4pp	f30pp	f13pp	w21pp	f20ppB	f21pp	f6ppA	f12ppA	f14ppA	s1pp	s30pp	f23ppB	s31pp	w22pp	S19H1	S12Hp	s19pp	S20H1	F16H1	S22Hp	F3H1	S26Hp	f20ppA	f24pp	w29pp	f29pp	w13pp	w19pp	s29pp	w25pp	f17ppA	s24pp	s22pp	530451	530295	S16H2	s21pp	s11pp
S14Hp	0.3741033302050633	0.32826369562221763	0.3047683694670025	0.29980878712017767	0.30237239475617034	0.30316016080085084	0.30620558833996925	0.28895240215290474	0.3385894964997532	0.41149829328860055	0.4307170638788842	0.4419042302808912	0.3832904849096396	0.309307565010956	0.2973791545359518	0.36868035777638763	0.3206327667545902	0.36592036494605024	0.29306493824234825	0.2938864055016967	0.2943258405455549	0.28895440215390483	0.28895340215340476	0.2889514021524047	0.28511556562384427	0.28511556562384427	0.3002999695343176	0.31037837175861116	0.300816799972277	0.30383172382662277	0.2953294520637084	0.2764603654055087	0.2773099606857277	0.2764603654055087	0.2764603654055087	0.28769767196876067	0.28587138282531516	0.3016771904076369	0.2934750854504167	0.2898409700186873	0.29039789124359416	0.29589752199477826	0.28525677509853836	0.3434321525398992	0.2904839791028949	0.2904839791028949	0.28016562585064675	0.28016562585064675	0.2782327561527703	0.2695436073186072	0.26765641990734385	0.2897204021968258	0.35008676012207535	0.5201422983930077	0.4250649327560667	0.5137607970725756	0.25559606603540413	0.37334420765995957	0.35067742842507477	0.4437887951270717	0.4586810690430805	0.42771023940695113	0.23652855562288688	0.0	0.09123280667881331	0.24379623083604032	0.29480646524705656	0.2697632010642482	0.3043511271846221	0.5224111182441167	0.3920095352741378	0.49630973699545383	0.4083288729241254	0.2628697932352092	0.3547982569838938	0.2656850425205204	0.2674798805662007	0.2674798805662007	0.27030336578336606	0.27072288655686294	0.2772762417224711	0.2811369802923527	0.26832815320974773	0.2628697932352092	0.26579766302418206	0.2756426371600755	0.2775293142288118	0.2793444577451802	0.27452992968555795	0.2736099928385077	0.2712810987724932	0.28250534427421314	0.30941563036700287	0.3128656323040298	0.29776591341581987	0.34961962135692715	0.3335906852927893	0.550306896155961	0.46476022183726706	0.39225128863036596	0.514868450437326	0.5390273566416248	0.535281527807026	0.5279624787855566	0.5279901285529534	0.27582108085704116	0.2790612908553524	0.29941479401224924	0.28913320303649065	0.28913320303649065	0.2920767124844845	0.3074215960255867	0.2812921208812489	0.2921247368557013	0.31414336312029995	0.40071651759994353	0.5346433933715871	0.5797629463462003	0.5819176672129157	0.3608860685683548	0.4099024438804957
w14pp	0.2828725235272501	0.23703288894440447	0.2135375627891893	0.20857798044236445	0.21114158807835715	0.21192935412303765	0.21497478166215606	0.19772159547509158	0.24735868982193995	0.3202674866107874	0.33948625720107106	0.35067342360307807	0.2920596782318263	0.21807675833314283	0.2061483478581386	0.27744955109857444	0.229401960076777	0.27468955826823704	0.20183413156453503	0.2026555988238835	0.2030950338677417	0.1977235954760916	0.1977225954755916	0.19772059547459153	0.1938847589460311	0.1938847589460311	0.2090691628565044	0.21914756508079797	0.20958599329446384	0.2126009171488096	0.20409864538589526	0.18522955872769548	0.18607915400791447	0.18522955872769548	0.18522955872769548	0.19646686529094742	0.19464057614750196	0.21044638372982366	0.20224427877260345	0.19861016334087409	0.19916708456578092	0.20466671531696506	0.19402596842072511	0.252201345862086	0.19925317242508173	0.19925317242508173	0.18893481917283353	0.18893481917283353	0.18700194947495707	0.17831280064079397	0.17642561322953057	0.19848959551901255	0.2588559534442621	0.4289114917151945	0.33383412607825347	0.42252999039476236	0.16436525935759086	0.2821134009821463	0.2594466217472615	0.35255798844925845	0.36745026236526723	0.3364794327291379	0.1452977489450736	0.09123280667881331	0.0	0.15256542415822708	0.20357565856924334	0.17853239438643498	0.21312032050680887	0.43118031156630343	0.30077872859632454	0.4050789303176406	0.31709806624631215	0.17163898655739596	0.26356745030608053	0.17445423584270714	0.17624907388838748	0.17624907388838748	0.17907255910555284	0.1794920798790497	0.1860454350446579	0.18990617361453943	0.1770973465319345	0.17163898655739596	0.17456685634636881	0.1844118304822622	0.18629850755099853	0.18811365106736694	0.1832991230077447	0.1823791861606944	0.18005029209467996	0.19127453759639992	0.2181848236891896	0.22163482562621659	0.20653510673800665	0.2583888146791139	0.24235987861497607	0.45907608947814765	0.3735294151594538	0.3010204819525527	0.42363764375951274	0.4477965499638115	0.4440507211292128	0.4367316721077433	0.43675932187514005	0.18459027417922794	0.1878304841775392	0.20818398733443605	0.1979023963586774	0.1979023963586774	0.20084590580667128	0.21619078934777347	0.19006131420343567	0.2008939301778881	0.22291255644248675	0.30948571092213034	0.4434125866937738	0.4885321396683871	0.4906868605351025	0.2696552618905416	0.31867163720268255
s23pp	0.17059623395691592	0.12475659937407024	0.10126127321885511	0.09630169087203026	0.09886529850802295	0.09965306455270345	0.10269849209182187	0.08544530590475738	0.13508240025160578	0.2079911970404532	0.22720996763073686	0.23839713403274387	0.17978338866149218	0.10580046876280863	0.09387205828780441	0.16517326152824024	0.11712567050644279	0.16241326869790285	0.08955784199420086	0.09037930925354933	0.09081874429740751	0.08544730590575744	0.08544630590525741	0.08544430590425735	0.08160846937569693	0.08160846937569693	0.09679287328617023	0.1068712755104638	0.09730970372412967	0.10032462757847543	0.09182235581556109	0.07295326915736132	0.07380286443758033	0.07295326915736132	0.07295326915736132	0.08419057572061327	0.0823642865771678	0.09817009415948949	0.08996798920226928	0.0863338737705399	0.08689079499544675	0.0923904257466309	0.08174967885039094	0.1399250562917518	0.08697688285474754	0.08697688285474754	0.07665852960249937	0.07665852960249937	0.07472565990462295	0.06603651107045982	0.06414932365919643	0.0862133059486784	0.14657966387392793	0.31663520214486035	0.2215578365079193	0.3102537008244282	0.0520889697872567	0.16983711141181218	0.14717033217692738	0.26330432321585534	0.2781965971318641	0.2846048445662486	0.23152269566256464	0.24379623083604032	0.15256542415822708	0.0	0.09129936899890917	0.06625610481610081	0.1008440309364747	0.3189040219959693	0.1885024390259904	0.29280264074730644	0.204821776675978	0.05936269698706181	0.1512911607357464	0.06217794627237299	0.06397278431805332	0.06397278431805332	0.06679626953521868	0.06721579030871554	0.07376914547432374	0.07762988404420527	0.06482105696160034	0.05936269698706181	0.06229056677603469	0.07213554091192807	0.07402221798066438	0.0758373614970328	0.07102283343741057	0.07010289659036026	0.06777400252434582	0.07899824802606577	0.10590853411885545	0.10935853605588242	0.09425881716767248	0.14611252510877976	0.1300835890446419	0.3467997999078135	0.2612531255891197	0.18874419238221857	0.31136135418917854	0.3355202603934774	0.33177443155887865	0.32445538253740913	0.3244830323048059	0.07231398460889378	0.07555419460720506	0.09590769776410187	0.08562610678834325	0.08562610678834325	0.0885696162363371	0.10391449977743931	0.07778502463310152	0.0886176406075539	0.11063626687215256	0.19720942135179614	0.3311362971234396	0.3762558500980529	0.3784105709647683	0.15737897232020742	0.2063953476323483
w7pp	0.200014014262074	0.15417437967922834	0.13067905352401318	0.12571947117718832	0.12828307881318102	0.12907084485786152	0.13211627239697993	0.11486308620991545	0.16450018055676385	0.23740897734561128	0.25662774793589493	0.26781491433790194	0.20920116896665025	0.1352182490679667	0.12328983859296248	0.19459104183339831	0.14654345081160086	0.19183104900306092	0.11897562229935893	0.1197970895587074	0.12023652460256558	0.11486508621091551	0.11486408621041548	0.11486208620941542	0.111026249680855	0.111026249680855	0.1262106535913283	0.13628905581562187	0.12672748402928774	0.1297424078836335	0.12124013612071916	0.10237104946251939	0.1032206447427384	0.10237104946251939	0.10237104946251939	0.11360835602577134	0.11178206688232586	0.12758787446464756	0.11938576950742735	0.11575165407569797	0.11630857530060482	0.12180820605178896	0.11116745915554901	0.16934283659690988	0.11639466315990561	0.11639466315990561	0.10607630990765744	0.10607630990765744	0.10414344020978102	0.0954542913756179	0.0935671039643545	0.11563108625383649	0.17599744417908603	0.3460529824500184	0.25097561681307734	0.3396714811295863	0.08150675009241479	0.19925489171697025	0.17658811248208545	0.31431455762687166	0.32920683154288044	0.33561507897726495	0.28253293007358093	0.29480646524705656	0.20357565856924334	0.09129936899890917	0.0	0.04546945860691731	0.13026181124163277	0.34832180230112736	0.21792021933114847	0.3222204210524645	0.23423955698113608	0.08878047729221987	0.18070894104090446	0.09159572657753107	0.0933905646232114	0.0933905646232114	0.09621404984037675	0.0966335706138736	0.10318692577948181	0.10704766434936334	0.09423883726675841	0.08878047729221987	0.09170834708119276	0.10155332121708614	0.10343999828582245	0.10525514180219087	0.10044061374256864	0.09952067689551833	0.09719178282950389	0.10841602833122384	0.13532631442401352	0.13877631636104049	0.12367659747283055	0.17553030541393783	0.15950136934979997	0.3762175802129716	0.29067090589427774	0.21816197268737664	0.3407791344943366	0.36493804069863545	0.3611922118640367	0.3538731628425672	0.353900812609964	0.10173176491405185	0.10497197491236313	0.12532547806925992	0.11504388709350132	0.11504388709350132	0.11798739654149518	0.13333228008259737	0.1072028049382596	0.11803542091271196	0.14005404717731063	0.2266272016569542	0.3605540774285977	0.40567363040321097	0.4078283512699264	0.18679675262536552	0.2358131279375064
s7pp	0.17497075007926563	0.12913111549641995	0.10563578934120482	0.10067620699437997	0.10323981463037266	0.10402758067505316	0.10707300821417158	0.08981982202710709	0.1394569163739555	0.2123657131628029	0.23158448375308655	0.24277165015509355	0.18415790478384186	0.11017498488515834	0.09824657441015412	0.16954777765058998	0.1215001866287925	0.16678778482025258	0.09393235811655057	0.09475382537589903	0.09519326041975722	0.08982182202810715	0.08982082202760712	0.08981882202660706	0.08598298549804664	0.08598298549804664	0.10116738940851994	0.1112457916328135	0.10168421984647938	0.10469914370082514	0.0961968719379108	0.07732778527971103	0.07817738055993004	0.07732778527971103	0.07732778527971103	0.08856509184296298	0.0867388026995175	0.1025446102818392	0.09434250532461899	0.09070838989288961	0.09126531111779645	0.0967649418689806	0.08612419497274065	0.14429957241410152	0.09135139897709725	0.09135139897709725	0.08103304572484908	0.08103304572484908	0.07910017602697265	0.07041102719280953	0.06852383978154614	0.09058782207102811	0.15095417999627764	0.32100971826721003	0.225932352630269	0.3146282169467779	0.05646348590960641	0.1742116275341619	0.15154484829927709	0.28927129344406327	0.30416356736007205	0.31057181479445656	0.25748966589077255	0.2697632010642482	0.17853239438643498	0.06625610481610081	0.04546945860691731	0.0	0.10521854705882441	0.32327853811831897	0.1928769551483401	0.2971771568696561	0.20919629279832772	0.06373721310941151	0.15566567685809612	0.0665524623947227	0.06834730044040303	0.06834730044040303	0.07117078565756839	0.07159030643106525	0.07814366159667345	0.08200440016655498	0.06919557308395005	0.06373721310941151	0.0666650828983844	0.07651005703427778	0.07839673410301409	0.0802118776193825	0.07539734955976028	0.07447741271270997	0.07214851864669553	0.08337276414841548	0.11028305024120516	0.11373305217823212	0.09863333329002219	0.15048704123112946	0.1344581051669916	0.3511743160301632	0.2656276417114694	0.19311870850456825	0.3157358703115283	0.33989477651582706	0.3361489476812283	0.3288298986597588	0.3288575484271556	0.07668850073124349	0.07992871072955476	0.10028221388645157	0.09000062291069295	0.09000062291069295	0.09294413235868682	0.10828901589978902	0.08215954075545123	0.0929921567299036	0.11501078299450226	0.20158393747414582	0.3355108132457893	0.3806303662204026	0.382785087087118	0.16175348844255713	0.21076986375469803
s15pp	0.19797089641607524	0.1521312618332296	0.12863593567801443	0.12367635333118958	0.12623996096718226	0.12702772701186277	0.13007315455098117	0.1128199683639167	0.1624570627107651	0.23536585949961253	0.2545846300898962	0.2657717964919032	0.2071580511206515	0.13317513122196795	0.12124672074696373	0.19254792398739956	0.1445003329656021	0.18978793115706216	0.11693250445336018	0.11775397171270864	0.11819340675656682	0.11282196836491676	0.11282096836441673	0.11281896836341666	0.10898313183485625	0.10898313183485625	0.12416753574532954	0.1342459379696231	0.12468436618328899	0.12769929003763475	0.1191970182747204	0.10032793161652064	0.10117752689673964	0.10032793161652064	0.10032793161652064	0.11156523817977258	0.10973894903632711	0.1255447566186488	0.1173426516614286	0.11370853622969922	0.11426545745460606	0.11976508820579021	0.10912434130955026	0.16729971875091112	0.11435154531390686	0.11435154531390686	0.10403319206165869	0.10403319206165869	0.10210032236378226	0.09341117352961914	0.09152398611835574	0.11358796840783773	0.17395432633308727	0.34400986460401967	0.2489324989670786	0.33762836328358753	0.07946363224641603	0.1972117738709715	0.1745449946360867	0.3238592195644372	0.338751493480446	0.3451597409148305	0.29207759201114647	0.3043511271846221	0.21312032050680887	0.1008440309364747	0.13026181124163277	0.10521854705882441	0.0	0.3462786844551286	0.2158771014851497	0.32017730320646576	0.23219643913513732	0.08673735944622112	0.1786658231949057	0.08955260873153231	0.09134744677721264	0.09134744677721264	0.094170931994378	0.09459045276787485	0.10114380793348306	0.10500454650336459	0.09219571942075966	0.08673735944622112	0.089665229235194	0.09951020337108739	0.1013968804398237	0.10321202395619211	0.09839749589656989	0.09747755904951957	0.09514866498350513	0.10637291048522508	0.13328319657801477	0.13673319851504173	0.1216334796268318	0.17348718756793907	0.15745825150380122	0.3741744623669728	0.288627788048279	0.21611885484137788	0.33873601664833786	0.3628949228526367	0.35914909401803796	0.35183004499656845	0.3518576947639652	0.0996886470680531	0.10292885706636437	0.12328236022326118	0.11300076924750256	0.11300076924750256	0.11594427869549642	0.13128916223659862	0.10515968709226084	0.11599230306671321	0.13801092933131187	0.22458408381095546	0.35851095958259893	0.4036305125572122	0.40578523342392764	0.18475363477936677	0.23377001009150764
F14H1A	0.3774676007510341	0.3316279661681884	0.30813264001297325	0.30317305766614844	0.3057366653021411	0.3065244313468216	0.30956985888594	0.2923166726988755	0.34195376704572394	0.4148625638345713	0.43408133442485497	0.445268500826862	0.38665475545561034	0.3126718355569268	0.3007434250819226	0.3720446283223584	0.32399703730056095	0.369284635492021	0.296429208788319	0.2972506760476675	0.29769011109152566	0.2923186726998756	0.29231767269937553	0.2923156726983755	0.28847983616981504	0.28847983616981504	0.30366424008028836	0.31374264230458193	0.3041810705182478	0.30719599437259354	0.2986937226096792	0.2798246359514795	0.2806742312316985	0.2798246359514795	0.2798246359514795	0.29106194251473144	0.28923565337128593	0.3050414609536077	0.29683935599638744	0.2932052405646581	0.29376216178956494	0.299261792540749	0.28862104564450913	0.34679642308587	0.2938482496488657	0.2938482496488657	0.2835298963966175	0.2835298963966175	0.2815970266987411	0.272907877864578	0.2710206904533146	0.30168784761386436	0.3632203846896654	0.5332759229605978	0.43819855732365676	0.5268944216401656	0.28588489879382384	0.40363304041837933	0.3809662611834945	0.5419192106239318	0.5568114845399406	0.5632197319743251	0.5101375830706409	0.5224111182441167	0.43118031156630343	0.3189040219959693	0.34832180230112736	0.32327853811831897	0.3462786844551286	0.0	0.35017805216226416	0.4544782538835802	0.3664973898122518	0.26623406378118	0.35816252752986455	0.26904931306649116	0.27084415111217147	0.27084415111217147	0.2736676363293368	0.2740871571028337	0.2806405122684419	0.28450125083832345	0.2716924237557185	0.26623406378118	0.26916193357015283	0.27900690770604625	0.28089358477478255	0.28270872829115096	0.2778942002315287	0.27697426338447845	0.27464536931846395	0.2858696148201839	0.31277990091297364	0.3162299028500006	0.30113018396179064	0.3529838919028979	0.33695495583876006	0.5536711667019316	0.46812449238323783	0.39561555917633673	0.5182327209832968	0.5423916271875955	0.5386457983529969	0.5313267493315272	0.531354399098924	0.2791853514030119	0.2824255614013232	0.30277906455822	0.2924974735824614	0.2924974735824614	0.2954409830304553	0.3107858665715575	0.28465639142721966	0.29548900740167205	0.3175076336662707	0.4040807881459143	0.5380076639175577	0.5831272168921711	0.5852819377588865	0.3642503391143256	0.41326671442646645
s26pp	0.24706601778105525	0.2012263831982096	0.17773105704299444	0.17277147469616957	0.17533508233216227	0.17612284837684278	0.17916827591596118	0.1619150897288967	0.21155218407574508	0.2844609808645925	0.30367975145487613	0.31486691785688314	0.2562531724856315	0.18227025258694796	0.17034184211194373	0.24164304535237957	0.19359545433058212	0.23888305252204217	0.16602762581834016	0.16684909307768864	0.16728852812154682	0.16191708972989674	0.16191608972939672	0.16191408972839666	0.15807825319983623	0.15807825319983623	0.17326265711030953	0.1833410593346031	0.17377948754826897	0.17679441140261473	0.16829213963970038	0.1494230529815006	0.1502726482617196	0.1494230529815006	0.1494230529815006	0.16066035954475255	0.1588340704013071	0.1746398779836288	0.16643777302640858	0.1628036575946792	0.16336057881958604	0.1688602095707702	0.15821946267453024	0.2163948401158911	0.16344666667888685	0.16344666667888685	0.15312831342663866	0.15312831342663866	0.1511954437287622	0.1425062948945991	0.1406191074833357	0.17128626464388547	0.2328188017196865	0.4028743399906189	0.3077969743536778	0.39649283867018675	0.15548331582384495	0.27323145744840044	0.25056467821351563	0.4115176276539529	0.42640990156996167	0.4328181490043462	0.3797360001006621	0.3920095352741378	0.30077872859632454	0.1885024390259904	0.21792021933114847	0.1928769551483401	0.2158771014851497	0.35017805216226416	0.0	0.3108627746200713	0.22288191054874287	0.13583248081120108	0.2277609445598857	0.13864773009651227	0.1404425681421926	0.1404425681421926	0.14326605335935796	0.14368557413285482	0.15023892929846303	0.15409966786834456	0.14129084078573964	0.13583248081120108	0.13876035060017394	0.14860532473606733	0.15049200180480365	0.15230714532117207	0.14749261726154983	0.14657268041449953	0.1442437863484851	0.15546803185020505	0.18237831794299472	0.18582831988002171	0.17072860099181178	0.22258230893291903	0.2065533728687812	0.4232695837319528	0.337722909413259	0.26521397620635784	0.3878311380133178	0.41199004421761665	0.4082442153830179	0.4009251663615484	0.4009528161289452	0.14878376843303306	0.15202397843134433	0.17237748158824118	0.16209589061248253	0.16209589061248253	0.1650394000604764	0.1803842836015786	0.1542548084572408	0.16508742443169322	0.18710605069629188	0.27367920517593547	0.40760608094757894	0.4527256339221922	0.45488035478890765	0.23384875614434678	0.2828651314564876
F8H1	0.35136621950237124	0.30552658491952556	0.2820312587643104	0.2770716764174856	0.27963528405347826	0.28042305009815877	0.28346847763727717	0.26621529145021267	0.3158523857970611	0.3887611825859085	0.4079799531761922	0.4191671195781992	0.36055337420694744	0.28657045430826394	0.27464204383325974	0.34594324707369556	0.2978956560518981	0.34318325424335816	0.2703278275396562	0.2711492947990046	0.2715887298428628	0.26621729145121276	0.2662162914507127	0.26621429144971265	0.2623784549211522	0.2623784549211522	0.2775628588316255	0.2876412610559191	0.27807968926958493	0.2810946131239307	0.27259234136101634	0.25372325470281665	0.25457284998303564	0.25372325470281665	0.25372325470281665	0.2649605612660686	0.2631342721226231	0.27894007970494483	0.2707379747477246	0.26710385931599523	0.2676607805409021	0.2731604112920862	0.2625196643958463	0.3206950418372071	0.26774686840020284	0.26774686840020284	0.2574285151479547	0.2574285151479547	0.25549564545007825	0.24680649661591514	0.24491930920465174	0.2755864663652015	0.33711900344100254	0.5071745417119349	0.41209717607499385	0.5007930403915029	0.259783517545161	0.3775316591697165	0.3548648799348317	0.5158178293752689	0.5307101032912778	0.5371183507256623	0.48403620182197815	0.49630973699545383	0.4050789303176406	0.29280264074730644	0.3222204210524645	0.2971771568696561	0.32017730320646576	0.4544782538835802	0.3108627746200713	0.0	0.2959550505948785	0.24013268253251713	0.33206114628120176	0.2429479318178283	0.24474276986350865	0.24474276986350865	0.247566255080674	0.24798577585417086	0.2545391310197791	0.2583998695896606	0.24559104250705568	0.24013268253251713	0.24306055232149	0.2529055264573834	0.2547922035261197	0.2566073470424881	0.2517928189828659	0.2508728821358156	0.24854398806980113	0.25976823357152107	0.2866785196643108	0.29012852160133773	0.2750288027131278	0.32688251065423507	0.3108535745900972	0.5275697854532688	0.44202311113457504	0.3695141779276739	0.49213133973463385	0.5162902459389327	0.512544417104334	0.5052253680828644	0.5052530178502612	0.2530839701543491	0.25632418015266034	0.27667768330955717	0.2663960923337986	0.2663960923337986	0.26933960178179245	0.28468448532289464	0.2585550101785568	0.2693876261530092	0.29140625241760787	0.37797940689725146	0.5119062826688949	0.5570258356435083	0.5591805565102237	0.33814895786566274	0.38716533317780366
s4pp	0.26338535543104286	0.2175457208481972	0.19405039469298205	0.18909081234615718	0.19165441998214988	0.1924421860268304	0.1954876135659488	0.1782344273788843	0.2278715217257327	0.3007803185145801	0.31999908910486374	0.33118625550687075	0.2725725101356191	0.19858959023693556	0.18666117976193133	0.2579623830023672	0.20991479198056973	0.2552023901720298	0.18234696346832777	0.18316843072767625	0.18360786577153443	0.17823642737988435	0.17823542737938433	0.17823342737838427	0.17439759084982384	0.17439759084982384	0.18958199476029713	0.1996603969845907	0.19009882519825658	0.19311374905260234	0.184611477289688	0.1657423906314882	0.1665919859117072	0.1657423906314882	0.1657423906314882	0.17697969719474016	0.1751534080512947	0.1909592156336164	0.1827571106763962	0.17912299524466682	0.17967991646957365	0.1851795472207578	0.17453880032451785	0.23271417776587872	0.17976600432887446	0.17976600432887446	0.16944765107662627	0.16944765107662627	0.1675147813787498	0.1588256325445867	0.1569384451333233	0.18760560229387307	0.2491381393696741	0.4191936776406065	0.3241163120036654	0.41281217632017436	0.17180265347383256	0.28955079509838805	0.26688401586350324	0.4278369653039405	0.4427292392199493	0.4491374866543338	0.3960553377506497	0.4083288729241254	0.31709806624631215	0.204821776675978	0.23423955698113608	0.20919629279832772	0.23219643913513732	0.3664973898122518	0.22288191054874287	0.2959550505948785	0.0	0.1521518184611887	0.2440802822098733	0.15496706774649988	0.15676190579218022	0.15676190579218022	0.15958539100934557	0.16000491178284243	0.16655826694845063	0.17041900551833217	0.15761017843572725	0.1521518184611887	0.15507968825016155	0.16492466238605494	0.16681133945479126	0.16862648297115967	0.16381195491153744	0.16289201806448714	0.1605631239984727	0.17178736950019266	0.19869765559298233	0.20214765753000932	0.1870479386417994	0.23890164658290663	0.2228727105187688	0.4395889213819404	0.3540422470632466	0.28153331385634545	0.4041504756633054	0.42830938186760426	0.4245635530330055	0.417244504011536	0.4172721537789328	0.16510310608302067	0.16834331608133193	0.18869681923822879	0.17841522826247014	0.17841522826247014	0.181358737710464	0.1967036212515662	0.1705741461072284	0.18140676208168083	0.2034253883462795	0.2899985428259231	0.42392541859756655	0.46904497157217984	0.47119969243889526	0.25016809379433436	0.2991844691064752
f16ppA	0.11123953697285431	0.06539990239000863	0.04190457623479349	0.03694499388796863	0.03950860152396132	0.040296367568641835	0.04334179510776025	0.026088608920695762	0.07572570326754416	0.1486345000563916	0.16785327064667524	0.17904043704868225	0.12042669167743056	0.04644377177874702	0.034515361303742796	0.10581656454417865	0.057768973522381174	0.10305657171384125	0.030201145010139242	0.031022612269487704	0.0314620473133459	0.02609060892169582	0.02608960892119579	0.026087608920195734	0.022251772391635314	0.022251772391635314	0.037436176302108604	0.04751457852640219	0.037953006740068046	0.04096793059441381	0.03246565883149946	0.013596572173299702	0.014446167453518703	0.013596572173299702	0.013596572173299702	0.024833878736551643	0.02300758959310617	0.03881339717542787	0.030611292218207665	0.026977176786478284	0.02753409801138513	0.03303372876256927	0.022392981866329327	0.08056835930769018	0.027620185870685925	0.027620185870685925	0.017301832618437745	0.017301832618437745	0.015368962920561308	0.0066798140863981986	0.004792626675134802	0.042146522604956896	0.10367905968075788	0.2737345979516903	0.17865723231474925	0.26735309663125817	0.02634357378491636	0.14409171540947185	0.12142493617458702	0.2823778856150243	0.2972701595310331	0.3036784069654176	0.2505962580617335	0.2628697932352092	0.17163898655739596	0.05936269698706181	0.08878047729221987	0.06373721310941151	0.08673735944622112	0.26623406378118	0.13583248081120108	0.24013268253251713	0.1521518184611887	0.0	0.09193046374968465	0.0028192492873113026	0.0046140873329916345	0.0046140873329916345	0.00743757255015699	0.007857093323653851	0.014410448489262054	0.018271187059143587	0.005462359976538654	4.00000200011636e-06	0.002933869791973057	0.012778843927866438	0.014665520996602757	0.01648066451297117	0.011666136453348942	0.010746199606298634	0.00841730554028418	0.019641551042004136	0.046551837134793814	0.05000183907182079	0.03490212018361086	0.08675582812471813	0.07072689206058028	0.28744310292375186	0.20189642860505805	0.12938749539815692	0.25200465720511694	0.2761635634094157	0.272417734574817	0.2650986855533475	0.26512633532074426	0.012957287624832151	0.01619749762314343	0.03655100078004025	0.026269409804281628	0.026269409804281628	0.029212919252275496	0.04455780279337769	0.0184283276490399	0.02926094362349228	0.051279569888090924	0.1378527243677345	0.27177960013937796	0.31689915311399125	0.31905387398070667	0.0980222753361458	0.1470386506482867
s16pp	0.2031680007215389	0.15732836613869322	0.13383303998347806	0.12887345763665323	0.1314370652726459	0.13222483131732643	0.13527025885644484	0.11801707266938034	0.16765416701622873	0.24056296380507616	0.2597817343953598	0.2709689007973668	0.21235515542611513	0.1383722355274316	0.12644382505242738	0.19774502829286322	0.14969743727106577	0.19498503546252582	0.12212960875882382	0.12295107601817229	0.12339051106203047	0.1180190726703804	0.11801807266988038	0.11801607266888031	0.1141802361403199	0.1141802361403199	0.12936464005079318	0.13944304227508678	0.12988147048875262	0.13289639434309838	0.12439412258018405	0.10552503592198428	0.10637463120220329	0.10552503592198428	0.10552503592198428	0.11676234248523623	0.11493605334179076	0.13074186092411247	0.12253975596689225	0.11890564053516287	0.11946256176006972	0.12496219251125386	0.11432144561501391	0.17249682305637476	0.1195486496193705	0.1195486496193705	0.10923029636712234	0.10923029636712234	0.10729742666924591	0.09860827783508279	0.09672109042381939	0.13407498635364148	0.1956075234294425	0.3656630617003749	0.27058569606343386	0.35928156037994274	0.11827203753360095	0.23602017915815646	0.21335339992327162	0.3743063493637089	0.38919862327971766	0.39560687071410217	0.3425247218104181	0.3547982569838938	0.26356745030608053	0.1512911607357464	0.18070894104090446	0.15566567685809612	0.1786658231949057	0.35816252752986455	0.2277609445598857	0.33206114628120176	0.2440802822098733	0.09193046374968465	0.0	0.0947477130359959	0.09654255108167623	0.09654255108167623	0.09936603629884158	0.09978555707233844	0.10633891223794664	0.11019965080782818	0.09739082372522324	0.09193246375068471	0.09486233354065765	0.10470730767655104	0.10659398474528735	0.10840912826165576	0.10359460020203354	0.10267466335498324	0.10034576928896878	0.11157001479068873	0.1384803008834784	0.1419303028205054	0.12683058393229546	0.17868429187340273	0.16265535580926488	0.37937156667243643	0.29382489235374265	0.22131595914684152	0.3439331209538015	0.3680920271581003	0.36434619832350157	0.35702714930203205	0.35705479906942883	0.10488575137351674	0.10812596137182802	0.12847946452872483	0.11819787355296621	0.11819787355296621	0.12114138300096008	0.13648626654206228	0.11035679139772449	0.12118940737217686	0.1432080336367755	0.2297811881164191	0.36370806388806254	0.4088276168626759	0.4109823377293913	0.1899507390848304	0.23896711439697127
