	S6Hp	F14H1B	S4Hp	F22HpB	F14H1A	530451	S14Hp	S3Hp	S21H1	530050	S20H1	S18H1	S9H1	S22Hp	31700	530167	530075	31750	31600	S7Hp	31328	w10pp	w2pp	w24pp	f8pp	f10pp	f32pp	f14ppB	f1pp	f30pp	f22ppA	f26pp	f25pp	f12ppB	w16pp	f6ppB	w1pp	w17pp	w12pp	f18pp	w14pp	w7pp	w25pp	w13pp	w9pp	f24pp	f20ppB	f17ppA	f11pp	f19pp	f14ppA	w6pp	f16ppB	f7pp	f6ppA	f22ppB	w21pp	w32pp	w11pp	f21pp	f4pp	f16ppA	w3pp	f15pp	f3pp	w20pp	w15pp	f2pp	w30pp	s23pp	s25pp	w19pp	f20ppA	w18pp	s24pp	w4pp	f12ppA	w8pp	F29H1	S25Hp	F6H1	S15Hp	S12Hp	S26Hp	31219	S23Hp	S31Hp	S28Hp	530227	F23HpA	530119	530055	F7H1	530295	S1Hp	S16H2	S19H1	S13Hp
f19pp	0.33783907358049825	0.35794026362956566	0.3599942096462436	0.31060641118543175	0.33846225456405554	0.3339713596858364	0.33422668596007266	0.34181716140331003	0.33564731183790747	0.43096352705410695	0.32728125026542654	0.43162630651836187	0.35582940648951766	0.37620070119904114	0.36009684363155026	0.336821490119256	0.3026894931830257	0.31611091293367555	0.36218787957615295	0.35878035845705714	0.3846713240050813	0.07454056567311107	0.0861081973938859	0.05375122616681212	0.07086138318413437	0.08808882930601049	0.08135902309833473	0.0519474567194686	0.06547746002737996	0.08047335244938614	0.06376265720042118	0.0882474555067711	0.06724358130915466	0.09296053851282127	0.08027988316919078	0.0778055581601124	0.0896572108568488	0.10654650000873375	0.08038615654376947	0.07579864446170155	0.07219222345041326	0.06828368472847855	0.06723724058130079	0.05839885677566185	0.04102412092098739	0.030497319447258406	0.052859771297279326	0.052596355251732695	0.04441979498424348	0.0	0.0609903992509173	0.07033059229774463	0.04817406282578343	0.060627697971649665	0.0781403664900005	0.07161342270344313	0.06065232434474793	0.10391477697565439	0.09071793144736538	0.08119002452130925	0.05381771186894715	0.05913088758025897	0.07686226902501375	0.09353629046459164	0.10210738760008645	0.08702272546667664	0.09469411485593476	0.08500042959713558	0.11883302910145524	0.1504192587218525	0.14892497119813874	0.08628457991848679	0.07894991521519443	0.09243902849386526	0.10495059956373512	0.07700325498817873	0.10534304887186774	0.08470301941026114	0.10164036460518552	0.11841139207831092	0.29149831133512083	0.29395366132451733	0.28750569715050667	0.28214084600776185	0.32617584645444325	0.29919109584272385	0.36120346010422283	0.37303951339600694	0.3814779704892059	0.3251058155197168	0.3857917545962863	0.3353118275135565	0.28458653041365983	0.2879816083004988	0.23850758959841437	0.273212478437162	0.3046974215642939	0.3264801026027999
f14ppA	0.34021844290584863	0.360319632954916	0.362373578971594	0.31298578051078213	0.34084162388940586	0.3363507290111868	0.33660605528542303	0.3441965307286604	0.33802668116325785	0.43334289637945733	0.3296606195907769	0.43400567584371225	0.35820877581486804	0.3785800705243915	0.36247621295690063	0.3392008594446064	0.30506886250837606	0.3184902822590259	0.3645672489015033	0.36115972778240746	0.3870506933304316	0.07691993499846149	0.0884875667192363	0.05613059549216254	0.0732407525094848	0.09046819863136091	0.08373839242368514	0.05432682604481902	0.06785682935273038	0.08285272177473654	0.0661420265257716	0.0906268248321215	0.06962295063450508	0.09533990783817167	0.0826592524945412	0.08018492748546283	0.0920365801821992	0.10892586933408416	0.0827655258691199	0.07817801378705197	0.0745715927757637	0.07066305405382897	0.06961660990665121	0.06077822610101227	0.04340349024633781	0.04360198739432353	0.06968272434131509	0.07822728670633919	0.07005072643884998	0.0609903992509173	0.0	0.06529099501901678	0.04313446554705558	0.06300706729700009	0.08051973581535092	0.07399279202879355	0.06303169367009835	0.10629414630100481	0.0930973007727158	0.08356939384665966	0.05619708119429757	0.06151025690560939	0.07924163835036417	0.09591565978994207	0.10448675692543685	0.08940209479202706	0.0970734841812852	0.08737979892248601	0.12121239842680567	0.1527986280472029	0.15130434052348918	0.08866394924383722	0.08132928454054485	0.09481839781921567	0.10732996888908554	0.07938262431352915	0.10772241819721814	0.08708238873561155	0.10401973393053596	0.12079076140366132	0.2938776806604712	0.2963330306498677	0.28988506647585705	0.2845202153331122	0.32855521577979363	0.3015704651680743	0.3635828294295732	0.37541888272135726	0.3838573398145563	0.32748518484506717	0.38817112392163666	0.3376911968389069	0.2869658997390102	0.29036097762584917	0.24088695892376474	0.2755918477625124	0.3070767908896443	0.32885947192815024
w6pp	0.349558635952676	0.3696598260017434	0.3717137720184214	0.3223259735576095	0.3501818169362333	0.34569092205801416	0.3459462483322504	0.3535367237754878	0.3473668742100852	0.4426830894262847	0.3390008126376043	0.4433458688905396	0.3675489688616954	0.3879202635712189	0.371816406003728	0.34854105249143374	0.31440905555520343	0.3278304753058533	0.3739074419483307	0.3704999208292349	0.39639088637725906	0.08626012804528882	0.09782775976606364	0.06547078853898987	0.08258094555631212	0.09980839167818825	0.09307858547051248	0.06366701909164636	0.07719702239955772	0.09219291482156389	0.07548221957259893	0.09996701787894885	0.07896314368133242	0.10468010088499902	0.09199944554136855	0.08952512053229017	0.10137677322902655	0.1182660623809115	0.09210571891594724	0.08751820683387931	0.08391178582259103	0.08000324710065632	0.07895680295347854	0.0701184191478396	0.052743683293165144	0.052942180441150864	0.07902291738814243	0.08756747975316653	0.07939091948567731	0.07033059229774463	0.06529099501901678	0.0	0.04371926257705876	0.07234726034382742	0.08985992886217825	0.0833329850756209	0.07237188671692568	0.11563433934783215	0.10243749381954315	0.092909586893487	0.0655372742411249	0.07085044995243672	0.08858183139719152	0.1052558528367694	0.1138269499722642	0.09874228783885439	0.10641367722811253	0.09671999196931334	0.13055259147363302	0.16213882109403024	0.1606445335703165	0.09800414229066455	0.09066947758737218	0.10415859086604301	0.11667016193591287	0.08872281736035648	0.11706261124404549	0.09642258178243888	0.1133599269773633	0.13013095445048867	0.3032178737072986	0.3056732236966951	0.2992252595226844	0.2938604083799396	0.337895408826621	0.3109106582149016	0.3729230224764006	0.3847590757681847	0.39319753286138365	0.33682537789189454	0.39751131696846403	0.34703138988573423	0.2963060927858376	0.29970117067267654	0.2502271519705921	0.28493204080933976	0.31641698393647166	0.33819966497497767
f16ppB	0.32740210648071477	0.3475032965297822	0.34955724254646015	0.3001694440856483	0.32802528746427206	0.32353439258605293	0.3237897188602892	0.33138019430352655	0.325210344738124	0.4205265599543235	0.31684428316564306	0.4211893394185784	0.3453924393897342	0.36576373409925766	0.3496598765317668	0.3263845230194725	0.2922525260832422	0.30567394583389207	0.35175091247636947	0.34834339135727366	0.3742343569052978	0.06410359857332762	0.07567123029410244	0.04331425906702867	0.060424416084350924	0.07765186220622704	0.07092205599855128	0.041510489619685155	0.05504049292759651	0.07003638534960269	0.05332569010063773	0.07781048840698765	0.056806614209371206	0.08252357141303782	0.06984291606940733	0.06736859106032896	0.07922024375706535	0.0961095329089503	0.06994918944398602	0.0653616773619181	0.061755256350629825	0.0578467176286951	0.05680027348151734	0.0479618896758784	0.03058715382120394	0.030785650969189657	0.05686638791618122	0.06541095028120532	0.05723439001371611	0.04817406282578343	0.04313446554705558	0.04371926257705876	0.0	0.05019073087186622	0.06770339939021705	0.061176455603659696	0.05021535724496449	0.09347780987587095	0.08028096434758195	0.0707530574215258	0.043380744769163704	0.04869392048047553	0.06642530192523032	0.0830993233648082	0.091670420500303	0.07658575836689319	0.08425714775615133	0.07456346249735214	0.1083960620016718	0.13998229162206904	0.13848800409835532	0.07584761281870335	0.06851294811541098	0.08200206139408181	0.09451363246395167	0.06656628788839528	0.09490608177208429	0.07426605231047768	0.09120339750540209	0.10797442497852747	0.28106134423533735	0.28351669422473386	0.2770687300507232	0.27170387890797837	0.3157388793546598	0.2887541287429404	0.35076649300443935	0.36260254629622346	0.3710410033894224	0.3146688484199333	0.3753547874965028	0.324874860413773	0.27414956331387635	0.2775446412007153	0.2280706224986309	0.26277551133737853	0.29426045446451043	0.31604313550301644
f7pp	0.3129377093078477	0.3330388993569151	0.3350928453735931	0.2857050469127812	0.313560890291405	0.30906999541318586	0.3093253216874221	0.3169157971306595	0.3107459475652569	0.4060621627814564	0.302379885992776	0.4067249422457113	0.3309280422168671	0.3512993369263906	0.3351954793588997	0.31192012584660544	0.27778812891037513	0.291209548661025	0.3372865153035024	0.3338789941844066	0.35976995973243076	0.04963920140046053	0.06120683312123534	0.028849861894161572	0.05672087948894771	0.07394832561082382	0.06721851940314806	0.03780695302428194	0.0513369563321933	0.06633284875419947	0.049622153505234516	0.07410695181158443	0.05310307761396799	0.0788200348176346	0.06613937947400411	0.06366505446492574	0.07551670716166213	0.0924059963135471	0.0662456528485828	0.061658140766514886	0.058051719755226605	0.05414318103329189	0.06129410802811686	0.05245572422247793	0.03508098836780346	0.0432392861150559	0.06932002306204746	0.07786458542707156	0.06968802515958233	0.060627697971649665	0.06300706729700009	0.07234726034382742	0.05019073087186622	0.0	0.04362468338258116	0.03709773959602379	0.026136641237328583	0.06939909386823503	0.056202248339946026	0.04960176524429312	0.022229452591931022	0.027542628303242847	0.051960904752363216	0.0686349261919411	0.0772060233274359	0.062121361194026094	0.06979275058328423	0.06009906532448504	0.0939316648288047	0.12551789444920194	0.12402360692548821	0.06138321564583625	0.05404855094254388	0.06753766422121471	0.08004923529108457	0.052101890715528176	0.08044168459921719	0.059801655137610585	0.07673900033253499	0.09351002780566037	0.2665969470624703	0.2690522970518668	0.2626043328778561	0.2572394817351113	0.3012744821817927	0.2742897315700733	0.3363020958315723	0.3481381491233564	0.35657660621655535	0.30020445124706624	0.36089039032363573	0.31041046324090593	0.2596851661410093	0.26308024402784824	0.21360622532576382	0.24831111416451146	0.27979605729164336	0.30157873833014937
f6ppA	0.3304503778261985	0.35055156787526587	0.3526055138919439	0.303217715431132	0.33107355880975575	0.3265826639315367	0.3268379902057729	0.3344284656490103	0.32825861608360773	0.4235748312998072	0.3198925545111268	0.42423761076406213	0.34844071073521793	0.3688120054447414	0.3527081478772505	0.32943279436495626	0.29530079742872595	0.3087222171793758	0.3547991838218532	0.35139166270275735	0.3772826282507815	0.06715186991881136	0.07871950163958619	0.04636253041251241	0.07423354800729855	0.09146099412917466	0.08473118792149889	0.05531962154263278	0.06884962485054413	0.0838455172725503	0.06713482202358535	0.09161962032993526	0.07061574613231883	0.09633270333598543	0.08365204799235496	0.08117772298327658	0.09302937568001296	0.10991866483189792	0.08375832136693365	0.07917080928486572	0.07556438827357745	0.07165584955164273	0.0788067765464677	0.06996839274082876	0.052593656886154305	0.06075195463340673	0.08683269158039829	0.09537725394542239	0.08720069367793318	0.0781403664900005	0.08051973581535092	0.08985992886217825	0.06770339939021705	0.04362468338258116	0.0	0.04218721780634463	0.03617843524756621	0.07944088787847267	0.06624404235018366	0.06711443376264395	0.039742121110281865	0.04505529682159369	0.06947357327071405	0.08614759471029193	0.09471869184578674	0.07963402971237693	0.08730541910163506	0.07761173384283587	0.11144433334715553	0.1430305629675528	0.14153627544383904	0.07889588416418708	0.07156121946089472	0.08505033273956555	0.09756190380943541	0.06961455923387902	0.09795435311756803	0.07731432365596143	0.09425166885088582	0.11102269632401121	0.2841096155808211	0.2865649655702176	0.28011700139620693	0.2747521502534621	0.3187871507001435	0.2918024000884242	0.3538147643499231	0.36565081764170715	0.37408927473490616	0.31771711976541706	0.37840305884198655	0.3279231317592568	0.2771978346593601	0.28059291254619906	0.23111889384411463	0.2658237826828623	0.2973087258099942	0.3190914068485001
f22ppB	0.32392343403964113	0.3440246240887085	0.3460785701053865	0.29669077164457464	0.32454661502319837	0.3200557201449793	0.32031104641921554	0.3279015218624529	0.32173167229705035	0.41704788751324984	0.3133656107245694	0.41771066697750475	0.34191376694866055	0.362285061658184	0.34618120409069314	0.3229058505783989	0.28877385364216857	0.30219527339281843	0.34827224003529583	0.34486471891619996	0.37075568446422413	0.060624926132253995	0.0721925578530288	0.039835586625955044	0.06770660422074118	0.08493405034261729	0.07820424413494154	0.04879267775607542	0.062322681063986765	0.07731857348599294	0.060607878237027984	0.0850926765433779	0.06408880234576146	0.08980575954942807	0.07712510420579759	0.07465077919671921	0.0865024318934556	0.10339172104534056	0.07723137758037628	0.07264386549830835	0.06903744448702008	0.06512890576508536	0.07227983275991033	0.0634414489542714	0.04606671309959694	0.054225010846849366	0.08030574779384092	0.08885031015886502	0.08067374989137581	0.07161342270344313	0.07399279202879355	0.0833329850756209	0.061176455603659696	0.03709773959602379	0.04218721780634463	0.0	0.02965149146100884	0.07291394409191529	0.05971709856362629	0.06058748997608659	0.0332151773237245	0.03852835303503632	0.06294662948415668	0.07962065092373458	0.08819174805922936	0.07310708592581956	0.0807784753150777	0.07108479005627852	0.10491738956059818	0.1365036191809954	0.13500933165728168	0.07236894037762973	0.06503427567433735	0.07852338895300817	0.09103496002287804	0.06308761544732165	0.09142740933101065	0.07078737986940406	0.08772472506432846	0.10449575253745383	0.2775826717942637	0.2800380217836602	0.27359005760964955	0.26822520646690473	0.31226020691358614	0.2852754563018668	0.3472878205633657	0.35912387385514977	0.3675623309483488	0.3111901759788597	0.37187611505542917	0.3213961879726994	0.2706708908728027	0.2740659687596417	0.22459195005755725	0.2592968388963049	0.2907817820234368	0.31256446306194274
w21pp	0.31296233568094595	0.3330635257300133	0.3351174717466913	0.28572967328587945	0.3135855166645032	0.3090946217862841	0.30934994806052035	0.31694042350375773	0.31077057393835517	0.40608678915455465	0.30240451236587423	0.40674956861880956	0.33095266858996536	0.35132396329948884	0.33522010573199795	0.3119447522197037	0.2778127552834734	0.29123417503412324	0.33731114167660065	0.3339036205575048	0.35979458610552895	0.049663827773558794	0.06123145949433361	0.02887448826725984	0.05674550586204598	0.07397295198392209	0.06724314577624632	0.03783157939738021	0.051361582705291564	0.06635747512729773	0.049646779878332783	0.07413157818468269	0.05312770398706626	0.07884466119073286	0.06616400584710239	0.06368968083802401	0.07554133353476039	0.09243062268664536	0.06627027922168108	0.061682767139613154	0.05807634612832487	0.054167807406390156	0.06131873440121513	0.052480350595576195	0.035105614740901736	0.04326391248815416	0.06934464943514572	0.07788921180016982	0.06971265153268061	0.06065232434474793	0.06303169367009835	0.07237188671692568	0.05021535724496449	0.026136641237328583	0.03617843524756621	0.02965149146100884	0.0	0.04991620135350914	0.04197005616378275	0.04962639161739138	0.02225407896502929	0.027567254676341114	0.051985531125461476	0.06865955256503936	0.07723064970053417	0.06214598756712436	0.06981737695638249	0.06012369169758331	0.09395629120190296	0.12554252082230022	0.12404823329858647	0.06140784201893452	0.05407317731564215	0.06756229059431297	0.08007386166418284	0.05212651708862645	0.08046631097231545	0.059826281510708845	0.07676362670563325	0.09353465417875861	0.2666215734355685	0.26907692342496503	0.26262895925095436	0.25726410810820954	0.30129910855489095	0.2743143579431716	0.3363267222046705	0.3481627754964546	0.3566012325896536	0.3002290776201645	0.360915016696734	0.31043508961400423	0.25970979251410753	0.2631048704009465	0.21363085169886206	0.2483357405376097	0.2798206836647416	0.30160336470324756
w32pp	0.3562247883118524	0.37632597836091974	0.37837992437759776	0.3289921259167859	0.35684796929540963	0.35235707441719055	0.3526124006914268	0.3602028761346642	0.3540330265692616	0.4493492417854611	0.3456669649967807	0.450012021249716	0.3742151212208718	0.3945864159303953	0.3784825583629044	0.35520720485061014	0.3210752079143798	0.3344966276650297	0.3805735943075071	0.3771660731884112	0.4030570387364354	0.09292628040446525	0.10449391212524006	0.0721369408981663	0.10000795849295244	0.11723540461482855	0.1105055984071528	0.08109403202828666	0.09462403533619802	0.1096199277582042	0.09290923250923924	0.11739403081558916	0.09639015661797272	0.12210711382163933	0.10942645847800885	0.10695213346893047	0.11880378616566686	0.13569307531755181	0.10953273185258754	0.10494521977051961	0.10133879875923132	0.09743026003729661	0.10458118703212159	0.09574280322648265	0.0783680673718082	0.08652636511906062	0.11260710206605218	0.12115166443107628	0.11297510416358707	0.10391477697565439	0.10629414630100481	0.11563433934783215	0.09347780987587095	0.06939909386823503	0.07944088787847267	0.07291394409191529	0.04991620135350914	0.0	0.0852325087946892	0.09288884424829784	0.06551653159593575	0.07082970730724757	0.09524798375636793	0.11192200519594582	0.12049310233144062	0.1054084401980308	0.11307982958728895	0.10338614432848976	0.1372187438328094	0.16880497345320666	0.16731068592949294	0.10467029464984097	0.0973356299465486	0.11082474322521943	0.12333631429508929	0.0953889697195329	0.12372876360322191	0.1030887341416153	0.12002607933653972	0.1367971068096651	0.30988402606647497	0.3123393760558715	0.3058914118818608	0.300526560739116	0.3445615611857974	0.31757681057407805	0.37958917483557697	0.391425228127361	0.39986368522056004	0.34349153025107093	0.4041774693276404	0.3536975422449107	0.302972245145014	0.30636732303185293	0.2568933043297685	0.29159819316851615	0.32308313629564805	0.344865817334154
w11pp	0.3430279427835634	0.3631291328326308	0.3651830788493088	0.3157952803884969	0.3436511237671207	0.33916022888890157	0.3394155551631378	0.3470060306063752	0.34083618104097263	0.4361523962571721	0.3324701194684917	0.43681517572142703	0.3610182756925828	0.3813895704021063	0.3652857128346154	0.34201035932232116	0.30787836238609084	0.3212997821367407	0.3673767487792181	0.3639692276601223	0.38986019320814647	0.07972943487617624	0.09129706659695105	0.05894009536987729	0.08681111296466343	0.10403855908653954	0.09730875287886379	0.06789718649999765	0.08142718980790901	0.09642308222991519	0.07971238698095023	0.10419718528730015	0.08319331108968371	0.10891026829335032	0.09622961294971984	0.09375528794064146	0.10560694063737786	0.1224962297892628	0.09633588632429853	0.0917483742422306	0.08814195323094232	0.0842334145090076	0.09138434150383258	0.08254595769819364	0.06517122184351919	0.07332951959077161	0.09941025653776317	0.10795481890278727	0.09977825863529806	0.09071793144736538	0.0930973007727158	0.10243749381954315	0.08028096434758195	0.056202248339946026	0.06624404235018366	0.05971709856362629	0.04197005616378275	0.0852325087946892	0.0	0.07969199872000883	0.05231968606764674	0.05763286177895856	0.08205113822807893	0.09872515966765683	0.10729625680315161	0.09221159466974181	0.09988298405899995	0.09018929880020077	0.12402189830452043	0.15560812792491766	0.15411384040120393	0.09147344912155198	0.0841387844182596	0.09762789769693042	0.1101394687668003	0.0821921241912439	0.1105319180749329	0.0898918886133263	0.10682923380825071	0.12360026128137608	0.296687180538186	0.2991425305275825	0.29269456635357183	0.287329715210827	0.3313647156575084	0.304379965045789	0.366392329307288	0.3782283825990721	0.38666683969227106	0.33029468472278195	0.39098062379935145	0.34050069671662164	0.289775399616725	0.29317047750356395	0.24369645880147953	0.27840134764022717	0.3098862907673591	0.3316689718058651
f21pp	0.33350003585750726	0.3536012259065746	0.35565517192325263	0.30626737346244076	0.3341232168410645	0.3296323219628454	0.32988764823708167	0.33747812368031904	0.3313082741149165	0.42662448933111596	0.32294221254243555	0.4272872687953709	0.3514903687665267	0.37186166347605015	0.35575780590855927	0.332482452396265	0.2983504554600347	0.31177187521068456	0.35784884185316196	0.3544413207340661	0.38033228628209026	0.07020152795012011	0.08176915967089493	0.049412188443821156	0.07728320603860729	0.0945106521604834	0.08778084595280763	0.05836927957394152	0.07189928288185288	0.08689517530385904	0.0701844800548941	0.094669278361244	0.07366540416362757	0.09938236136729417	0.0867017060236637	0.08422738101458532	0.0960790337113217	0.11296832286320667	0.08680797939824239	0.08222046731617447	0.07861404630488619	0.07470550758295147	0.08185643457777644	0.07301805077213751	0.05564331491746305	0.06380161266471547	0.08988234961170703	0.09842691197673113	0.09025035170924192	0.08119002452130925	0.08356939384665966	0.092909586893487	0.0707530574215258	0.04960176524429312	0.06711443376264395	0.06058748997608659	0.04962639161739138	0.09288884424829784	0.07969199872000883	0.0	0.03146307891661907	0.04194426800666739	0.07252323130202279	0.08919725274160067	0.09776834987709548	0.08268368774368567	0.0903550771329438	0.08066139187414462	0.11449399137846428	0.14608022099886153	0.14458593347514778	0.08194554219549582	0.07461087749220346	0.0880999907708743	0.10061156184074416	0.07266421726518776	0.10100401114887678	0.08036398168727017	0.09730132688219456	0.11407235435531995	0.28715927361212984	0.28961462360152634	0.2831666594275157	0.27780180828477086	0.32183680873145226	0.2948520581197329	0.35686442238123184	0.3687004756730159	0.3771389327662149	0.3207667777967258	0.3814527168732953	0.33097278979056555	0.28024749269066884	0.2836425705775078	0.23416855187542338	0.268873440714171	0.3003583838413029	0.32214106487980887
f4pp	0.30612772320514514	0.32622891325421255	0.3282828592708905	0.27889506081007864	0.30675090418870243	0.3022600093104833	0.30251533558471955	0.3101058110279569	0.30393596146255436	0.39925217667875385	0.29556989989007343	0.39991495614300876	0.32411805611416455	0.34448935082368803	0.32838549325619715	0.3051101397439029	0.2709781428076726	0.28439956255832244	0.33047652920079984	0.327069008081704	0.3529599736297282	0.04282921529775801	0.054396847018532826	0.02203987579145906	0.04991089338624519	0.06713833950812131	0.060408533300445544	0.030996966921579425	0.04452697022949078	0.05952286265149695	0.042812167402532	0.06729696570888191	0.046293091511265476	0.07201004871493208	0.0593293933713016	0.056855068362223225	0.06870672105895961	0.08559601021084458	0.05943566674588029	0.05484815466381237	0.05124173365252409	0.04733319493058937	0.054484121925414346	0.04564573811977541	0.02827100226510095	0.03642930001235338	0.06251003695934494	0.07105459932436904	0.06287803905687983	0.05381771186894715	0.05619708119429757	0.0655372742411249	0.043380744769163704	0.022229452591931022	0.039742121110281865	0.0332151773237245	0.02225407896502929	0.06551653159593575	0.05231968606764674	0.03146307891661907	0.0	0.0145719553543053	0.0451509186496607	0.061824940089238584	0.07039603722473338	0.05531137509132358	0.06298276448058171	0.053289079221782526	0.08712167872610219	0.11870790834649943	0.11721362082278569	0.05457322954313373	0.04723856483984136	0.06072767811851219	0.07323924918838205	0.04529190461282566	0.07363169849651467	0.05299166903490807	0.06992901422983247	0.08670004170295784	0.2597869609597677	0.2622423109491642	0.2557943467751536	0.25042949563240874	0.29446449607909014	0.26747974546737074	0.3294921097288697	0.34132816302065383	0.3497666201138528	0.2933944651443637	0.3540804042209332	0.3036004771382034	0.2528751800383067	0.2562702579251457	0.20679623922306126	0.2415011280618089	0.2729860711889408	0.2947687522274468
f16ppA	0.311440898916457	0.3315420889655244	0.33359603498220236	0.2842082365213905	0.3120640799000143	0.30757318502179515	0.3078285112960314	0.31541898673926877	0.3092491371738662	0.4045653523900657	0.3008830756013853	0.4052281318543206	0.3294312318254764	0.3498025265349999	0.333698668967509	0.31042331545521473	0.2762913185189844	0.2897127382696343	0.3357897049121117	0.3323821837930159	0.35827314934104004	0.048142391009069835	0.05971002272984465	0.02735305150277088	0.05522406909755702	0.07245151521943313	0.06572170901175736	0.03631014263289125	0.049840145940802605	0.06483603836280877	0.048125343113843824	0.07261014142019373	0.0516062672225773	0.0773232244262439	0.06464256908261343	0.06216824407353505	0.07401989677027143	0.0909091859221564	0.06474884245719212	0.060161330375124195	0.05655490936383591	0.0526463706419012	0.05979729763672617	0.050958913831087235	0.03358417797641278	0.0417424757236652	0.06782321267065676	0.07636777503568086	0.06819121476819165	0.05913088758025897	0.06151025690560939	0.07085044995243672	0.04869392048047553	0.027542628303242847	0.04505529682159369	0.03852835303503632	0.027567254676341114	0.07082970730724757	0.05763286177895856	0.04194426800666739	0.0145719553543053	0.0	0.05046409436097252	0.0671381158005504	0.07570921293604521	0.0606245508026354	0.06829594019189353	0.05860225493309435	0.092434854437414	0.12402108405781126	0.12252679653409751	0.05988640525444556	0.05255174055115319	0.06604085382982401	0.07855242489969388	0.05060508032413749	0.07894487420782649	0.058304844746219886	0.07524218994114429	0.09201321741426965	0.26510013667107957	0.26755548666047607	0.2611075224864654	0.2557426713437206	0.299777671790402	0.2727929211786826	0.33480528544018157	0.3466413387319657	0.35507979582516463	0.2987076408556755	0.359393579932245	0.3089136528495152	0.25818835574961857	0.26158343363645753	0.2121094149343731	0.24681430377312075	0.27829924690025265	0.30008192793875865
w3pp	0.3126255629476637	0.33272675299673105	0.33478069901340907	0.2853929005525972	0.31324874393122093	0.30875784905300185	0.3090131753272381	0.3166036507704755	0.3104338012050729	0.4057500164212724	0.302067739632592	0.4064127958855273	0.3306158958566831	0.3509871905662066	0.3348833329987157	0.31160797948642144	0.2774759825501911	0.290897402300841	0.3369743689433184	0.3335668478242225	0.3594578133722467	0.06054236357028375	0.07210999529105858	0.0397530240639848	0.0729554505423118	0.09018289666418793	0.08345309045651216	0.054041524077646036	0.06757152738555738	0.08256741980756356	0.0658567245585986	0.09034152286494852	0.06933764866733208	0.09505460587099869	0.0823739505273682	0.07989962551828983	0.09175127821502622	0.10864056736691118	0.0824802239019469	0.07789271181987897	0.0742862908085907	0.07037775208665598	0.07752867908148095	0.06869029527584201	0.051315559421167556	0.05947385716841999	0.08555459411541154	0.09409915648043564	0.08592259621294643	0.07686226902501375	0.07924163835036417	0.08858183139719152	0.06642530192523032	0.051960904752363216	0.06947357327071405	0.06294662948415668	0.051985531125461476	0.09524798375636793	0.08205113822807893	0.07252323130202279	0.0451509186496607	0.05046409436097252	0.0	0.04714633722528644	0.055717434360781234	0.04833414973228213	0.056005539121540264	0.04631185386274107	0.08014445336706073	0.11173068298745797	0.11023639546374422	0.04920373995440744	0.053736404582359884	0.0672255178610307	0.07973708893090058	0.05178974435534418	0.08012953823903318	0.05948950877742659	0.076426853972351	0.09319788144547636	0.2662848007022863	0.2687401506916828	0.2622921865176721	0.2569273353749273	0.3009623358216087	0.27397758520988935	0.33598994947138827	0.3478260027631723	0.35626445985637134	0.29989230488688223	0.36057824396345173	0.310098316880722	0.2593730197808253	0.26276809766766424	0.2132940789655798	0.24799896780432745	0.27948391093145936	0.3012665919699653
f15pp	0.32929958438724155	0.3494007744363089	0.3514547204529869	0.30206692199217505	0.3299227653707988	0.3254318704925797	0.32568719676681596	0.33327767221005333	0.32710782264465077	0.42242403786085025	0.31874176107216984	0.42308681732510517	0.34728991729626096	0.36766121200578444	0.35155735443829356	0.3282820009259993	0.294150003989769	0.30757142374041885	0.35364839038289625	0.3502408692638004	0.37613183481182455	0.07721638500986164	0.08878401673063646	0.05642704550356269	0.0896294719818897	0.10685691810376581	0.10012711189609004	0.07071554551722392	0.08424554882513527	0.09924144124714145	0.0825307459981765	0.10701554430452641	0.08601167010690997	0.11172862731057658	0.09904797196694609	0.09657364695786771	0.10842529965460411	0.12531458880648905	0.09915424534152478	0.09456673325945686	0.09096031224816858	0.08705177352623386	0.09420270052105884	0.08536431671541991	0.06798958086074544	0.07614787860799788	0.10222861555498944	0.11077317792001352	0.10259661765252431	0.09353629046459164	0.09591565978994207	0.1052558528367694	0.0830993233648082	0.0686349261919411	0.08614759471029193	0.07962065092373458	0.06865955256503936	0.11192200519594582	0.09872515966765683	0.08919725274160067	0.061824940089238584	0.0671381158005504	0.04714633722528644	0.0	0.054308751140643347	0.06500817117186002	0.07267956056111816	0.06298587530231896	0.09681847480663862	0.12840470442703586	0.1269104169033221	0.06587776139398532	0.07041042602193778	0.0838995393006086	0.09641111037047848	0.06846376579492208	0.09680355967861108	0.07616353021700448	0.09310087541192888	0.10987190288505425	0.2829588221418642	0.28541417213126064	0.27896620795725	0.27360135681450515	0.31763635726118655	0.2906516066494672	0.35266397091096613	0.3645000242027502	0.3729384812959492	0.3165663263264601	0.3772522654030296	0.32677233832029984	0.27604704122040313	0.2794421191072421	0.22996810040515767	0.2646729892439053	0.2961579323710372	0.31794061340954316
