	f15pp	s25pp	f14ppA	f20ppA	f23ppB	w16pp	w21pp	f26pp	f4pp	f20ppB	F23HpA	f3pp	s2pp	f2pp	f17ppB	f10pp	w28pp	f6ppB	w26pp	w25pp	S3Hp	f21pp	S21H1	f12ppA	f18pp	f30pp	w30pp	s30pp	f12ppB	S11Hp	w15pp	f25pp	f13pp	s26pp	S26Hp	S13Hp	530331	F22HpB	31009	S23Hp	S1Hp	S9H1	F16H1	31700	S6Hp	S14Hp	S25Hp	s18pp	w11pp	f11pp	S19H1	s31pp	f19pp	s17pp	f28pp	f31pp	f23ppA	f7pp	w18pp	f16ppB	f22ppB	f32pp	w10pp	f14ppB	w24pp	s19pp	s4pp	w4pp	w12pp	F6H1	w17pp	w31pp	S4Hp	S18H1	S15Hp	S22Hp	S30H1	f24pp	w13pp	w6pp	S20H1	f6ppA	s32pp	s29pp	s28pp	s24pp	s27pp	s13pp	w20pp	w3pp	w8pp	f22ppA	S8Hp	F7H1	F14H1B	w1pp	s1pp	31160	530295	w27pp	w7pp	S16H2	S12Hp	f1pp	w9pp	f16ppA	f8pp	w14pp	w19pp	s3pp	530451	s16pp	f29pp	F14H1A	f9pp	f17ppA
s17pp	0.08139723559206673	0.08104075093653872	0.08011883535907059	0.09224940644179497	0.0856532178912415	0.08221186554540466	0.07871383178523969	0.0750864201795248	0.0750864201795248	0.08480165906900192	0.10441436615890998	0.13118578337584258	0.11792814604075162	0.10933838359912068	0.0882235379156031	0.07655659948462329	0.0910115906461554	0.08551792348573775	0.08461442475376721	0.08936452920399132	0.15974336060308453	0.07737162151238215	0.12222211484729212	0.09037241636398968	0.07302396660680747	0.06301974007047892	0.10176419452965305	0.0920171994092577	0.06741168773067163	0.12114048760362728	0.07878158389558344	0.07814565511269761	0.04631498400223424	0.09012380729469223	0.06513743816507486	0.10735827143452976	0.39391422241883334	0.3658559212014332	0.3500868500448503	0.3313360607879618	0.3597293213334668	0.3404535605151184	0.42934877178860426	0.3756789177173623	0.3531458192564856	0.3300686112240652	0.09716443447505524	0.0576855710159138	0.05879625440876794	0.07639450118074756	0.08982902007744809	0.05304844928857984	0.04413952794841024	0.0	0.09268381775274767	0.06301930108059042	0.06413023469816659	0.06891945259330454	0.06252101026130732	0.058484887644860345	0.06030694662826792	0.0691991713673151	0.10011747938575222	0.10045294878415625	0.1261060056775693	0.12318603512009647	0.14557587524834148	0.13370765562696296	0.15040128304796563	0.16478295727976516	0.12636686831226393	0.1436007615281633	0.1570036716169171	0.12623675065978265	0.17286368923089182	0.18173287893140097	0.18198806262129671	0.10980268606488866	0.11931111770968662	0.10191242713394816	0.12700222084831173	0.11756090555394827	0.13652790569692053	0.148157092225285	0.16215600747753298	0.13962971346516562	0.15060990949648662	0.12616118059884468	0.11471722797818394	0.11944612543318996	0.1280467262927883	0.13936271826721577	0.1797427875484593	0.13686111142471127	0.18304684275857863	0.17062212102544672	0.1760835559797861	0.13661591989425415	0.21096368807712518	0.13152961282800854	0.16159468363971186	0.19440419165369474	0.15684390467163606	0.1520697486458697	0.110095183348627	0.09104304292177444	0.08684259186847665	0.12262799301749847	0.12548980449422856	0.14490577714444253	0.1842940494427277	0.11831908081128892	0.1260916567866791	0.14765539637091535	0.09331574031572862	0.08270856310095866
f28pp	0.08748834290872108	0.08713185825319307	0.08620994267572495	0.09834051375844932	0.09174432520789585	0.08830297286205901	0.08480493910189404	0.08117752749617912	0.08117752749617912	0.09089276638565626	0.11050547347556432	0.1372768906924969	0.12401925335740596	0.11542949091577502	0.09431464523225744	0.08264770680127763	0.09710269796280974	0.09160903080239208	0.09070553207042155	0.09545563652064565	0.16583446791973885	0.08346272882903649	0.12831322216394644	0.09646352368064402	0.07911507392346181	0.06911084738713327	0.1078553018463074	0.09810830672591206	0.07350279504732599	0.12723159492028163	0.0848726912122378	0.08423676242935196	0.05240809131988865	0.11368624364549092	0.08869987451587355	0.13092070778532844	0.41747665876963197	0.3894183575522318	0.3736492863956489	0.3548984971387604	0.38329175768426543	0.364015996865917	0.4529112081394029	0.3992413540681609	0.3767082556072842	0.35363104757486385	0.12587711438174515	0.0863982509226037	0.10234422735903695	0.11994247413101657	0.1333769930277171	0.09804546570517436	0.10976930512337947	0.09268381775274767	0.0	0.03788559627804509	0.05239580214925474	0.07501055990995889	0.06861211757796168	0.0645759949615147	0.06639805394492226	0.07529027868396945	0.10620858670240657	0.10654405610081061	0.13219711299422365	0.1292771424367508	0.15166698256499583	0.13979876294361732	0.15649239036461998	0.17087406459641952	0.13245797562891828	0.14969186884481767	0.16309477893357147	0.132327857976437	0.17895479654754617	0.18782398624805532	0.18807916993795107	0.11589379338154301	0.12540222502634096	0.10800353445060251	0.13309332816496608	0.12365201287060262	0.14261901301357488	0.15424819954193936	0.16824711479418733	0.14572082078181997	0.15670101681314097	0.13225228791549903	0.1208083352948383	0.1255372327498443	0.13413783360944265	0.14545382558387013	0.18583389486511365	0.14295221874136563	0.18913795007523299	0.17671322834210107	0.18217466329644044	0.1427070272109085	0.21705479539377953	0.1376207201446629	0.1676857909563662	0.2004952989703491	0.1629350119882904	0.15816085596252405	0.11618629066528136	0.09713415023842879	0.092933699185131	0.12871910033415282	0.1315809118108829	0.15099688446109688	0.19038515675938206	0.12441018812794327	0.13218276410333346	0.1537465036875697	0.09940684763238297	0.08879967041761301
f31pp	0.05782382623656383	0.057467341581035815	0.056545426003567684	0.06867599708629207	0.06207980853573859	0.05863845618990176	0.05514042242973679	0.05151301082402188	0.05151301082402188	0.06122824971349901	0.08084095680340707	0.10761237402033966	0.09435473668524871	0.08576497424361777	0.06465012856010019	0.05298319012912038	0.06743818129065249	0.061944514130234836	0.0610410153982643	0.0657911198484884	0.1361699512475816	0.053798212156879244	0.0986487054917892	0.06679900700848677	0.04945055725130456	0.03944633071497601	0.07819078517415015	0.06844379005375481	0.04383827837516873	0.09756707824812437	0.05520817454008054	0.05457224575719471	0.022743574647731392	0.08402172697333365	0.059035357843716295	0.10125619111317119	0.3878121420974747	0.35975384088007456	0.3439847697234917	0.3252339804666032	0.3536272410121082	0.33435148019375976	0.42324669146724564	0.36957683739600367	0.34704373893512697	0.3239665309027066	0.0962125977095879	0.05673373425044644	0.0726797106868797	0.0902779574588593	0.10371247635555983	0.06838094903301711	0.08010478845122221	0.06301930108059042	0.03788559627804509	0.0	0.022731285477097487	0.04534604323780164	0.03894760090580443	0.034911478289357444	0.036733537272765016	0.0456257620118122	0.07654407003024931	0.07687953942865335	0.1025325963220664	0.09961262576459357	0.12200246589283856	0.11013424627146005	0.12682787369246273	0.14120954792426227	0.10279345895676104	0.12002735217266042	0.13343026226141422	0.10266334130427976	0.14929027987538893	0.15815946957589808	0.15841465326579382	0.08622927670938577	0.09573770835418371	0.07833901777844526	0.10342881149280883	0.09398749619844537	0.11295449634141763	0.12458368286978211	0.13858259812203008	0.11605630410966272	0.12703650014098372	0.10258777124334179	0.09114381862268103	0.09587271607768705	0.1044733169372854	0.11578930891171288	0.1561693781929564	0.11328770206920838	0.15947343340307574	0.14704871166994382	0.15251014662428317	0.11304251053875125	0.18739027872162226	0.10795620347250563	0.13802127428420893	0.17083078229819185	0.13327049531613316	0.1284963392903668	0.0865217739931241	0.06746963356627153	0.06326918251297374	0.09905458366199556	0.10191639513872566	0.12133236778893963	0.16072064008722478	0.09474567145578602	0.10251824743117621	0.12408198701541243	0.06974233096022571	0.059135153745455755
f23ppA	0.05893475985414001	0.058578275198611994	0.05765635962114386	0.06978693070386824	0.06319074215331477	0.05974938980747794	0.05625135604731297	0.05262394444159806	0.05262394444159806	0.06233918333107519	0.08195189042098325	0.10872330763791584	0.09546567030282489	0.08687590786119395	0.06576106217767637	0.05409412374669656	0.06854911490822867	0.06305544774781102	0.06215194901584048	0.06690205346606459	0.13728088486515777	0.05490914577445542	0.09975963910936539	0.06790994062606295	0.05056149086888074	0.04055726433255219	0.07930171879172633	0.06955472367133098	0.0449492119927449	0.09867801186570055	0.056319108157656714	0.05568317937477088	0.02385450826530757	0.08513266059090983	0.06014629146129247	0.10236712473074737	0.3889230757150509	0.36086477449765075	0.34509570334106787	0.32634491408417937	0.3547381746296844	0.33546241381133596	0.42435762508482183	0.37068777101357986	0.34815467255270316	0.3250774645202828	0.09732353132716406	0.057844667868022615	0.07379064430445587	0.09138889107643548	0.10482340997313601	0.06949188265059328	0.08121572206879839	0.06413023469816659	0.05239580214925474	0.022731285477097487	0.0	0.04645697685537782	0.04005853452338061	0.03602241190693362	0.037844470890341195	0.046736695629388376	0.07765500364782549	0.07799047304622952	0.10364352993964258	0.10072355938216976	0.12311339951041475	0.11124517988903623	0.12793880731003893	0.14232048154183843	0.10390439257433721	0.12113828579023658	0.13454119587899038	0.10377427492185594	0.1504012134929651	0.15927040319347424	0.15952558688336999	0.08734021032696193	0.09684864197175991	0.07944995139602143	0.10453974511038501	0.09509842981602154	0.11406542995899382	0.12569461648735827	0.13969353173960625	0.11716723772723889	0.1281474337585599	0.10369870486091795	0.09225475224025723	0.09698364969526324	0.10558425055486158	0.11690024252928904	0.1572803118105326	0.11439863568678454	0.1605843670206519	0.14815964528752	0.15362108024185936	0.11415344415632742	0.18850121233919845	0.10906713709008181	0.13913220790178513	0.171941715915768	0.13438142893370933	0.12960727290794297	0.08763270761070027	0.06858056718384772	0.06438011613054992	0.10016551727957174	0.10302732875630184	0.12244330140651581	0.16183157370480097	0.0958566050733622	0.10362918104875238	0.12519292063298862	0.07085326457780189	0.060246087363031935
f7pp	0.039526495943215625	0.039170011287687614	0.03824809571021949	0.050378666792943866	0.04378247824239039	0.04034112589655356	0.03684309213638859	0.03321568053067368	0.03321568053067368	0.0429309194201508	0.06254362651005888	0.08931504372699145	0.0760574063919005	0.06746764395026958	0.04635279826675199	0.03468585983577218	0.049140850997304295	0.043647183836886635	0.04274368510491611	0.047493789555140206	0.1178726209542334	0.03550088186353104	0.080351375198441	0.04850167671513857	0.03115322695795636	0.024812681276055473	0.06355713573522961	0.05381014061483426	0.02920462893624819	0.08293342880920383	0.04057452510116	0.039938596318274164	0.02864372616044552	0.08992187848604778	0.06493550935643042	0.10715634262588532	0.3937122936101889	0.36565399239278873	0.34988492123620585	0.33113413197931735	0.35952739252482235	0.34025163170647393	0.4291468429799598	0.37547698890871783	0.35294389044784114	0.3298666824154208	0.10211274922230203	0.06263388576316056	0.07857986219959383	0.09617810897157343	0.10961262786827396	0.07428110054573123	0.08600493996393634	0.06891945259330454	0.07501055990995889	0.04534604323780164	0.04645697685537782	0.0	0.013818769355731376	0.016614147996009243	0.018436206979416815	0.02732843171846399	0.0582467397369011	0.05858220913530514	0.0842352660287182	0.08131529547124536	0.10370513559949035	0.09183691597811185	0.10853054339911453	0.12291221763091406	0.08449612866341283	0.10173002187931221	0.11513293196806601	0.08436601101093155	0.13099294958204072	0.13986213928254987	0.1401173229724456	0.06793194641603756	0.07744037806083551	0.06004168748509705	0.08513148119946062	0.07569016590509717	0.09465716604806942	0.1062863525764339	0.12028526782868187	0.09775897381631451	0.10873916984763551	0.08429044094999358	0.07284648832933283	0.07757538578433884	0.08617598664393719	0.09749197861836467	0.1378720478996082	0.09499037177586017	0.14117610310972753	0.12875138137659561	0.13421281633093496	0.09474518024540304	0.16909294842827405	0.08965887317915743	0.11972394399086073	0.15253345200484364	0.11497316502278496	0.1101990089970186	0.06822444369977589	0.04917230327292333	0.04497185221962554	0.08075725336864735	0.08361906484537746	0.10303503749559142	0.14242330979387657	0.07644834116243782	0.084220917137828	0.10578465672206422	0.0514450006668775	0.04083782345210755
w18pp	0.033128053611218414	0.0327715689556904	0.03184965337822228	0.043980224460946654	0.03738403591039318	0.03394268356455635	0.030444649804391377	0.02681723819867647	0.02681723819867647	0.036532477088153596	0.056145184178061656	0.08291660139499425	0.06965896405990331	0.06106920161827236	0.03995435593475478	0.02828741750377497	0.04274240866530708	0.037248741504889424	0.036345242772918895	0.041095347223142994	0.1114741786222362	0.02910243953153383	0.07395293286644379	0.04210323438314136	0.02475478462595915	0.018414238944058265	0.0571586934032324	0.047411698282837055	0.02280618660425098	0.07653498647720662	0.03417608276916279	0.03354015398627696	0.022245283828448308	0.08352343615405057	0.05853706702443321	0.1007579002938881	0.3873138512781917	0.3592555500607915	0.34348647890420864	0.32473568964732014	0.35312895019282514	0.3338531893744767	0.4227484006479626	0.3690785465767206	0.3465454481158439	0.32346824008342356	0.09571430689030481	0.05623544343116336	0.07218141986759662	0.08977966663957622	0.10321418553627675	0.06788265821373402	0.07960649763193912	0.06252101026130732	0.06861211757796168	0.03894760090580443	0.04005853452338061	0.013818769355731376	0.0	0.010215705664012035	0.012037764647419605	0.020929989386466778	0.05184829740490389	0.05218376680330793	0.07783682369672099	0.07491685313924815	0.09730669326749314	0.08543847364611463	0.10213210106711731	0.11651377529891685	0.07809768633141562	0.095331579547315	0.1087344896360688	0.07796756867893434	0.1245945072500435	0.13346369695055266	0.1337188806404484	0.06153350408404034	0.0710419357288383	0.05364324515309984	0.07873303886746341	0.06929172357309996	0.08825872371607221	0.09988791024443669	0.11388682549668466	0.0913605314843173	0.1023407275156383	0.07789199861799637	0.06644804599733561	0.07117694345234163	0.07977754431193998	0.09109353628636746	0.13147360556761098	0.08859192944386296	0.13477766077773032	0.1223529390445984	0.12781437399893775	0.08834673791340583	0.16269450609627684	0.08326043084716021	0.11332550165886351	0.14613500967284643	0.10857472269078774	0.10380056666502138	0.061826001367778674	0.04277386094092612	0.03857340988762833	0.07435881103665014	0.07722062251338024	0.09663659516359421	0.13602486746187936	0.0700498988304406	0.0778224748058308	0.09938621439006701	0.04504655833488029	0.034439381120110336
f16ppB	0.02908993099377137	0.02873344633824336	0.027811530760775232	0.03994210184349961	0.03334591329294614	0.029904560947109304	0.026406527186944334	0.022779115581229428	0.022779115581229428	0.032494354470706546	0.05210706156061461	0.0788784787775472	0.06562084144245625	0.05703107900082532	0.035916233317307734	0.024249294886327925	0.03870428604786004	0.03321061888744238	0.03230712015547185	0.03705722460569595	0.10743605600478914	0.02506431691408679	0.06991481024899675	0.03806511176569431	0.020716662008512104	0.014378116327611278	0.053122570786785415	0.04337557566639007	0.01877006398780399	0.07249886386075964	0.030139960152715802	0.02950403136982997	0.01820916121200132	0.07948731353760359	0.054500944407986224	0.09672177767744113	0.3832777286617447	0.35521942744434454	0.33945035628776166	0.32069956703087316	0.34909282757637816	0.32981706675802974	0.4187122780315156	0.36504242396027364	0.34250932549939694	0.3194321174669766	0.09167818427385784	0.05219932081471637	0.06814529725114964	0.08574354402312924	0.09917806291982977	0.06384653559728704	0.07557037501549214	0.058484887644860345	0.0645759949615147	0.034911478289357444	0.03602241190693362	0.016614147996009243	0.010215705664012035	0.0	0.007999642029972559	0.016891866769019735	0.04781017478745685	0.048145644185860884	0.07379870107927394	0.0708787305218011	0.0932685706500461	0.08140035102866759	0.09809397844967027	0.1124756526814698	0.07405956371396857	0.09129345692986796	0.10469636701862176	0.0739294460614873	0.12055638463259646	0.12942557433310561	0.12968075802300136	0.0574953814665933	0.06700381311139125	0.049605122535652794	0.07469491625001637	0.06525360095565291	0.08422060109862517	0.09584978762698965	0.10984870287923762	0.08732240886687026	0.09830260489819126	0.07385387600054932	0.06240992337988858	0.06713882083489459	0.07573942169449294	0.08705541366892042	0.12743548295016394	0.08455380682641592	0.13073953816028328	0.11831481642715136	0.1237762513814907	0.08430861529595879	0.1586563834788298	0.07922230822971317	0.10928737904141647	0.14209688705539938	0.1045366000733407	0.09976244404757434	0.05778787875033163	0.03873573832347907	0.03453528727018128	0.0703206884192031	0.0731824998959332	0.09259847254614717	0.13198674484443232	0.06601177621299356	0.07378435218838374	0.09534809177261996	0.04100843571743325	0.030401258502663286
f22ppB	0.025280152338297654	0.02492366768276964	0.024001752105301512	0.036132323188025894	0.029536134637472417	0.026094782291635588	0.022596748531470614	0.018969336925755708	0.018969336925755708	0.02868457581523283	0.04829728290514089	0.07506870012207348	0.061811062786982535	0.053221300345351594	0.03210645466183401	0.020439516230854205	0.034894507392386316	0.02940084023196866	0.02849734149999813	0.033247445950222235	0.10362627734931543	0.021254538258613065	0.06610503159352303	0.034255333110220595	0.016906883353038388	0.016200175311018847	0.05494462977019299	0.04519763464979764	0.02059212297121156	0.0743209228441672	0.03196201913612337	0.03132609035323754	0.020031220195408893	0.08130937252101116	0.056323003391393796	0.09854383666084869	0.3850997876451523	0.35704148642775213	0.34127241527116925	0.32252162601428075	0.35091488655978575	0.33163912574143734	0.4205343370149232	0.36686448294368124	0.34433138448280454	0.3212541764503842	0.0935002432572654	0.05402137979812394	0.0699673562345572	0.0875656030065368	0.10100012190323733	0.0656685945806946	0.07739243399889971	0.06030694662826792	0.06639805394492226	0.036733537272765016	0.037844470890341195	0.018436206979416815	0.012037764647419605	0.007999642029972559	0.0	0.013082088113546018	0.04400039613198313	0.04433586553038717	0.06998892242380023	0.06706895186632739	0.08945879199457238	0.07759057237319388	0.09428419979419655	0.10866587402599609	0.07024978505849486	0.08748367827439424	0.10088658836314804	0.07011966740601358	0.11674660597712275	0.1256157956776319	0.12587097936752764	0.05368560281111958	0.06319403445591754	0.04579534388017908	0.07088513759454265	0.06144382230017919	0.08041082244315145	0.09204000897151593	0.1060389242237639	0.08351263021139654	0.09449282624271754	0.0700440973450756	0.05860014472441486	0.06332904217942087	0.07192964303901922	0.0832456350134467	0.12362570429469022	0.0807440281709422	0.12692975950480956	0.11450503777167764	0.11996647272601699	0.08049883664048507	0.15484660482335608	0.07541252957423945	0.10547760038594275	0.13828710839992567	0.10072682141786699	0.09595266539210062	0.053978100094857914	0.03492595966800535	0.030725508614707565	0.06651090976372938	0.06937272124045948	0.08878869389067345	0.1281769661889586	0.062201997557519845	0.06997457353291002	0.09153831311714625	0.03719865706195953	0.02659147984718957
f32pp	0.012200064225751693	0.01184557957122374	0.010923663993755613	0.02305423507647999	0.016458046525926515	0.01557673100496229	0.012078697244797317	0.018909700237609232	0.018909700237609232	0.028624939127086354	0.048237646216994425	0.07500906343392702	0.06175142609883607	0.05316166365720513	0.032046817973687546	0.02037987954270773	0.03483487070423985	0.029341203543822185	0.028437704811851653	0.03318780926207576	0.10356664066116897	0.021194901570466593	0.06604539490537656	0.03419569642207412	0.016847246664891912	0.02509240005006602	0.06383685450924018	0.05408985938884482	0.029484347710258735	0.08321314758321438	0.04085424387517055	0.04021831509228472	0.028923444934456068	0.09020159726005833	0.06521522813044098	0.10743606139989587	0.3939920123841994	0.36593371116679924	0.35016464001021635	0.33141385075332785	0.35980711129883286	0.34053135048048444	0.4294265617539703	0.37575670768272834	0.35322360922185164	0.3301464011894313	0.10239246799631258	0.06291360453717112	0.07885958097360438	0.09645782774558398	0.1098923466422845	0.07456081931974179	0.08628465873794688	0.0691991713673151	0.07529027868396945	0.0456257620118122	0.046736695629388376	0.02732843171846399	0.020929989386466778	0.016891866769019735	0.013082088113546018	0.0	0.030920308019437168	0.031255777417841205	0.056908834311254264	0.05398886375378143	0.07637870388202643	0.06451048426064791	0.0812041116816506	0.09558578591345013	0.057169696945948895	0.07440359016184828	0.08780650025060208	0.05703957929346762	0.10366651786457678	0.11253570756508594	0.11279089125498168	0.04060551469857362	0.05011394634337158	0.032715255767633115	0.05780504948199669	0.04836373418763323	0.0673307343306055	0.07895992085896997	0.09295883611121794	0.07043254209885058	0.08141273813017158	0.05696400923252964	0.0455200566118689	0.050248954066874914	0.05884955492647326	0.07016554690090074	0.11054561618214427	0.06766394005839624	0.1138496713922636	0.10142494965913168	0.10688638461347104	0.06741874852793911	0.14176651671081011	0.06233244146169349	0.0923975122733968	0.1252070202873797	0.08764673330532102	0.08287257727955466	0.04089801198231196	0.021845871555459397	0.017645420502161606	0.053430821651183416	0.05629263312791352	0.07570860577812749	0.11509687807641264	0.04912190944497388	0.056894485420364065	0.07845822500460028	0.024118568949413572	0.013511391734643613
w10pp	0.022877165214081296	0.04276388758966085	0.041841972012192724	0.0539725430949171	0.047376354544363626	0.0464950390233994	0.042997005263234425	0.049828008256046344	0.049828008256046344	0.05954324714552347	0.07915595423543154	0.10592737145236414	0.09266973411727317	0.08407997167564224	0.06296512599212466	0.05129818756114484	0.06575317872267697	0.060259511562259296	0.05935601283028877	0.06410611728051288	0.1344849486796061	0.052113209588903704	0.09696370292381368	0.06511400444051124	0.04776555468332903	0.05601070806850313	0.0947551625276773	0.08500816740728193	0.060402655728695846	0.1141314556016515	0.07177255189360766	0.07113662311072183	0.05984175295289318	0.12111990527849545	0.0961335361488781	0.13835436941833298	0.4249103204026365	0.3968520191852363	0.38108294802865345	0.36233215877176495	0.39072541931726995	0.37144965849892153	0.4603448697724074	0.40667501570116543	0.38414191724028873	0.3610647092078684	0.1333107760147497	0.09383191255560824	0.1097778889920415	0.1273761357640211	0.14081065466072162	0.10547912733817891	0.117202966756384	0.10011747938575222	0.10620858670240657	0.07654407003024931	0.07765500364782549	0.0582467397369011	0.05184829740490389	0.04781017478745685	0.04400039613198313	0.030920308019437168	0.0	0.005365022697156048	0.03749885741722277	0.03457888685974993	0.05696872698799493	0.045100507366616416	0.061794134787619096	0.08286404867900107	0.04444795971149984	0.061681852927399215	0.07508476301615302	0.044317842059018564	0.09094478063012773	0.09981397033063688	0.10006915402053262	0.027883777464124564	0.03739220910892252	0.01999351853318406	0.045083312247547636	0.035641996953184166	0.05460899709615644	0.06623818362452091	0.08023709887676889	0.05771080486440152	0.06869100089572253	0.04424227199808058	0.03279831937741985	0.037527216832425866	0.0461278176920242	0.05744380966645168	0.0978238789476952	0.05494220282394718	0.10112793415781454	0.08870321242468263	0.09416464737902197	0.05469701129349005	0.12904477947636106	0.04961070422724444	0.07967577503894774	0.11248528305293065	0.07492499607087197	0.0701508400451056	0.0281762747478629	0.02574739610760946	0.021546945054311668	0.05733234620333348	0.06019415768006359	0.07961013033027756	0.1189984026285627	0.05302343399712395	0.06079600997251412	0.08235974955675035	0.028020093501563634	0.017412916286793673
f14ppB	0.023212634612485333	0.043099356988064885	0.04217744141059676	0.05430801249332114	0.04771182394276766	0.04683050842180344	0.04333247466163846	0.05016347765445038	0.05016347765445038	0.059878716543927506	0.07949142363383557	0.10626284085076818	0.0930052035156772	0.08441544107404628	0.0633005953905287	0.05163365695954888	0.066088648121081	0.06059498096066333	0.059691482228692805	0.06444158667891692	0.13482041807801012	0.05244867898730774	0.09729917232221771	0.06544947383891528	0.048101024081733064	0.05634617746690717	0.09509063192608133	0.08534363680568596	0.06073812512709988	0.11446692500005554	0.0721080212920117	0.07147209250912587	0.060177222351297216	0.12145537467689949	0.09646900554728213	0.13868983881673702	0.42524578980104055	0.3971874885836404	0.3814184174270575	0.362667628170169	0.391060888715674	0.3717851278973256	0.46068033917081147	0.4070104850995695	0.3844773866386928	0.36140017860627244	0.13364624541315373	0.09416738195401228	0.11011335839044553	0.12771160516242513	0.14114612405912566	0.10581459673658294	0.11753843615478804	0.10045294878415625	0.10654405610081061	0.07687953942865335	0.07799047304622952	0.05858220913530514	0.05218376680330793	0.048145644185860884	0.04433586553038717	0.031255777417841205	0.005365022697156048	0.0	0.037834326815626804	0.034914356258153964	0.05730419638639897	0.04543597676502045	0.06212960418602313	0.08319951807740511	0.04478342910990388	0.06201732232580325	0.07542023241455706	0.0446533114574226	0.09128025002853177	0.10014943972904092	0.10040462341893666	0.0282192468625286	0.037727678507326556	0.020328987931588098	0.04541878164595167	0.0359774663515882	0.05494446649456048	0.06657365302292495	0.08057256827517292	0.05804627426280556	0.06902647029412656	0.04457774139648462	0.03313378877582389	0.0378626862308299	0.04646328709042824	0.057779279064855714	0.09815934834609924	0.055277672222351214	0.10146340355621858	0.08903868182308666	0.09450011677742601	0.055032480691894085	0.1293802488747651	0.049946173625648474	0.08001124443735178	0.11282075245133469	0.075260465469276	0.07048630944350964	0.028511744146266938	0.026082865506013495	0.021882414452715705	0.05766781560173752	0.060529627078467624	0.0799455997286816	0.11933387202696674	0.053358903395527985	0.06113147937091816	0.08269521895515439	0.02835556289996767	0.01774838568519771
w24pp	0.048865691505898395	0.06875241388147794	0.06783049830400982	0.0799610693867342	0.07336488083618073	0.07248356531521649	0.06898553155505152	0.07581653454786344	0.07581653454786344	0.08553177343734056	0.10514448052724863	0.13191589774418122	0.11865826040909028	0.11006849796745932	0.08895365228394175	0.07728671385296193	0.09174170501449405	0.08624803785407639	0.08534453912210586	0.09009464357232996	0.16047347497142317	0.07810173588072081	0.12295222921563076	0.09110253073232832	0.07375408097514613	0.08199923436032022	0.12074368881949438	0.11099669369909904	0.08639118202051294	0.14011998189346858	0.09776107818542476	0.09712514940253893	0.08583027924471028	0.14710843157031253	0.12212206244069518	0.16434289571015007	0.45089884669445357	0.4228405454770534	0.4070714743204705	0.388320685063582	0.41671394560908703	0.3974381847907386	0.4863333960642245	0.4326635419929825	0.4101304435321058	0.38705323549968546	0.15929930230656678	0.11982043884742533	0.13576641528385858	0.15336466205583818	0.1667991809525387	0.131467653629996	0.14319149304820109	0.1261060056775693	0.13219711299422365	0.1025325963220664	0.10364352993964258	0.0842352660287182	0.07783682369672099	0.07379870107927394	0.06998892242380023	0.056908834311254264	0.03749885741722277	0.037834326815626804	0.0	0.02197436082432247	0.06399762871862405	0.05212940909724552	0.0688230365182482	0.10885257497081816	0.07043648600331694	0.0876703792192163	0.1010732893079701	0.07030636835083566	0.11693330692194481	0.12580249662245396	0.1260576803123497	0.05387230375594166	0.06338073540073962	0.04598204482500116	0.07107183853936473	0.06163052324500126	0.08059752338797355	0.092226709916338	0.10622562516858597	0.08369933115621861	0.09467952718753961	0.07023079828989767	0.05878684566923695	0.06351574312424296	0.0721163439838413	0.08343233595826877	0.12381240523951231	0.08093072911576427	0.12711646044963162	0.11469173871649971	0.12015317367083908	0.08068553758530714	0.15503330576817817	0.07559923051906153	0.10566430133076485	0.13847380934474773	0.10091352236268905	0.09613936633692269	0.054164801039679994	0.05173592239942656	0.04753547134612877	0.08332087249515058	0.08618268397188068	0.10559865662209465	0.14498692892037982	0.07901196028894104	0.08678453626433122	0.10834827584856746	0.05400861979338073	0.043401442578610776
