	f12ppB	f3pp	f14ppB	f23ppB	f22ppB	f21pp	f7pp	f12ppA	f32pp	f20ppA	f20ppB	f15pp	f11pp	f14ppA	w19pp	w32pp	w21pp	f13pp	w1pp	f24pp	f29pp	w9pp	f16ppA	530444	31600	530074	31333	S14Hp	f25pp	f16ppB	f10pp	f28pp	w18pp	w3pp	w23pp	w13pp	w16pp	w17pp	f19pp	w8pp	w12pp	f17ppB	w20pp	w25pp	w15pp	w14pp	w27pp	f17ppA	f26pp	w4pp	f30pp	f23ppA	f18pp	f4pp	f31pp	f8pp	f2pp	f1pp
w25pp	0.28321630726629826	0.2775212806342906	0.27726465455642646	0.3116408641181782	0.31674926140998166	0.23140963025729627	0.22588496447576706	0.26002197250071835	0.2502301951994335	0.2706220271982811	0.22740042874056798	0.24103228876547106	0.21190837369906687	0.1785356438149857	0.1810563672731451	0.2369822200961276	0.2678310190248445	0.198570242981773	0.22034214909956545	0.24003609894865124	0.20242346061699926	0.19858504347576295	0.28758998241930017	0.785152717860301	1.0692219869034763	1.0192025087151766	1.0559046847085172	0.9841498011699172	0.22377383861987543	0.18765247240630475	0.2716185828977623	0.22945740527234948	0.2110691331972022	0.17257371892907686	0.27800395605547257	0.17775740631973316	0.17912528381028142	0.13708186324732835	0.2569069398977353	0.20286474250106765	0.21545299459661454	0.20630526512950825	0.16912726216264262	0.0	0.12330172871236617	0.1273747068560987	0.17507886254143729	0.2091057437029137	0.2719965932846895	0.2568330854852535	0.32253385090844283	0.3272794834558763	0.2745812683047406	0.2803584977252359	0.31063248840443747	0.30137558383330776	0.3178931820810116	0.2905538368912812
w15pp	0.19990212430051407	0.1942070976685064	0.19395047159064224	0.22832668115239402	0.23343507844419747	0.14809544729151208	0.1425707815099829	0.17670778953493418	0.16691601223364938	0.18730784423249697	0.1440862457747838	0.1577181057996869	0.12859419073328268	0.09522146084920155	0.09774218430736095	0.15366803713034344	0.18451683605906036	0.11525606001598884	0.13702796613378132	0.1567219159828671	0.1191092776512151	0.1152708605099788	0.20427579945351604	0.7018385348945169	0.9859078039376921	0.9358883257493924	0.972590501742733	0.9008356182041332	0.1404596556540913	0.10433828944052062	0.18830439993197814	0.14614322230656535	0.12775495023141806	0.08925953596329271	0.1946897730896884	0.09444322335394903	0.09581110084449729	0.05376768028154423	0.17359275693195114	0.11955055953528351	0.1321388116308304	0.12299108216372412	0.0858130791968585	0.12330172871236617	0.0	0.044060523890314555	0.09176467957565312	0.12579156073712955	0.1886824103189053	0.17351890251946933	0.23921966794265864	0.24396530049009213	0.1912670853389564	0.19704431475945172	0.22731830543865328	0.2180614008675236	0.2345789991152274	0.2072396539254971
w14pp	0.1857223277643471	0.18002730113233945	0.17977067505447528	0.21414688461622705	0.2192552819080305	0.13391565075534512	0.1283909849738159	0.1625279929987672	0.15273621569748239	0.17312804769632997	0.12990644923861683	0.1435383092635199	0.11441439419711572	0.08104166431303457	0.08356238777119397	0.13948824059417647	0.17033703952289336	0.10107626347982186	0.12284816959761433	0.14254211944670014	0.10492948111504813	0.10109106397381182	0.19009600291734907	0.6876587383583499	0.9717280074015251	0.9217085292132254	0.958410705206566	0.8866558216679662	0.1262798591179243	0.09015849290435365	0.17412460339581115	0.13196342577039835	0.11357515369525108	0.07507973942712573	0.1805099765535214	0.08026342681778205	0.08163130430833032	0.03958788374537726	0.15941296039578415	0.10537076299911655	0.11795901509466342	0.10881128562755715	0.07163328266069152	0.1273747068560987	0.044060523890314555	0.0	0.07758488303948616	0.11161176420096255	0.17450261378273835	0.15933910598330236	0.22503987140649168	0.22978550395392516	0.17708728880278943	0.18286451822328476	0.2131385089024863	0.20388160433135663	0.22039920257906043	0.19305985738933013
w27pp	0.2026388645637257	0.19694383793171805	0.19668721185385388	0.23106342141560565	0.2361718187074091	0.15083218755472372	0.14530752177319453	0.17944452979814582	0.16965275249686101	0.1900445844957086	0.14682298603799543	0.16045484606289853	0.13133093099649432	0.09795820111241318	0.10047892457057259	0.15640477739355507	0.187253576322272	0.11799280027920048	0.13976470639699295	0.15945865624607874	0.12184601791442673	0.11800760077319043	0.20701253971672767	0.7045752751577286	0.9886445442009038	0.9386250660126041	0.9753272420059447	0.9035723584673447	0.14319639591730293	0.10707502970373226	0.19104114019518978	0.14887996256977698	0.1304916904946297	0.09199627622650436	0.19742651335290004	0.09717996361716066	0.111634017999371	0.06959059743641796	0.18941567408682486	0.13537347669015723	0.14796172878570413	0.13881399931859784	0.10163599635173223	0.17507886254143729	0.09176467957565312	0.07758488303948616	0.0	0.12852830100034118	0.19141915058211695	0.17625564278268097	0.24195640820587028	0.24670204075330376	0.19400382560216803	0.19978105502266336	0.2300550457018649	0.22079814113073523	0.23731573937843903	0.20997639418870873
f17ppA	0.10111473349271283	0.09541970686070517	0.095163080782841	0.12953929034459277	0.13464768763639623	0.04930805648371084	0.043783390702181645	0.07792039872713294	0.06812862142584811	0.11776629916927295	0.0745447007115598	0.08817656073646289	0.05905264567005868	0.03903924770362396	0.06878841689849956	0.12471426972148206	0.15556306865019898	0.08630229260712745	0.10807419872491993	0.12776814857400573	0.09015551024235371	0.0863170931011174	0.19522939427030692	0.6927921297113077	0.9768613987544829	0.9268419205661832	0.9635440965595238	0.891789213020924	0.13141325047088212	0.09529188425731147	0.179257994748769	0.13709681712335617	0.14177144973213765	0.1032760354640123	0.208706272590408	0.10845972285466861	0.1456608991608474	0.10361747859789436	0.22344255524830128	0.16940035785163365	0.18198860994718055	0.17284088048007426	0.13566287751320863	0.2091057437029137	0.12579156073712955	0.11161176420096255	0.12852830100034118	0.0	0.06289840909226667	0.04773490129283068	0.1404322771348574	0.14517790968229088	0.09247969453115515	0.09825692395165048	0.12853091463085203	0.11927401005972235	0.13579160830742615	0.10845226311769583
f26pp	0.1640055830744886	0.15831055644248093	0.15805393036461676	0.19243013992636854	0.19753853721817202	0.11219890606548662	0.10667424028395743	0.14081124830890873	0.1310194710076239	0.18065714875104874	0.1374355502933356	0.15106741031823867	0.12194349525183447	0.10193009728539974	0.13167926648027534	0.18760511930325785	0.21845391823197474	0.14919314218890323	0.17096504830669573	0.19065899815578152	0.1530463598241295	0.1492079426828932	0.2581202438520827	0.7556829792930835	1.0397522483362587	0.989732770147959	1.0264349461412996	0.9546800626026998	0.1943041000526579	0.15818273383908726	0.2421488443305448	0.19998766670513196	0.20466229931391344	0.16616688504578808	0.2715971221721838	0.17135057243644441	0.20855174874262317	0.16650832817967015	0.2863334048300771	0.23229120743340942	0.24487945952895634	0.23573173006185005	0.19855372709498442	0.2719965932846895	0.1886824103189053	0.17450261378273835	0.19141915058211695	0.06289840909226667	0.0	0.09235851346540713	0.20332312671663316	0.20806875926406665	0.15537054411293094	0.16114777353342624	0.1914217642126278	0.18216485964149812	0.1986824578892019	0.1713431126994716
w4pp	0.1488420752750526	0.14314704864304495	0.14289042256518078	0.17726663212693256	0.18237502941873604	0.09703539826605063	0.09151073248452145	0.12564774050947275	0.11585596320818792	0.16549364095161276	0.12227204249389961	0.1359039025188027	0.10677998745239849	0.08676658948596376	0.11651575868083935	0.17244161150382187	0.20329041043253876	0.13402963438946724	0.15580154050725975	0.17549549035634554	0.13788285202469353	0.13404443488345721	0.24295673605264673	0.7405194714936475	1.0245887405368228	0.974569262348523	1.0112714383418637	0.9395165548032638	0.17914059225322193	0.14301922603965128	0.2269853365311088	0.18482415890569598	0.18949879151447746	0.1510033772463521	0.2564336143727478	0.15618706463700843	0.19338824094318718	0.15134482038023417	0.2711698970306411	0.21712769963397344	0.22971595172952036	0.22056822226241407	0.18339021929554844	0.2568330854852535	0.17351890251946933	0.15933910598330236	0.17625564278268097	0.04773490129283068	0.09235851346540713	0.0	0.18815961891719718	0.19290525146463067	0.14020703631349496	0.14598426573399026	0.17625825641319182	0.16700135184206213	0.18351895008976593	0.15617960490003563
f30pp	0.1503111141218551	0.14461608748984744	0.14435946141198328	0.17873567097373505	0.19202120260587086	0.10668157145318545	0.11315310861789771	0.147290116642849	0.16026691214333644	0.2311944063748021	0.18797280791708892	0.201604667941992	0.17248075287558778	0.15246735490915306	0.18221652410402867	0.23814237692701118	0.26899117585572807	0.19973039981265656	0.22150230593044903	0.24119625577953485	0.20358361744788284	0.1997452003066465	0.30865750147583604	0.8062202369168369	1.0902895059600122	1.0402700277717125	1.076972203765053	1.0052173202264532	0.24484135767641124	0.2087199914628406	0.2926861019542981	0.2505249243288853	0.25519955693766677	0.2167041426695414	0.3221343797959371	0.22188783006019772	0.2590890063663765	0.21704558580342348	0.3368706624538304	0.28282846505716275	0.2954167171527097	0.2862689876856034	0.24909098471873775	0.32253385090844283	0.23921966794265864	0.22503987140649168	0.24195640820587028	0.1404322771348574	0.20332312671663316	0.18815961891719718	0.0	0.1789364078779472	0.12623819272681147	0.13201542214730677	0.16228941282650836	0.1684703906888646	0.1849879889365684	0.1576486437468381
f23ppA	0.1550567466692886	0.14936172003728093	0.14910509395941676	0.18348130352116854	0.19676683515330434	0.11142720400061894	0.1178987411653312	0.15203574919028248	0.16501254469076992	0.23594003892223558	0.1927184404645224	0.2063503004894255	0.17722638542302127	0.15721298745658654	0.18696215665146215	0.24288800947444467	0.27373680840316156	0.20447603236009004	0.22624793847788252	0.24594188832696834	0.20832924999531632	0.20449083285407998	0.3134031340232695	0.8109658694642704	1.0950351385074455	1.0450156603191458	1.0817178363124864	1.0099629527738865	0.24958699022384473	0.21346562401027408	0.2974317345017316	0.2552705568763188	0.25994518948510026	0.2214497752169749	0.3268800123433706	0.2266334626076312	0.26383463891381	0.22179121835085697	0.3416162950012639	0.28757409760459623	0.30016234970014316	0.29101462023303687	0.25383661726617124	0.3272794834558763	0.24396530049009213	0.22978550395392516	0.24670204075330376	0.14517790968229088	0.20806875926406665	0.19290525146463067	0.1789364078779472	0.0	0.11364165047341512	0.11941887989391044	0.149692870573112	0.1732160232362981	0.18973362148400189	0.16239427629427158
f18pp	0.10235853151815286	0.09666350488614521	0.09640687880828103	0.1307830883700328	0.1440686200021686	0.0587289888494832	0.06520052601419547	0.09933753403914676	0.11231432953963419	0.18324182377109985	0.14002022531338668	0.15365208533828975	0.12452817027188554	0.10451477230545082	0.13426394150032642	0.19018979432330893	0.22103859325202582	0.1517778172089543	0.17354972332674679	0.1932436731758326	0.1556310348441806	0.15179261770294428	0.2607049188721338	0.7582676543131347	1.0423369233563098	0.9923174451680102	1.0290196211613507	0.9572647376227509	0.196888775072709	0.16076740885913834	0.24473351935059587	0.20257234172518304	0.20724697433396452	0.16875156006583916	0.2741817971922349	0.17393524745649547	0.21113642376267425	0.16909300319972123	0.2889180798501282	0.2348758824534605	0.24746413454900743	0.23831640508190113	0.2011384021150355	0.2745812683047406	0.1912670853389564	0.17708728880278943	0.19400382560216803	0.09247969453115515	0.15537054411293094	0.14020703631349496	0.12623819272681147	0.11364165047341512	0.0	0.05286045335997383	0.0831344440391754	0.12051780808516238	0.13703540633286615	0.10969606114313586
f4pp	0.10813576093864817	0.10244073430664052	0.10218410822877635	0.13656031779052813	0.1498458494226639	0.06450621826997852	0.07097775543469079	0.10511476345964207	0.11809155896012949	0.18901905319159518	0.14579745473388198	0.15942931475878508	0.13030539969238086	0.11029200172594614	0.14004117092082174	0.19596702374380426	0.22681582267252115	0.15755504662944964	0.1793269527472421	0.19902090259632793	0.1614082642646759	0.15756984712343958	0.2664821482926291	0.76404488373363	1.0481141527768052	0.9980946745885055	1.0347968505818461	0.9630419670432462	0.20266600449320432	0.16654463827963364	0.2505107487710912	0.20834957114567837	0.21302420375445985	0.1745287894863345	0.2799590266127302	0.1797124768769908	0.21691365318316957	0.17487023262021653	0.2946953092706235	0.24065311187395583	0.25324136396950275	0.24409363450239646	0.20691563153553083	0.2803584977252359	0.19704431475945172	0.18286451822328476	0.19978105502266336	0.09825692395165048	0.16114777353342624	0.14598426573399026	0.13201542214730677	0.11941887989391044	0.05286045335997383	0.0	0.0637366222439507	0.12629503750565768	0.14281263575336145	0.11547329056363116
f31pp	0.13840975161784974	0.13271472498584208	0.1324580989079779	0.1668343084697297	0.1801198401018655	0.09478020894918009	0.10125174611389234	0.13538875413884363	0.14836554963933107	0.21929304387079673	0.17607144541308356	0.18970330543798664	0.16057939037158242	0.1405659924051477	0.1703151616000233	0.22624101442300582	0.2570898133517227	0.1878290373086512	0.20960094342644367	0.2292948932755295	0.19168225494387747	0.18784383780264113	0.2967561389718307	0.7943188744128316	1.0783881434560068	1.028368665267707	1.0650708412610477	0.9933159577224477	0.23293999517240588	0.19681862895883523	0.28078473945029275	0.23862356182487993	0.2432981944336614	0.20480278016553605	0.31023301729193176	0.20998646755619235	0.24718764386237113	0.20514422329941812	0.32496929994982504	0.2709271025531574	0.2835153546487043	0.274367625181598	0.2371896222147324	0.31063248840443747	0.22731830543865328	0.2131385089024863	0.2300550457018649	0.12853091463085203	0.1914217642126278	0.17625825641319182	0.16228941282650836	0.149692870573112	0.0831344440391754	0.0637366222439507	0.0	0.15656902818485924	0.17308662643256303	0.14574728124283273
f8pp	0.0868223717778642	0.1004078365900227	0.10015121051215853	0.1345274200739103	0.17086293553073578	0.08552330437805039	0.09199484154276266	0.12613184956771395	0.13910864506820136	0.21003613929966705	0.16681454084195385	0.18044640086685695	0.1513224858004527	0.131309087834018	0.1610582570288936	0.21698410985187613	0.24783290878059303	0.1785721327375215	0.200344038855314	0.2200379887043998	0.18242535037274776	0.17858693323151145	0.28749923440070096	0.7850619698417018	1.069131238884877	1.0191117606965774	1.055813936689918	0.984059053151318	0.2236830906012762	0.18756172438770552	0.2715278348791631	0.22936665725375024	0.23404128986253173	0.19554587559440637	0.30097611272080205	0.20072956298506267	0.23793073929124145	0.1958873187282884	0.3157123953786953	0.26167019798202773	0.27425845007757466	0.26511072061046836	0.2279327176436027	0.30137558383330776	0.2180614008675236	0.20388160433135663	0.22079814113073523	0.11927401005972235	0.18216485964149812	0.16700135184206213	0.1684703906888646	0.1732160232362981	0.12051780808516238	0.12629503750565768	0.15656902818485924	0.0	0.08416598279235961	0.05682663760262931
f2pp	0.10333997002556798	0.11692543483772648	0.11666880875986231	0.1510450183216141	0.18738053377843958	0.10204090262575416	0.10851243979046644	0.14264944781541772	0.15562624331590513	0.22655373754737085	0.18333213908965765	0.19696399911456075	0.1678400840481565	0.14782668608172178	0.1775758552765974	0.23350170809957993	0.2643505070282968	0.1950897309852253	0.21686163710301778	0.2365555869521036	0.19894294862045156	0.19510453147921525	0.30401683264840473	0.8015795680894056	1.085648837132581	1.035629358944281	1.072331534937622	1.0005766513990217	0.24020068884898	0.20407932263540932	0.28804543312686687	0.24588425550145404	0.2505588881102355	0.21206347384211016	0.31749371096850587	0.21724716123276647	0.25444833753894525	0.2124049169759922	0.33222999362639904	0.2781877962297315	0.29077604832527837	0.28162831885817213	0.2444503158913065	0.3178931820810116	0.2345789991152274	0.22039920257906043	0.23731573937843903	0.13579160830742615	0.1986824578892019	0.18351895008976593	0.1849879889365684	0.18973362148400189	0.13703540633286615	0.14281263575336145	0.17308662643256303	0.08416598279235961	0.0	0.05411570168389723
f1pp	0.07600062483583768	0.08958608964799618	0.08932946357013201	0.12370567313188378	0.16004118858870928	0.07470155743602386	0.08117309460073614	0.11531010262568743	0.12828689812617483	0.19921439235764055	0.15599279389992735	0.16962465392483045	0.1405007388584262	0.12048734089199149	0.1502365100868671	0.20616236290984963	0.23701116183856652	0.167750385795495	0.18952229191328748	0.2092162417623733	0.17160360343072126	0.16776518628948495	0.27667748745867443	0.7742402228996753	1.0583094919428506	1.0082900137545507	1.0449921897478915	0.9732373062092915	0.2128613436592497	0.17673997744567901	0.26070608793713657	0.21854491031172374	0.22321954292050522	0.18472412865237986	0.2901543657787755	0.18990781604303617	0.22710899234921494	0.1850655717862619	0.30489064843666874	0.2508484510400012	0.26343670313554807	0.25428897366844183	0.2171109707015762	0.2905538368912812	0.2072396539254971	0.19305985738933013	0.20997639418870873	0.10845226311769583	0.1713431126994716	0.15617960490003563	0.1576486437468381	0.16239427629427158	0.10969606114313586	0.11547329056363116	0.14574728124283273	0.05682663760262931	0.05411570168389723	0.0
